"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L1486","SetCommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/SetCommandParser.java","L1473","6","0","45","1118","2","0","1","0"
"L1487","SetCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/SetCommandProcessor.java","L1473","12","0","65","575","5","0","2","0"
"L1488","SimpleCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/SimpleCommand.java","L1473","3","0","26","1118","1","0","1","0"
"L1489","SimpleCommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/SimpleCommandParser.java","L1473","3","0","20","1118","2","0","1","0"
"L1490","SimpleCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/SimpleCommandProcessor.java","L1473","4","0","29","575","3","0","2","0"
"L1491","Stats.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/Stats.java","L1473","1","0","25","1118","2","0","1","0"
"L1492","StatsCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/StatsCommand.java","L1473","2","0","65","1118","2","0","1","0"
"L1493","StatsCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/StatsCommandProcessor.java","L1473","1","0","16","1118","2","0","1","0"
"L2059","HttpCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpCommand.java","L2058","5","0","85","831","7","0","3","0"
"L2060","HttpCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpCommandProcessor.java","L2058","1","0","13","831","5","0","3","0"
"L2061","HttpDeleteCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpDeleteCommand.java","L2058","5","0","22","1118","2","0","1","0"
"L2062","HttpDeleteCommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpDeleteCommandParser.java","L2058","2","0","20","1118","1","0","1","0"
"L2063","HttpDeleteCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpDeleteCommandProcessor.java","L2058","9","0","44","1118","2","0","1","0"
"L2064","HttpGetCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpGetCommand.java","L2058","5","0","22","1118","6","0","1","0"
"L2065","HttpGetCommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpGetCommandParser.java","L2058","2","0","20","1118","2","0","1","0"
"L2066","HttpGetCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpGetCommandProcessor.java","L2058","10","0","64","2899","13","0","3","0"
"L2067","HttpPostCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpPostCommand.java","L2058","37","0","108","2899","3","0","2","0"
"L2068","HttpPostCommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpPostCommandParser.java","L2058","2","0","20","1118","2","0","1","0"
"L2069","HttpPostCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/HttpPostCommandProcessor.java","L2058","11","0","79","2899","11","0","3","0"
"L2070","RestValue.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/rest/RestValue.java","L2058","4","0","52","1118","6","0","2","0"
"L242","ClusterBackupTest.java","hazelcast/src/test/java/com/hazelcast/impl/ClusterBackupTest.java","L241","70","0","772","2899","34","3","4","0"
"L243","ClusterListTest.java","hazelcast/src/test/java/com/hazelcast/impl/ClusterListTest.java","L241","10","0","124","1118","9","2","3","0"
"L244","ClusterLockTest.java","hazelcast/src/test/java/com/hazelcast/impl/ClusterLockTest.java","L241","49","0","816","2899","41","8","5","0"
"L245","ClusterQueueTest.java","hazelcast/src/test/java/com/hazelcast/impl/ClusterQueueTest.java","L241","38","0","462","2899","20","1","2","0"
"L246","ClusterTest.java","hazelcast/src/test/java/com/hazelcast/impl/ClusterTest.java","L241","114","0","2422","2899","214","1","4","0"
"L247","CMapTest.java","hazelcast/src/test/java/com/hazelcast/impl/CMapTest.java","L241","13","0","374","575","47","2","4","0"
"L248","GeneralTest.java","hazelcast/src/test/java/com/hazelcast/impl/GeneralTest.java","L241","1","0","53","831","12","0","5","0"
"L249","ListenerLifecycleTest.java","hazelcast/src/test/java/com/hazelcast/impl/ListenerLifecycleTest.java","L241","19","0","397","575","9","0","3","0"
"L250","MapEntryListenerTest.java","hazelcast/src/test/java/com/hazelcast/impl/MapEntryListenerTest.java","L241","4","0","131","1118","8","0","2","0"
"L251","MapOperationsCounterTest.java","hazelcast/src/test/java/com/hazelcast/impl/MapOperationsCounterTest.java","L241","13","0","183","1118","12","1","4","0"
"L252","MapStatsTest.java","hazelcast/src/test/java/com/hazelcast/impl/MapStatsTest.java","L241","1","0","65","831","1","0","1","0"
"L253","MapStoreTest.java","hazelcast/src/test/java/com/hazelcast/impl/MapStoreTest.java","L241","65","0","1436","1733","79","6","6","0"
"L254","MemoryLeakTest.java","hazelcast/src/test/java/com/hazelcast/impl/MemoryLeakTest.java","L241","22","0","236","1118","7","0","2","0"
"L255","PartitionStateGeneratorTest.java","hazelcast/src/test/java/com/hazelcast/impl/PartitionStateGeneratorTest.java","L241","59","0","359","1118","21","0","3","0"
"L256","RedoNoConnectionTest.java","hazelcast/src/test/java/com/hazelcast/impl/RedoNoConnectionTest.java","L241","5","0","204","1118","10","0","2","0"
"L257","RedoNoneMemberTest.java","hazelcast/src/test/java/com/hazelcast/impl/RedoNoneMemberTest.java","L241","1","0","159","1118","8","0","2","0"
"L258","RedoTestService.java","hazelcast/src/test/java/com/hazelcast/impl/RedoTestService.java","L241","10","0","409","1118","8","0","2","0"
"L259","SleepCallable.java","hazelcast/src/test/java/com/hazelcast/impl/SleepCallable.java","L241","2","0","17","1118","4","0","1","0"
"L260","SplitBrainHandlerTest.java","hazelcast/src/test/java/com/hazelcast/impl/SplitBrainHandlerTest.java","L241","22","0","308","575","5","1","2","0"
"L261","TestEntryListener.java","hazelcast/src/test/java/com/hazelcast/impl/TestEntryListener.java","L241","5","0","44","1118","5","0","2","0"
"L262","TestMigrationListener.java","hazelcast/src/test/java/com/hazelcast/impl/TestMigrationListener.java","L241","3","0","39","575","9","0","3","0"
"L263","WanReplicationTest.java","hazelcast/src/test/java/com/hazelcast/impl/WanReplicationTest.java","L241","9","0","269","1118","14","0","3","0"
"L30865","ComplexValue.java","hazelcast/src/test/java/com/hazelcast/core/ComplexValue.java","L30864","7","0","29","1118","3","0","2","0"
"L30866","DataSerializableUser.java","hazelcast/src/test/java/com/hazelcast/core/DataSerializableUser.java","L30864","1","0","63","1118","4","0","3","0"
"L30867","ExecutorServiceTest.java","hazelcast/src/test/java/com/hazelcast/core/ExecutorServiceTest.java","L30864","14","0","255","2899","23","0","4","0"
"L30868","HazelcastClusterTest.java","hazelcast/src/test/java/com/hazelcast/core/HazelcastClusterTest.java","L30864","30","0","425","575","32","1","5","0"
"L30869","HazelcastLogTest.java","hazelcast/src/test/java/com/hazelcast/core/HazelcastLogTest.java","L30864","1","0","43","831","1","0","1","0"
"L30870","HazelcastTest.java","hazelcast/src/test/java/com/hazelcast/core/HazelcastTest.java","L30864","37","0","1277","2899","100","10","5","0"
"L30871","ICountDownLatchTest.java","hazelcast/src/test/java/com/hazelcast/core/ICountDownLatchTest.java","L30864","13","0","198","1118","14","0","2","0"
"L30872","IListPerformance.java","hazelcast/src/test/java/com/hazelcast/core/IListPerformance.java","L30864","6","0","46","1118","4","0","2","0"
"L30873","IMapAsyncTest.java","hazelcast/src/test/java/com/hazelcast/core/IMapAsyncTest.java","L30864","2","0","73","1118","7","0","2","0"
"L30874","IMapPerformance.java","hazelcast/src/test/java/com/hazelcast/core/IMapPerformance.java","L30864","19","0","119","1118","4","0","2","0"
"L30875","IQueuePerformance.java","hazelcast/src/test/java/com/hazelcast/core/IQueuePerformance.java","L30864","2","0","21","1118","4","0","2","0"
"L30876","ISetPerformance.java","hazelcast/src/test/java/com/hazelcast/core/ISetPerformance.java","L30864","14","0","111","1118","4","0","2","0"
"L30877","ITopicPerformance.java","hazelcast/src/test/java/com/hazelcast/core/ITopicPerformance.java","L30864","2","0","20","1118","4","0","2","0"
"L30878","MultiMapPerformance.java","hazelcast/src/test/java/com/hazelcast/core/MultiMapPerformance.java","L30864","9","0","74","1118","4","0","2","0"
"L30879","PerformanceTest.java","hazelcast/src/test/java/com/hazelcast/core/PerformanceTest.java","L30864","5","0","56","1118","6","0","3","0"
"L30880","PerformanceTimer.java","hazelcast/src/test/java/com/hazelcast/core/PerformanceTimer.java","L30864","1","0","58","1118","6","1","2","0"
"L30881","SemaphoreTest.java","hazelcast/src/test/java/com/hazelcast/core/SemaphoreTest.java","L30864","17","0","276","2899","14","0","3","0"
"L30882","TransactionTest.java","hazelcast/src/test/java/com/hazelcast/core/TransactionTest.java","L30864","69","0","1237","575","58","8","4","0"
"L30883","UnresolvedIssues.java","hazelcast/src/test/java/com/hazelcast/core/UnresolvedIssues.java","L30864","3","0","86","1118","25","0","4","0"
"L36914","MemberListTest.java","hazelcast/src/test/java/com/hazelcast/cluster/MemberListTest.java","L36913","6","0","243","2899","10","2","3","0"
"L37806","ExecutorConfigTest.java","hazelcast/src/test/java/com/hazelcast/config/ExecutorConfigTest.java","L37805","1","0","68","1118","10","0","2","0"
"L37807","GroupConfigTest.java","hazelcast/src/test/java/com/hazelcast/config/GroupConfigTest.java","L37805","1","0","45","1118","6","0","2","0"
"L37808","InterfacesTest.java","hazelcast/src/test/java/com/hazelcast/config/InterfacesTest.java","L37805","1","0","67","1118","8","0","2","0"
"L37809","IterableNodeListTest.java","hazelcast/src/test/java/com/hazelcast/config/IterableNodeListTest.java","L37805","3","0","48","1118","7","0","2","0"
"L37810","MapConfigTest.java","hazelcast/src/test/java/com/hazelcast/config/MapConfigTest.java","L37805","1","0","119","1118","8","0","3","0"
"L37811","QueueConfigTest.java","hazelcast/src/test/java/com/hazelcast/config/QueueConfigTest.java","L37805","1","0","22","1118","9","0","2","0"
"L37812","SemaphoreConfigTest.java","hazelcast/src/test/java/com/hazelcast/config/SemaphoreConfigTest.java","L37805","1","0","22","1118","6","0","3","0"
"L37813","TopicConfigTest.java","hazelcast/src/test/java/com/hazelcast/config/TopicConfigTest.java","L37805","1","0","28","1118","6","0","2","0"
"L37814","XMLConfigBuilderTest.java","hazelcast/src/test/java/com/hazelcast/config/XMLConfigBuilderTest.java","L37805","3","0","136","753","29","0","5","0"
"L42578","IOUtilTest.java","hazelcast/src/test/java/com/hazelcast/nio/IOUtilTest.java","L42577","3","0","77","575","4","0","3","0"
"L42579","PipedZipBufferTest.java","hazelcast/src/test/java/com/hazelcast/nio/PipedZipBufferTest.java","L42577","6","0","105","2899","3","0","1","0"
"L42580","SerializationTest.java","hazelcast/src/test/java/com/hazelcast/nio/SerializationTest.java","L42577","16","0","182","2899","11","0","4","0"
"L45217","IndexTest.java","hazelcast/src/test/java/com/hazelcast/query/IndexTest.java","L45216","1","0","116","575","14","1","5","0"
"L45218","MapIndexServiceTest.java","hazelcast/src/test/java/com/hazelcast/query/MapIndexServiceTest.java","L45216","6","0","99","575","26","1","4","0"
"L45219","ParserTest.java","hazelcast/src/test/java/com/hazelcast/query/ParserTest.java","L45216","3","0","130","575","15","0","5","0"
"L45220","PredicatesTest.java","hazelcast/src/test/java/com/hazelcast/query/PredicatesTest.java","L45216","1","0","206","2899","41","1","6","0"
"L45221","QueryTest.java","hazelcast/src/test/java/com/hazelcast/query/QueryTest.java","L45216","95","0","1110","2899","77","8","8","0"
"L46748","AddressUtilTest.java","hazelcast/src/test/java/com/hazelcast/util/AddressUtilTest.java","L46747","5","0","113","2899","10","1","3","0"
"L46749","ByteUtilTest.java","hazelcast/src/test/java/com/hazelcast/util/ByteUtilTest.java","L46747","6","0","81","2899","4","0","3","0"
"L46750","Parallel.java","hazelcast/src/test/java/com/hazelcast/util/Parallel.java","L46747","18","0","99","2899","5","1","2","0"
"L46751","RandomBlockJUnit4ClassRunner.java","hazelcast/src/test/java/com/hazelcast/util/RandomBlockJUnit4ClassRunner.java","L46747","7","0","76","753","26","1","7","0"
"L46752","SimpleBlockingQueueTest.java","hazelcast/src/test/java/com/hazelcast/util/SimpleBlockingQueueTest.java","L46747","6","0","35","2899","2","0","2","0"
"L46753","SimpleBoundedQueueTest.java","hazelcast/src/test/java/com/hazelcast/util/SimpleBoundedQueueTest.java","L46747","5","0","69","2899","4","0","2","0"
"L46754","SortedHashMapTest.java","hazelcast/src/test/java/com/hazelcast/util/SortedHashMapTest.java","L46747","8","0","89","2899","6","1","2","0"
"L9457","LFUMapEntryComparatorTest.java","hazelcast/src/test/java/com/hazelcast/impl/concurrentmap/LFUMapEntryComparatorTest.java","L9456","4","0","36","2899","4","0","2","0"
"L9458","LRUMapEntryComparatorTest.java","hazelcast/src/test/java/com/hazelcast/impl/concurrentmap/LRUMapEntryComparatorTest.java","L9456","4","0","36","2899","3","0","2","0"
"L12596","ParallelExecutorServiceImplStressTest.java","hazelcast/src/test/java/com/hazelcast/impl/executor/ParallelExecutorServiceImplStressTest.java","L12595","7","0","105","2899","3","0","2","0"
"L12597","ParallelExecutorServiceImplTest.java","hazelcast/src/test/java/com/hazelcast/impl/executor/ParallelExecutorServiceImplTest.java","L12595","4","0","66","2899","7","0","3","0"
"L2073","HttpGetCommandProcessorTest.java","hazelcast/src/test/java/com/hazelcast/impl/ascii/rest/HttpGetCommandProcessorTest.java","L2072","1","0","73","1118","5","0","2","0"
"L25423","AddressHelper.java","hazelcast-client/src/main/java/com/hazelcast/client/AddressHelper.java","L25422","7","0","39","1118","13","0","6","0"
"L25424","AsyncClientCall.java","hazelcast-client/src/main/java/com/hazelcast/client/AsyncClientCall.java","L25422","14","0","74","1118","26","0","6","0"
"L25425","AtomicNumberClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/AtomicNumberClientProxy.java","L25422","1","0","60","575","46","0","8","0"
"L25426","AuthenticationException.java","hazelcast-client/src/main/java/com/hazelcast/client/AuthenticationException.java","L25422","1","0","10","1118","14","0","7","0"
"L25427","Call.java","hazelcast-client/src/main/java/com/hazelcast/client/Call.java","L25422","10","0","74","1118","43","0","7","0"
"L25428","ClientBinder.java","hazelcast-client/src/main/java/com/hazelcast/client/ClientBinder.java","L25422","1","0","6","575","17","0","6","0"
"L25429","ClientConfig.java","hazelcast-client/src/main/java/com/hazelcast/client/ClientConfig.java","L25422","4","0","111","1118","35","0","6","0"
"L25430","ClientConfigBuilder.java","hazelcast-client/src/main/java/com/hazelcast/client/ClientConfigBuilder.java","L25422","18","0","98","1118","18","0","6","0"
"L25431","ClientMapEntry.java","hazelcast-client/src/main/java/com/hazelcast/client/ClientMapEntry.java","L25422","1","0","65","1118","22","0","6","0"
"L25432","ClientProperties.java","hazelcast-client/src/main/java/com/hazelcast/client/ClientProperties.java","L25422","7","0","84","1118","21","0","7","0"
"L25433","ClientRunnable.java","hazelcast-client/src/main/java/com/hazelcast/client/ClientRunnable.java","L25422","6","0","40","831","32","0","7","0"
"L25434","ClientSerializer.java","hazelcast-client/src/main/java/com/hazelcast/client/ClientSerializer.java","L25422","4","0","27","1118","19","0","6","0"
"L25435","ClientThreadContext.java","hazelcast-client/src/main/java/com/hazelcast/client/ClientThreadContext.java","L25422","5","0","48","1118","21","0","6","0"
"L25436","ClusterClientException.java","hazelcast-client/src/main/java/com/hazelcast/client/ClusterClientException.java","L25422","1","0","16","753","17","0","7","0"
"L25437","ClusterClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/ClusterClientProxy.java","L25422","8","0","84","1733","66","0","7","0"
"L25438","CollectionClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/CollectionClientProxy.java","L25422","1","0","77","753","53","2","8","0"
"L25439","Connection.java","hazelcast-client/src/main/java/com/hazelcast/client/Connection.java","L25422","3","0","66","831","57","0","7","0"
"L25440","ConnectionManager.java","hazelcast-client/src/main/java/com/hazelcast/client/ConnectionManager.java","L25422","47","0","288","2899","118","3","8","1"
"L25441","Constants.java","hazelcast-client/src/main/java/com/hazelcast/client/Constants.java","L25422","1","0","23","1118","19","0","6","0"
"L25442","CountDownLatchClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/CountDownLatchClientProxy.java","L25422","6","0","64","1733","34","0","6","0"
"L25443","DefaultClientBinder.java","hazelcast-client/src/main/java/com/hazelcast/client/DefaultClientBinder.java","L25422","3","0","44","753","58","0","7","0"
"L25444","EntryHolder.java","hazelcast-client/src/main/java/com/hazelcast/client/EntryHolder.java","L25422","1","0","8","1118","12","0","5","0"
"L25445","ExecutorServiceClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/ExecutorServiceClientProxy.java","L25422","27","0","189","1733","54","0","6","0"
"L25446","GuavaNearCacheImpl.java","hazelcast-client/src/main/java/com/hazelcast/client/GuavaNearCacheImpl.java","L25422","7","0","44","2899","11","0","6","0"
"L25447","HazelcastClient.java","hazelcast-client/src/main/java/com/hazelcast/client/HazelcastClient.java","L25422","27","0","285","2899","203","0","9","5"
"L25448","IdGeneratorClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/IdGeneratorClientProxy.java","L25422","1","0","27","1733","33","0","7","0"
"L25449","InRunnable.java","hazelcast-client/src/main/java/com/hazelcast/client/InRunnable.java","L25422","14","0","80","753","72","0","7","0"
"L25450","IORunnable.java","hazelcast-client/src/main/java/com/hazelcast/client/IORunnable.java","L25422","12","0","75","753","46","0","7","0"
"L25451","IOUtil.java","hazelcast-client/src/main/java/com/hazelcast/client/IOUtil.java","L25422","3","0","19","1118","14","0","5","0"
"L25452","LifecycleServiceClientImpl.java","hazelcast-client/src/main/java/com/hazelcast/client/LifecycleServiceClientImpl.java","L25422","8","0","129","753","35","0","8","0"
"L25453","LightEntrySet.java","hazelcast-client/src/main/java/com/hazelcast/client/LightEntrySet.java","L25422","1","0","22","1118","14","0","5","0"
"L25454","LightEntrySetSet.java","hazelcast-client/src/main/java/com/hazelcast/client/LightEntrySetSet.java","L25422","1","0","23","1118","9","0","5","0"
"L25455","LightKeySet.java","hazelcast-client/src/main/java/com/hazelcast/client/LightKeySet.java","L25422","1","0","34","1118","12","0","5","0"
"L25456","LightMultiMapEntrySet.java","hazelcast-client/src/main/java/com/hazelcast/client/LightMultiMapEntrySet.java","L25422","1","0","22","1118","11","0","5","0"
"L25457","ListClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/ListClientProxy.java","L25422","4","0","102","1118","35","0","7","0"
"L25458","LockClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/LockClientProxy.java","L25422","4","0","79","1733","51","0","6","1"
"L25459","MapClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/MapClientProxy.java","L25422","17","0","344","2899","128","0","8","0"
"L25460","MapEntryIterator.java","hazelcast-client/src/main/java/com/hazelcast/client/MapEntryIterator.java","L25422","5","0","68","1118","14","0","5","0"
"L25461","MapEntrySetIterator.java","hazelcast-client/src/main/java/com/hazelcast/client/MapEntrySetIterator.java","L25422","4","0","67","1118","9","0","5","0"
"L25462","MultiMapClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/MultiMapClientProxy.java","L25422","6","0","172","1733","60","0","7","0"
"L25463","MultiMapEntryIterator.java","hazelcast-client/src/main/java/com/hazelcast/client/MultiMapEntryIterator.java","L25422","8","0","34","1118","14","0","5","0"
"L25464","NearCache.java","hazelcast-client/src/main/java/com/hazelcast/client/NearCache.java","L25422","1","0","5","1118","5","0","4","0"
"L25465","NoMemberAvailableException.java","hazelcast-client/src/main/java/com/hazelcast/client/NoMemberAvailableException.java","L25422","1","0","9","1118","16","0","7","0"
"L25466","OutRunnable.java","hazelcast-client/src/main/java/com/hazelcast/client/OutRunnable.java","L25422","41","0","204","753","92","0","7","0"
"L25467","Packet.java","hazelcast-client/src/main/java/com/hazelcast/client/Packet.java","L25422","21","0","239","1118","52","0","7","0"
"L25468","PacketHandler.java","hazelcast-client/src/main/java/com/hazelcast/client/PacketHandler.java","L25422","1","0","11","1118","27","0","7","0"
"L25469","PacketReader.java","hazelcast-client/src/main/java/com/hazelcast/client/PacketReader.java","L25422","3","0","22","1118","30","0","7","0"
"L25470","PacketWriter.java","hazelcast-client/src/main/java/com/hazelcast/client/PacketWriter.java","L25422","4","0","27","1118","30","0","7","0"
"L25471","PartitionClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/PartitionClientProxy.java","L25422","2","0","33","1733","36","0","6","0"
"L25472","ProxyHelper.java","hazelcast-client/src/main/java/com/hazelcast/client/ProxyHelper.java","L25422","25","0","200","1733","78","0","7","0"
"L25473","QueueClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/QueueClientProxy.java","L25422","15","0","159","1733","60","2","8","0"
"L25474","QueueItemIterator.java","hazelcast-client/src/main/java/com/hazelcast/client/QueueItemIterator.java","L25422","4","0","36","1118","8","0","5","0"
"L25475","SemaphoreClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/SemaphoreClientProxy.java","L25422","5","0","136","1733","31","0","6","1"
"L25476","SetClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/SetClientProxy.java","L25422","3","0","47","1118","36","0","7","0"
"L25477","TopicClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/TopicClientProxy.java","L25422","4","0","73","1733","44","0","7","0"
"L25478","TransactionClientProxy.java","hazelcast-client/src/main/java/com/hazelcast/client/TransactionClientProxy.java","L25422","1","0","25","1733","37","0","6","0"
"L25479","ValueCollection.java","hazelcast-client/src/main/java/com/hazelcast/client/ValueCollection.java","L25422","10","0","82","1118","18","0","6","0"
"L25480","ValueIterator.java","hazelcast-client/src/main/java/com/hazelcast/client/ValueIterator.java","L25422","2","0","22","1118","15","0","5","0"
"L26490","SimpleMapTest.java","hazelcast-client/src/main/java/com/hazelcast/client/examples/SimpleMapTest.java","L26489","15","0","106","1733","31","0","6","0"
"L26491","TestClientApp.java","hazelcast-client/src/main/java/com/hazelcast/client/examples/TestClientApp.java","L26489","13","0","99","575","26","0","6","0"
"L27014","CollectionWrapper.java","hazelcast-client/src/main/java/com/hazelcast/client/impl/CollectionWrapper.java","L27013","3","0","44","1118","27","0","7","0"
"L27015","EntryListenerManager.java","hazelcast-client/src/main/java/com/hazelcast/client/impl/EntryListenerManager.java","L27013","41","0","170","753","61","2","8","0"
"L27016","InstanceListenerManager.java","hazelcast-client/src/main/java/com/hazelcast/client/impl/InstanceListenerManager.java","L27013","9","0","64","753","49","0","7","0"
"L27017","ItemListenerManager.java","hazelcast-client/src/main/java/com/hazelcast/client/impl/ItemListenerManager.java","L27013","2","0","46","753","47","2","8","0"
"L27018","KeyValue.java","hazelcast-client/src/main/java/com/hazelcast/client/impl/KeyValue.java","L27013","4","0","23","1118","16","0","6","0"
"L27019","ListenerManager.java","hazelcast-client/src/main/java/com/hazelcast/client/impl/ListenerManager.java","L27013","12","0","102","1733","64","0","7","0"
"L27020","MembershipListenerManager.java","hazelcast-client/src/main/java/com/hazelcast/client/impl/MembershipListenerManager.java","L27013","8","0","50","1733","38","0","6","0"
"L27021","MessageListenerManager.java","hazelcast-client/src/main/java/com/hazelcast/client/impl/MessageListenerManager.java","L27013","8","0","60","753","48","0","7","0"
"L27022","QueueItemListenerManager.java","hazelcast-client/src/main/java/com/hazelcast/client/impl/QueueItemListenerManager.java","L27013","12","0","81","1733","55","2","7","0"
"L25486","CallTest.java","hazelcast-client/src/test/java/com/hazelcast/client/CallTest.java","L25485","2","0","65","1118","18","0","6","0"
"L25487","ClientConfigTest.java","hazelcast-client/src/test/java/com/hazelcast/client/ClientConfigTest.java","L25485","1","0","21","1733","22","0","6","0"
"L25488","ClientRunnableTest.java","hazelcast-client/src/test/java/com/hazelcast/client/ClientRunnableTest.java","L25485","3","0","64","831","23","0","8","0"
"L25489","CollectionClientProxyTest.java","hazelcast-client/src/test/java/com/hazelcast/client/CollectionClientProxyTest.java","L25485","1","0","63","1118","33","2","8","0"
"L25490","ConnectionManagerTest.java","hazelcast-client/src/test/java/com/hazelcast/client/ConnectionManagerTest.java","L25485","1","0","241","753","45","0","7","0"
"L25491","CountDownItemListener.java","hazelcast-client/src/test/java/com/hazelcast/client/CountDownItemListener.java","L25485","1","0","18","1118","20","0","6","0"
"L25492","CountDownLatchEntryListener.java","hazelcast-client/src/test/java/com/hazelcast/client/CountDownLatchEntryListener.java","L25485","1","0","26","1118","22","0","6","0"
"L25493","HazelcastClientAtomicNumberTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientAtomicNumberTest.java","L25485","1","0","70","575","19","0","7","0"
"L25494","HazelcastClientClusterTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientClusterTest.java","L25485","5","0","268","831","57","0","7","0"
"L25495","HazelcastClientCountDownLatchTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientCountDownLatchTest.java","L25485","10","0","162","1118","23","0","6","0"
"L25496","HazelcastClientExecutorServiceTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientExecutorServiceTest.java","L25485","8","0","190","1118","36","0","5","0"
"L25497","HazelcastClientIdGeneratorTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientIdGeneratorTest.java","L25485","3","0","30","1118","23","0","6","0"
"L25498","HazelcastClientListTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientListTest.java","L25485","17","0","233","1118","30","0","6","0"
"L25499","HazelcastClientLockTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientLockTest.java","L25485","4","0","92","1118","32","0","6","0"
"L25500","HazelcastClientMapTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientMapTest.java","L25485","51","0","947","753","100","0","7","0"
"L25501","HazelcastClientMultiMapTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientMultiMapTest.java","L25485","21","0","401","575","48","0","6","0"
"L25502","HazelcastClientQueueTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientQueueTest.java","L25485","11","0","237","1118","32","0","6","0"
"L25503","HazelcastClientSemaphoreTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientSemaphoreTest.java","L25485","19","0","256","1733","22","0","6","0"
"L25504","HazelcastClientSetTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientSetTest.java","L25485","22","0","230","1733","30","0","6","0"
"L25505","HazelcastClientTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientTest.java","L25485","33","0","775","575","97","2","9","0"
"L25506","HazelcastClientTestBase.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientTestBase.java","L25485","1","0","22","1118","17","0","6","0"
"L25507","HazelcastClientTopicTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientTopicTest.java","L25485","9","0","162","1733","34","0","7","0"
"L25508","HazelcastClientTransactionTest.java","hazelcast-client/src/test/java/com/hazelcast/client/HazelcastClientTransactionTest.java","L25485","2","0","128","575","26","0","6","0"
"L25509","ListenerTest.java","hazelcast-client/src/test/java/com/hazelcast/client/ListenerTest.java","L25485","2","0","87","753","27","3","6","0"
"L25510","QueueItemIteratorTest.java","hazelcast-client/src/test/java/com/hazelcast/client/QueueItemIteratorTest.java","L25485","2","0","50","1118","21","0","6","0"
"L25511","SerializationTest.java","hazelcast-client/src/test/java/com/hazelcast/client/SerializationTest.java","L25485","15","0","130","1118","27","0","7","0"
"L25512","SingleHazelcastClient.java","hazelcast-client/src/test/java/com/hazelcast/client/SingleHazelcastClient.java","L25485","4","0","33","753","19","0","6","0"
