"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of committers","Number of developer commits","Number of bugs"
"L82429","OrientGraphCustomEdgesRemoteTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphCustomEdgesRemoteTest.java","L82420","11","0","40","0","7","4","3122","0"
"L82430","OrientGraphCustomEdgesTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphCustomEdgesTest.java","L82420","11","0","41","0","6","3","420","0"
"L82431","OrientGraphDefault.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphDefault.java","L82420","15","0","39","0","6","3","420","0"
"L82432","OrientGraphDefaultRemoteTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphDefaultRemoteTest.java","L82420","15","0","49","0","8","4","3122","0"
"L82433","OrientGraphFactoryTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphFactoryTest.java","L82420","1","0","109","0","24","6","3122","0"
"L82434","OrientGraphLightweightEdgesRemoteTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphLightweightEdgesRemoteTest.java","L82420","1","0","22","0","8","4","3122","0"
"L82435","OrientGraphLightweightEdgesTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphLightweightEdgesTest.java","L82420","1","0","23","0","7","3","3122","0"
"L82436","OrientGraphMultithreadRemoteTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphMultithreadRemoteTest.java","L82420","13","0","128","0","3","3","327","0"
"L82437","OrientGraphNoTxRemoteTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphNoTxRemoteTest.java","L82420","13","0","166","0","21","6","3122","0"
"L82438","OrientGraphNoTxTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphNoTxTest.java","L82420","8","0","112","0","12","4","561","0"
"L82439","OrientGraphRemoteTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphRemoteTest.java","L82420","13","0","126","0","12","5","3122","0"
"L82440","OrientGraphRetriveSpecialPropertiesTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphRetriveSpecialPropertiesTest.java","L82420","1","0","29","1","2","2","3122","0"
"L82441","OrientGraphSpecificTestSuite.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphSpecificTestSuite.java","L82420","1","0","127","0","8","4","561","0"
"L82442","OrientGraphTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphTest.java","L82420","11","0","171","0","20","5","3122","0"
"L82443","OrientGraphVertexInPropertyTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientGraphVertexInPropertyTest.java","L82420","2","0","41","3","9","3","561","0"
"L82444","OrientLightWeightEdgeTest.java","graphdb/src/test/java/com/tinkerpop/blueprints/impls/orient/OrientLightWeightEdgeTest.java","L82420","1","0","20","0","2","2","3122","0"
"L85190","OrientGraphConfiguration.java","graphdb/src/main/java/com/tinkerpop/rexster/OrientGraphConfiguration.java","L85189","5","0","33","0","15","7","327","0"
"L61212","OGraphBatchInsert.java","graphdb/src/main/java/com/orientechnologies/orient/graph/batch/OGraphBatchInsert.java","L61211","57","0","346","0","6","4","3122","0"
"L61213","OGraphBatchInsertBasic.java","graphdb/src/main/java/com/orientechnologies/orient/graph/batch/OGraphBatchInsertBasic.java","L61211","40","0","260","0","5","4","3122","0"
"L61516","OGraphMLReader.java","graphdb/src/main/java/com/orientechnologies/orient/graph/console/OGraphMLReader.java","L61515","42","0","228","0","12","5","3122","0"
"L61517","OGremlinConsole.java","graphdb/src/main/java/com/orientechnologies/orient/graph/console/OGremlinConsole.java","L61515","16","0","99","0","39","5","3122","0"
"L61746","OCommandGremlin.java","graphdb/src/main/java/com/orientechnologies/orient/graph/gremlin/OCommandGremlin.java","L61745","1","0","20","0","11","4","3122","0"
"L61747","OCommandGremlinExecutor.java","graphdb/src/main/java/com/orientechnologies/orient/graph/gremlin/OCommandGremlinExecutor.java","L61745","2","0","38","0","17","3","3122","0"
"L61748","OGremlinEngineThreadLocal.java","graphdb/src/main/java/com/orientechnologies/orient/graph/gremlin/OGremlinEngineThreadLocal.java","L61745","5","0","43","0","16","4","3122","0"
"L61749","OGremlinHelper.java","graphdb/src/main/java/com/orientechnologies/orient/graph/gremlin/OGremlinHelper.java","L61745","38","0","239","1","48","5","3122","0"
"L61886","OGraphServerHandler.java","graphdb/src/main/java/com/orientechnologies/orient/graph/handler/OGraphServerHandler.java","L61885","7","0","60","0","28","7","3122","0"
"L61918","OGraphMigration.java","graphdb/src/main/java/com/orientechnologies/orient/graph/migration/OGraphMigration.java","L61917","18","0","81","0","17","5","3122","0"
"L61937","OScriptGraphOrientWrapper.java","graphdb/src/main/java/com/orientechnologies/orient/graph/script/OScriptGraphOrientWrapper.java","L61936","1","0","18","0","6","3","3122","0"
"L61938","OScriptGraphWrapper.java","graphdb/src/main/java/com/orientechnologies/orient/graph/script/OScriptGraphWrapper.java","L61936","8","0","285","0","9","3","3122","0"
"L62310","OCommandExecutorSQLCreateEdge.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/OCommandExecutorSQLCreateEdge.java","L62309","33","0","150","5","59","8","3122","1"
"L62311","OCommandExecutorSQLCreateVertex.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/OCommandExecutorSQLCreateVertex.java","L62309","18","0","95","2","32","8","3122","1"
"L62312","OCommandExecutorSQLDeleteEdge.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/OCommandExecutorSQLDeleteEdge.java","L62309","70","0","231","6","60","8","3122","1"
"L62313","OCommandExecutorSQLDeleteVertex.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/OCommandExecutorSQLDeleteVertex.java","L62309","23","0","132","4","43","7","3122","1"
"L62314","OCommandExecutorSQLMoveVertex.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/OCommandExecutorSQLMoveVertex.java","L62309","21","0","108","0","16","3","3122","2"
"L62315","OGraphCommandExecutorSQLFactory.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/OGraphCommandExecutorSQLFactory.java","L62309","14","0","108","3","44","7","3122","0"
"L62255","OServerCommandGetGephi.java","graphdb/src/main/java/com/orientechnologies/orient/graph/server/command/OServerCommandGetGephi.java","L62254","18","0","123","1","21","6","3122","0"
"L62329","OGraphFunctionFactory.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OGraphFunctionFactory.java","L62328","4","0","51","1","18","5","420","0"
"L62330","OSQLFunctionBoth.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionBoth.java","L62328","1","0","14","2","9","5","3122","0"
"L62331","OSQLFunctionBothE.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionBothE.java","L62328","1","0","14","2","7","4","3122","0"
"L62332","OSQLFunctionBothV.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionBothV.java","L62328","1","0","14","2","7","4","3122","0"
"L62333","OSQLFunctionDijkstra.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionDijkstra.java","L62328","13","0","73","4","34","6","3122","0"
"L62334","OSQLFunctionGremlin.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionGremlin.java","L62328","6","0","72","2","26","8","1345","0"
"L62335","OSQLFunctionIn.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionIn.java","L62328","1","0","14","1","11","5","3122","0"
"L62336","OSQLFunctionInE.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionInE.java","L62328","1","0","14","2","7","4","3122","0"
"L62337","OSQLFunctionInV.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionInV.java","L62328","1","0","14","2","7","4","3122","0"
"L62338","OSQLFunctionLabel.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionLabel.java","L62328","5","0","56","2","32","6","3122","0"
"L62339","OSQLFunctionMove.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionMove.java","L62328","14","0","89","2","39","6","3122","0"
"L62340","OSQLFunctionOut.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionOut.java","L62328","1","0","14","1","11","5","3122","0"
"L62341","OSQLFunctionOutE.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionOutE.java","L62328","1","0","14","2","7","4","3122","0"
"L62342","OSQLFunctionOutV.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionOutV.java","L62328","1","0","14","2","7","4","3122","0"
"L62343","OSQLFunctionPathFinder.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionPathFinder.java","L62328","22","0","133","3","21","4","3122","0"
"L62344","OSQLFunctionShortestPath.java","graphdb/src/main/java/com/orientechnologies/orient/graph/sql/functions/OSQLFunctionShortestPath.java","L62328","14","0","95","3","33","6","3122","0"
"L82391","OrientBaseGraph.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientBaseGraph.java","L82390","161","0","1006","10","145","7","3122","3"
"L82392","OrientConfigurableGraph.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientConfigurableGraph.java","L82390","37","0","352","1","12","5","3122","0"
"L82393","OrientDynaElementIterable.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientDynaElementIterable.java","L82390","1","0","20","0","6","3","3122","0"
"L82394","OrientDynaElementIterator.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientDynaElementIterator.java","L82390","8","0","42","0","13","5","1345","0"
"L82395","OrientEdge.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientEdge.java","L82390","88","0","359","8","59","9","3122","0"
"L82396","OrientEdgeIterator.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientEdgeIterator.java","L82390","14","0","60","1","37","6","3122","0"
"L82397","OrientEdgeType.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientEdgeType.java","L82390","3","0","32","1","18","5","3122","0"
"L82398","OrientElement.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientElement.java","L82390","72","0","348","7","63","8","3122","1"
"L82399","OrientElementIterable.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientElementIterable.java","L82390","2","0","21","0","6","3","3122","0"
"L82400","OrientElementIterator.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientElementIterator.java","L82390","8","0","45","0","13","5","1345","0"
"L82401","OrientElementScanIterable.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientElementScanIterable.java","L82390","1","0","24","0","14","4","3122","0"
"L82402","OrientElementType.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientElementType.java","L82390","1","0","95","0","9","4","3122","0"
"L82403","OrientExtendedEdge.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientExtendedEdge.java","L82390","1","0","6","0","1","1","3122","0"
"L82404","OrientExtendedGraph.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientExtendedGraph.java","L82390","1","0","43","0","3","1","3122","0"
"L82405","OrientExtendedVertex.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientExtendedVertex.java","L82390","1","0","14","0","4","2","3122","0"
"L82406","OrientGraph.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientGraph.java","L82390","2","0","79","2","43","8","3122","0"
"L82407","OrientGraphCommand.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientGraphCommand.java","L82390","4","0","76","0","6","3","3122","0"
"L82408","OrientGraphFactory.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientGraphFactory.java","L82390","15","0","108","2","51","6","327","0"
"L82409","OrientGraphNoTx.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientGraphNoTx.java","L82390","1","0","77","2","30","6","3122","0"
"L82410","OrientGraphQuery.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientGraphQuery.java","L82390","54","0","254","1","24","7","3122","0"
"L82411","OrientIndex.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientIndex.java","L82390","19","0","185","4","31","5","3122","0"
"L82412","OrientTransactionalGraph.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientTransactionalGraph.java","L82390","19","0","122","4","57","7","3122","0"
"L82413","OrientVertex.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientVertex.java","L82390","238","0","793","8","94","7","3122","1"
"L82414","OrientVertexIterator.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientVertexIterator.java","L82390","8","0","45","2","29","6","3122","0"
"L82415","OrientVertexQuery.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientVertexQuery.java","L82390","4","0","17","0","6","3","3122","0"
"L82416","OrientVertexType.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/OrientVertexType.java","L82390","3","0","74","1","25","6","1345","0"
"L82447","OrientEdgeFuture.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/asynch/OrientEdgeFuture.java","L82446","3","0","28","0","3","2","3122","0"
"L82448","OrientElementFuture.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/asynch/OrientElementFuture.java","L82446","16","0","137","0","5","2","561","0"
"L82449","OrientGraphAsynch.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/asynch/OrientGraphAsynch.java","L82446","59","0","880","0","32","5","3122","0"
"L82450","OrientVertexFuture.java","graphdb/src/main/java/com/tinkerpop/blueprints/impls/orient/asynch/OrientVertexFuture.java","L82446","9","0","81","0","7","2","3122","0"
"L63550","CustomDatatypeTest.java","object/src/test/java/com/orientechnologies/orient/object/CustomDatatypeTest.java","L63549","1","0","70","0","2","2","3122","0"
"L63573","OObjectLazyMapTest.java","object/src/test/java/com/orientechnologies/orient/object/db/OObjectLazyMapTest.java","L63572","2","0","124","0","10","4","561","0"
"L64914","AbstractEntity.java","object/src/test/java/com/orientechnologies/orient/object/enhancement/AbstractEntity.java","L64913","2","0","21","0","1","0","0","0"
"L64915","ExactEntity.java","object/src/test/java/com/orientechnologies/orient/object/enhancement/ExactEntity.java","L64913","2","0","17","0","1","0","0","0"
"L64916","OObjectEntitySerializerTest.java","object/src/test/java/com/orientechnologies/orient/object/enhancement/OObjectEntitySerializerTest.java","L64913","1","0","31","1","3","2","420","0"
"L64917","OObjectProxyMethodHandlerTest.java","object/src/test/java/com/orientechnologies/orient/object/enhancement/OObjectProxyMethodHandlerTest.java","L64913","8","0","208","1","2","2","561","0"
"L64918","OVersionSerializationTest.java","object/src/test/java/com/orientechnologies/orient/object/enhancement/OVersionSerializationTest.java","L64913","3","0","132","1","10","4","3122","0"
"L65883","OObjectEnumLazyListTest.java","object/src/test/java/com/orientechnologies/orient/object/enumerations/OObjectEnumLazyListTest.java","L65882","1","0","101","1","2","2","561","0"
"L66877","PersistenceXMLParsingTest.java","object/src/test/java/com/orientechnologies/orient/object/jpa/parsing/PersistenceXMLParsingTest.java","L66876","6","0","189","0","4","4","420","0"
"L63559","OCommandSQLPojoWrapper.java","object/src/main/java/com/orientechnologies/orient/object/db/OCommandSQLPojoWrapper.java","L63558","6","0","82","0","16","5","3122","0"
"L63560","ODatabasePojoAbstract.java","object/src/main/java/com/orientechnologies/orient/object/db/ODatabasePojoAbstract.java","L63558","61","0","371","1","46","9","1345","0"
"L63561","OLazyCollectionUtil.java","object/src/main/java/com/orientechnologies/orient/object/db/OLazyCollectionUtil.java","L63558","3","0","15","0","4","3","1345","0"
"L63562","OObjectDatabasePool.java","object/src/main/java/com/orientechnologies/orient/object/db/OObjectDatabasePool.java","L63558","1","0","24","0","7","2","3122","0"
"L63563","OObjectDatabaseTx.java","object/src/main/java/com/orientechnologies/orient/object/db/OObjectDatabaseTx.java","L63558","63","0","587","5","138","12","1345","1"
"L63564","OObjectDatabaseTxPooled.java","object/src/main/java/com/orientechnologies/orient/object/db/OObjectDatabaseTxPooled.java","L63558","10","0","92","2","35","7","1345","0"
"L63565","OObjectLazyIterator.java","object/src/main/java/com/orientechnologies/orient/object/db/OObjectLazyIterator.java","L63558","10","0","80","0","13","7","1345","0"
"L63566","OObjectLazyList.java","object/src/main/java/com/orientechnologies/orient/object/db/OObjectLazyList.java","L63558","103","0","398","1","35","8","3122","0"
"L63567","OObjectLazyListIterator.java","object/src/main/java/com/orientechnologies/orient/object/db/OObjectLazyListIterator.java","L63558","5","0","51","0","5","1","3122","0"
"L63568","OObjectLazyMap.java","object/src/main/java/com/orientechnologies/orient/object/db/OObjectLazyMap.java","L63558","38","0","216","0","31","8","561","0"
"L63569","OObjectLazySet.java","object/src/main/java/com/orientechnologies/orient/object/db/OObjectLazySet.java","L63558","53","0","252","1","43","8","3122","0"
"L63570","OObjectNotDetachedException.java","object/src/main/java/com/orientechnologies/orient/object/db/OObjectNotDetachedException.java","L63558","1","0","16","0","2","1","3122","0"
"L63571","OObjectNotManagedException.java","object/src/main/java/com/orientechnologies/orient/object/db/OObjectNotManagedException.java","L63558","1","0","16","0","3","1","3122","0"
"L64891","ODictionaryWrapper.java","object/src/main/java/com/orientechnologies/orient/object/dictionary/ODictionaryWrapper.java","L64890","1","0","23","0","6","2","3122","0"
"L64909","OObjectEntityEnhancer.java","object/src/main/java/com/orientechnologies/orient/object/enhancement/OObjectEntityEnhancer.java","L64908","51","0","252","0","10","2","3122","0"
"L64910","OObjectEntitySerializer.java","object/src/main/java/com/orientechnologies/orient/object/enhancement/OObjectEntitySerializer.java","L64908","361","0","1012","3","97","11","1345","0"
"L64911","OObjectMethodFilter.java","object/src/main/java/com/orientechnologies/orient/object/enhancement/OObjectMethodFilter.java","L64908","34","0","107","0","7","4","420","0"
"L64912","OObjectProxyMethodHandler.java","object/src/main/java/com/orientechnologies/orient/object/enhancement/OObjectProxyMethodHandler.java","L64908","219","0","744","3","69","8","3122","1"
"L65857","OObjectEntityClassHandler.java","object/src/main/java/com/orientechnologies/orient/object/entity/OObjectEntityClassHandler.java","L65856","7","0","28","0","6","3","3122","0"
"L65877","OObjectEnumLazyIterator.java","object/src/main/java/com/orientechnologies/orient/object/enumerations/OObjectEnumLazyIterator.java","L65876","3","0","32","0","2","1","561","0"
"L65878","OObjectEnumLazyList.java","object/src/main/java/com/orientechnologies/orient/object/enumerations/OObjectEnumLazyList.java","L65876","27","0","226","1","17","8","3122","0"
"L65879","OObjectEnumLazyMap.java","object/src/main/java/com/orientechnologies/orient/object/enumerations/OObjectEnumLazyMap.java","L65876","10","0","141","0","14","7","3122","0"
"L65880","OObjectEnumLazySet.java","object/src/main/java/com/orientechnologies/orient/object/enumerations/OObjectEnumLazySet.java","L65876","15","0","137","0","15","7","3122","0"
"L65881","OObjectLazyEnumSerializer.java","object/src/main/java/com/orientechnologies/orient/object/enumerations/OObjectLazyEnumSerializer.java","L65876","1","0","4","0","3","3","420","0"
"L66235","OObjectFetchContext.java","object/src/main/java/com/orientechnologies/orient/object/fetch/OObjectFetchContext.java","L66234","25","0","158","0","9","5","561","0"
"L66236","OObjectFetchListener.java","object/src/main/java/com/orientechnologies/orient/object/fetch/OObjectFetchListener.java","L66234","23","0","128","0","12","5","3122","0"
"L66378","OObjectIteratorClass.java","object/src/main/java/com/orientechnologies/orient/object/iterator/OObjectIteratorClass.java","L66377","1","0","42","0","11","5","3122","0"
"L66379","OObjectIteratorCluster.java","object/src/main/java/com/orientechnologies/orient/object/iterator/OObjectIteratorCluster.java","L66377","1","0","41","0","14","5","3122","0"
"L66428","OJPAEntityManager.java","object/src/main/java/com/orientechnologies/orient/object/jpa/OJPAEntityManager.java","L66427","13","0","234","0","15","6","561","0"
"L66429","OJPAEntityManagerFactory.java","object/src/main/java/com/orientechnologies/orient/object/jpa/OJPAEntityManagerFactory.java","L66427","4","0","73","0","10","5","3122","0"
"L66430","OJPAEntityTransaction.java","object/src/main/java/com/orientechnologies/orient/object/jpa/OJPAEntityTransaction.java","L66427","1","0","34","0","9","5","3122","0"
"L66431","OJPAPersistenceProvider.java","object/src/main/java/com/orientechnologies/orient/object/jpa/OJPAPersistenceProvider.java","L66427","6","0","52","1","17","6","3122","0"
"L66432","OJPAPersistenceUnitInfo.java","object/src/main/java/com/orientechnologies/orient/object/jpa/OJPAPersistenceUnitInfo.java","L66427","16","0","194","0","11","4","3122","0"
"L66433","OJPAProperties.java","object/src/main/java/com/orientechnologies/orient/object/jpa/OJPAProperties.java","L66427","7","0","60","0","9","4","3122","0"
"L66434","OJPAProviderUtil.java","object/src/main/java/com/orientechnologies/orient/object/jpa/OJPAProviderUtil.java","L66427","1","0","15","1","5","3","3122","0"
"L67225","OMetadataObject.java","object/src/main/java/com/orientechnologies/orient/object/metadata/OMetadataObject.java","L67224","2","0","79","0","15","5","1345","0"
"L67380","OObjectCustomSerializerIterator.java","object/src/main/java/com/orientechnologies/orient/object/serialization/OObjectCustomSerializerIterator.java","L67379","2","0","30","0","3","1","561","0"
"L67381","OObjectCustomSerializerList.java","object/src/main/java/com/orientechnologies/orient/object/serialization/OObjectCustomSerializerList.java","L67379","22","0","205","0","17","7","3122","0"
"L67382","OObjectCustomSerializerMap.java","object/src/main/java/com/orientechnologies/orient/object/serialization/OObjectCustomSerializerMap.java","L67379","10","0","143","0","16","7","3122","0"
"L67383","OObjectCustomSerializerSet.java","object/src/main/java/com/orientechnologies/orient/object/serialization/OObjectCustomSerializerSet.java","L67379","14","0","134","0","17","7","3122","0"
"L67384","OObjectLazyCustomSerializer.java","object/src/main/java/com/orientechnologies/orient/object/serialization/OObjectLazyCustomSerializer.java","L67379","1","0","4","0","3","3","420","0"
"L67385","OObjectSerializationThreadLocal.java","object/src/main/java/com/orientechnologies/orient/object/serialization/OObjectSerializationThreadLocal.java","L67379","1","0","27","0","14","3","3122","0"
"L67386","OObjectSerializerContext.java","object/src/main/java/com/orientechnologies/orient/object/serialization/OObjectSerializerContext.java","L67379","20","0","71","0","5","2","3122","0"
"L67387","OObjectSerializerHelper.java","object/src/main/java/com/orientechnologies/orient/object/serialization/OObjectSerializerHelper.java","L67379","219","0","863","2","29","5","561","0"
"L67388","OObjectSerializerManager.java","object/src/main/java/com/orientechnologies/orient/object/serialization/OObjectSerializerManager.java","L67379","1","0","26","0","1","0","0","0"
"L66871","JPAHandler.java","object/src/main/java/com/orientechnologies/orient/object/jpa/parsing/JPAHandler.java","L66870","18","0","93","0","8","4","3122","0"
"L66872","JPAVersion.java","object/src/main/java/com/orientechnologies/orient/object/jpa/parsing/JPAVersion.java","L66870","1","0","23","0","5","4","3122","0"
"L66873","PersistenceXml.java","object/src/main/java/com/orientechnologies/orient/object/jpa/parsing/PersistenceXml.java","L66870","2","0","26","0","5","4","3122","0"
"L66874","PersistenceXmlUtil.java","object/src/main/java/com/orientechnologies/orient/object/jpa/parsing/PersistenceXmlUtil.java","L66870","17","0","121","1","11","4","3122","0"
"L67255","OSchemaProxyObject.java","object/src/main/java/com/orientechnologies/orient/object/metadata/schema/OSchemaProxyObject.java","L67254","72","0","329","2","33","8","327","0"
"L67981","ConcurrentTestHelper.java","test-commons/src/main/java/com/orientechnologies/orient/test/ConcurrentTestHelper.java","L67980","13","0","118","0","6","4","3122","0"
"L68094","ConcurrentStorageTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/ConcurrentStorageTest.java","L68093","21","0","189","0","6","3","1345","0"
"L68095","TestOrientBulkInsert.java","tests/src/test/java/com/orientechnologies/orient/test/database/TestOrientBulkInsert.java","L68093","8","0","75","0","26","6","3122","0"
"L74937","BackupTest.java","tests/src/test/java/com/orientechnologies/orient/test/internal/BackupTest.java","L74936","2","0","26","0","6","2","3122","0"
"L74938","EmptySpeedTest.java","tests/src/test/java/com/orientechnologies/orient/test/internal/EmptySpeedTest.java","L74936","1","0","14","0","2","0","0","0"
"L74939","FreezeMultiThreadingTestNonTX.java","tests/src/test/java/com/orientechnologies/orient/test/internal/FreezeMultiThreadingTestNonTX.java","L74936","74","0","447","0","20","5","1345","0"
"L74940","LockMultithreadingTest.java","tests/src/test/java/com/orientechnologies/orient/test/internal/LockMultithreadingTest.java","L74936","19","0","149","0","9","6","1345","0"
"L74941","StringSerializerSpeedTest.java","tests/src/test/java/com/orientechnologies/orient/test/internal/StringSerializerSpeedTest.java","L74936","1","0","34","0","6","3","1345","0"
"L74942","TestClustersLimits.java","tests/src/test/java/com/orientechnologies/orient/test/internal/TestClustersLimits.java","L74936","3","0","37","0","8","3","1345","0"
"L74943","TestOrientPagination.java","tests/src/test/java/com/orientechnologies/orient/test/internal/TestOrientPagination.java","L74936","1","0","60","0","1","0","0","0"
"L75408","MassiveConnectDisconnectTest.java","tests/src/test/java/com/orientechnologies/orient/test/io/MassiveConnectDisconnectTest.java","L75407","2","0","17","0","5","3","3122","0"
"L75742","OServerTest.java","tests/src/test/java/com/orientechnologies/orient/test/server/OServerTest.java","L75741","3","0","28","4","24","5","113","0"
"L68098","AbstractClassTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/AbstractClassTest.java","L68097","2","0","37","2","12","4","1345","0"
"L68099","AbstractIndexReuseTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/AbstractIndexReuseTest.java","L68097","5","0","50","1","19","5","3122","0"
"L68100","AbstractSelectTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/AbstractSelectTest.java","L68097","1","0","40","3","14","4","561","0"
"L68101","AlterDatabaseTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/AlterDatabaseTest.java","L68097","1","0","17","0","2","2","327","0"
"L68102","BaseTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/BaseTest.java","L68097","16","0","134","4","33","5","3122","0"
"L68103","BetweenConversionTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/BetweenConversionTest.java","L68097","26","0","327","1","5","3","1345","0"
"L68104","BinaryTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/BinaryTest.java","L68097","1","0","50","0","10","1","1345","0"
"L68105","ByteArrayKeyTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/ByteArrayKeyTest.java","L68097","5","0","196","1","30","6","1345","0"
"L68106","ClassIndexManagerTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/ClassIndexManagerTest.java","L68097","12","0","928","0","39","7","3122","0"
"L68107","ClassIndexTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/ClassIndexTest.java","L68097","17","0","1066","1","28","4","1345","0"
"L68108","ClusterMetadataTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/ClusterMetadataTest.java","L68097","6","0","71","0","21","5","3122","0"
"L68109","CollateTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/CollateTest.java","L68097","22","0","216","5","25","6","3122","0"
"L68110","CollectionIndexTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/CollectionIndexTest.java","L68097","42","0","306","0","16","4","1345","0"
"L68111","ComplexTypesTest.java","tests/src/test/java/com/orientechnologies/orient/test/database/auto/ComplexTypesTest.java","L68097","5","0","221","0","21","3","3122","0"
