CLOC,LLOC,McCC,Number of bugs,Number of committers,Number of developer commits,Number of previous fixes,Number of previous modifications
0,31,1,0,5,412,0,8
0,32,1,0,6,5350,1,22
0,40,1,0,6,412,0,12
0,41,1,0,7,412,0,18
0,17,1,0,6,67,0,8
0,17,1,0,5,67,0,8
0,17,1,0,9,67,0,21
0,39,2,0,9,5350,1,25
0,43,4,0,2,412,0,4
0,222,17,0,9,505,0,53
0,65,6,0,4,2319,0,9
0,65,2,0,6,2319,0,8
0,410,48,0,9,5350,0,23
0,43,2,0,7,5350,0,13
0,46,1,0,5,5350,0,10
0,50,1,0,3,5350,0,6
0,119,13,0,6,5350,0,10
0,165,12,0,19,505,1,103
0,38,3,0,8,665,0,22
0,159,1,0,13,5350,1,79
0,59,9,0,6,815,0,9
0,257,20,0,11,2319,0,39
0,253,19,0,11,533,0,79
0,351,28,0,18,505,0,276
0,147,2,0,9,2319,0,45
0,449,25,0,13,2319,1,144
0,48,1,0,7,2319,0,25
0,356,13,0,12,665,0,42
0,25,1,0,5,5350,0,11
0,221,2,0,6,5350,0,8
0,51,1,0,7,67,0,32
0,38,1,0,8,67,0,35
0,287,31,0,9,533,0,29
0,94,6,0,7,665,0,18
0,108,5,0,5,2319,0,9
0,73,2,0,7,665,0,12
0,30,3,0,7,1296,0,17
0,23,2,0,2,1296,0,3
0,147,11,0,5,2319,0,14
0,365,34,0,8,412,0,27
0,26,1,0,8,2319,0,18
0,309,26,0,4,412,0,11
0,6,1,0,5,101,0,5
0,137,9,0,7,815,0,23
0,177,11,0,12,412,1,45
0,113,13,0,3,815,0,5
0,99,3,0,7,412,0,21
0,34,1,0,6,412,0,16
0,24,1,0,2,5350,0,6
0,18,1,0,3,199,0,12
0,4,1,0,2,1404,0,2
0,27,1,0,9,199,0,29
0,328,16,0,15,2319,0,120
0,72,5,0,12,5350,0,42
0,98,1,0,8,412,0,21
0,86,4,0,6,101,0,7
0,5,1,0,2,199,0,5
0,97,6,0,9,1636,0,42
0,9,1,0,5,815,0,11
0,132,5,0,9,412,0,40
0,32,2,0,4,1296,0,12
0,33,1,0,11,412,0,29
0,595,76,0,7,5350,0,32
0,105,8,0,2,665,0,11
0,17,1,0,2,665,0,2
0,260,49,0,4,5350,0,11
0,133,10,0,8,815,1,17
0,116,4,0,7,5350,1,13
0,106,1,0,3,412,0,3
0,120,5,0,17,412,0,65
0,13,1,0,9,412,0,20
0,51,1,0,16,412,0,74
0,65,1,0,15,412,0,58
0,356,20,0,18,2319,0,140
0,342,31,0,21,665,1,120
0,12,1,0,5,665,0,14
0,124,2,0,14,665,0,81
0,37,1,0,8,2319,0,24
0,198,13,0,14,2319,0,78
0,17,1,0,9,3997,0,31
0,212,13,0,17,665,1,91
0,86,8,0,6,412,0,14
0,9,1,0,8,1296,0,19
0,109,5,0,14,815,0,27
0,81,1,0,4,412,0,8
0,520,14,0,14,2319,0,116
0,245,14,0,7,2319,0,12
0,188,12,0,3,665,0,5
0,238,6,0,16,5350,0,56
0,188,4,0,7,665,0,20
0,25,1,0,13,199,0,16
0,116,3,0,12,815,0,21
0,199,10,0,2,5350,0,3
0,524,15,0,17,665,0,93
0,71,3,0,9,199,0,13
0,84,2,0,10,3997,0,45
0,66,3,0,6,412,0,7
0,208,2,0,13,412,1,75
0,163,2,0,14,505,1,58
0,97,4,0,12,412,0,26
0,215,15,0,7,412,1,23
0,482,4,0,16,412,1,103
0,204,18,0,14,2319,0,64
0,185,21,0,5,505,0,10
0,282,14,0,11,505,1,25
0,368,26,0,12,505,1,48
0,98,2,0,3,412,0,4
0,8,1,0,4,815,0,6
0,36,1,0,7,2319,0,11
0,8,1,0,3,412,0,8
0,77,4,0,4,412,0,10
0,16,1,0,8,2319,0,19
0,230,25,0,11,2319,0,34
0,56,8,0,8,505,0,24
0,91,8,0,3,412,0,4
0,157,24,0,8,2319,0,32
0,118,9,0,7,815,0,14
0,61,4,0,6,5350,0,10
0,99,3,0,13,505,0,27
0,354,12,0,16,412,1,53
0,34,1,0,8,505,0,16
0,42,1,0,3,505,0,6
0,235,17,0,8,412,0,28
0,53,1,0,12,5350,0,60
0,399,60,0,8,199,0,25
0,418,51,0,10,505,0,71
0,23,1,0,9,412,1,17
0,64,1,0,9,412,0,52
0,286,40,0,10,505,0,93
0,26,1,0,6,412,0,10
0,26,1,0,8,412,0,32
0,50,8,0,8,665,1,27
0,26,2,0,4,412,0,5
0,194,26,0,12,505,0,57
0,80,4,0,7,199,0,10
0,131,15,0,9,199,0,30
0,10,1,0,6,412,0,16
0,107,12,0,5,505,0,9
0,97,7,0,4,412,0,9
0,14,1,0,6,412,0,13
0,177,18,0,9,412,0,32
0,58,4,0,7,412,0,22
0,86,8,0,5,505,0,13
0,23,1,0,6,412,0,21
0,98,8,0,5,505,0,17
0,220,27,0,14,505,0,61
0,148,9,0,6,505,0,18
0,97,11,0,4,5350,0,9
0,25,1,0,7,412,0,13
0,144,12,0,5,505,0,9
0,375,53,0,7,505,0,57
0,100,1,0,5,412,0,19
0,68,7,0,4,5350,0,8
0,79,4,0,4,412,0,7
0,446,36,0,8,412,0,57
0,121,15,0,6,412,0,17
0,376,24,0,5,412,0,26
0,262,29,0,6,412,1,15
0,201,16,0,5,412,0,22
0,191,13,0,7,2319,0,17
0,201,23,0,3,412,0,7
0,246,16,0,9,412,1,32
0,143,3,0,6,412,1,19
0,168,22,0,3,412,0,3
0,127,4,0,10,412,0,23
0,29,1,0,3,412,0,7
0,272,4,0,10,412,1,32
0,69,3,0,3,5350,0,4
0,50,1,0,5,815,0,7
0,59,1,0,5,815,0,7
0,67,1,0,4,412,0,6
0,182,1,0,5,412,0,20
0,722,51,0,11,412,2,55
0,433,27,0,12,412,2,41
0,138,2,0,4,412,0,16
0,328,1,0,7,412,0,52
0,217,1,0,8,412,0,39
0,145,3,0,5,412,0,28
0,77,1,0,5,505,0,30
0,109,1,0,3,412,0,7
0,28,3,0,2,505,1,2
0,43,1,0,7,505,0,35
0,122,1,0,3,505,0,15
0,56,1,0,3,412,0,11
0,198,2,0,11,412,1,53
0,233,12,0,13,412,2,44
0,94,4,0,3,1296,0,4
0,59,3,0,8,412,1,13
0,43,3,0,1,5350,0,5
0,127,1,0,5,505,0,32
0,55,1,0,2,505,1,4
0,135,1,0,2,412,0,8
0,52,1,0,3,412,1,5
0,48,1,0,5,5350,0,15
0,108,4,0,12,1404,0,36
0,72,9,0,6,1296,0,9
0,34,1,0,1,199,0,2
0,269,13,0,18,505,0,162
0,12,1,0,2,199,0,13
0,31,1,0,4,5350,0,7
0,25,1,0,7,199,0,19
0,35,3,0,5,412,0,7
0,32,3,0,2,815,0,2
0,108,8,0,6,5350,0,18
0,73,1,0,4,1296,0,18
0,267,12,0,16,5350,0,66
0,23,1,0,3,815,0,5
0,25,1,0,3,815,0,5
0,49,6,0,3,815,0,5
0,76,4,0,6,5350,0,22
0,8,1,0,9,67,0,15
0,196,16,0,10,199,0,27
0,44,1,0,9,1296,0,32
0,601,37,0,23,2319,1,176
0,16,2,0,13,59,0,71
0,24,1,0,2,1296,0,4
0,15,1,0,6,5350,0,13
0,24,1,0,3,199,0,6
0,12,1,0,3,5350,0,5
0,9,1,0,2,199,0,6
0,61,1,0,5,665,0,10
0,91,6,0,7,412,0,23
0,32,1,0,3,5350,0,5
0,261,7,0,11,5350,0,59
0,121,3,0,8,5350,0,20
0,12,1,0,5,5350,0,9
0,57,4,0,4,5350,0,12
0,41,3,0,5,5350,0,10
0,214,10,0,12,2319,0,59
0,62,3,0,2,5350,0,7
0,11,1,0,1,5350,0,3
0,1228,38,0,2,2319,0,2
0,34,1,0,4,412,0,5
0,164,2,0,17,412,0,70
0,11,1,0,6,1296,0,10
0,202,2,0,15,412,0,65
0,120,5,0,6,199,0,9
0,47,1,0,3,199,0,4
0,90,3,0,8,815,0,21
0,194,5,0,11,665,0,38
0,20,1,0,6,5350,0,9
0,521,16,0,13,505,0,86
0,26,2,0,5,5350,0,11
0,93,1,0,3,412,0,8
0,214,2,0,9,5350,0,23
0,375,9,0,10,2319,0,36
0,20,1,0,3,412,0,7
0,120,4,0,12,1296,0,58
0,112,6,0,3,665,0,3
0,193,9,0,13,1296,0,39
0,100,5,0,5,815,0,6
0,113,11,0,5,412,0,7
0,203,4,0,2,665,0,5
0,143,1,0,2,665,0,5
0,136,6,0,2,665,0,7
0,56,2,0,2,665,0,2
0,47,2,0,2,815,0,5
0,54,2,0,5,1636,0,14
0,195,3,0,4,412,0,7
0,404,11,0,11,1296,0,28
0,526,8,0,7,2319,0,11
0,68,5,0,8,1636,0,27
0,11,1,0,6,533,0,23
0,28,1,0,4,533,0,10
0,20,3,0,5,1636,0,11
0,91,8,0,13,5350,0,39
0,68,2,0,16,412,2,36
0,60,5,0,3,1636,0,7
0,122,2,0,4,533,0,20
0,58,5,0,7,1636,0,17
0,172,13,0,9,533,0,38
0,4,1,0,3,1636,0,5
0,57,4,0,5,1636,0,17
0,43,4,0,6,533,0,20
0,199,5,0,9,533,0,44
0,54,2,0,5,1636,0,13
0,50,5,0,3,1636,0,7
0,17,2,0,6,1636,0,9
0,27,1,0,2,1636,0,5
0,202,4,0,7,533,0,29
0,48,2,0,3,1636,0,5
0,55,1,0,5,1636,0,13
0,115,4,0,5,1636,0,14
0,19,1,0,4,1636,0,10
0,8,1,0,3,1636,0,8
0,10,1,0,3,1636,0,5
0,44,3,0,3,1636,0,6
0,142,10,0,4,533,0,10
0,45,4,0,3,1636,0,5
0,38,4,0,3,1636,0,5
0,44,4,0,4,533,0,9
0,33,1,0,3,1636,0,5
0,86,6,0,4,533,0,11
0,45,1,0,3,1636,0,6
0,55,1,0,1,101,1,4
0,36,1,0,1,101,1,4
0,49,1,0,3,1636,0,5
0,289,24,0,1,4057,0,26
0,51,6,0,1,4057,0,29
0,80,10,0,1,4057,0,15
0,1,1,0,1,4057,0,5
0,142,13,0,1,4057,0,38
0,561,40,0,1,4057,0,35
0,26,2,0,1,4057,0,6
0,91,4,0,1,4057,0,10
0,292,32,0,1,4057,0,29
0,139,1,0,1,4057,0,49
0,11,1,0,1,4057,0,7
0,68,5,0,1,4057,0,9
0,163,14,0,1,4057,0,9
0,88,6,0,1,4057,0,8
0,679,126,0,1,4057,0,42
0,562,73,0,1,4057,0,38
0,136,20,0,1,4057,0,12
0,154,2,0,1,4057,0,18
0,249,10,0,1,4057,0,28
0,160,16,0,1,4057,0,22
0,48,5,0,1,4057,0,7
0,1,1,0,1,4057,0,4
0,167,3,0,1,4057,0,20
0,202,10,0,1,4057,0,21
0,194,7,0,1,4057,0,21
0,4,1,0,1,4057,0,8
0,236,19,0,1,4057,0,20
0,16,2,0,1,4057,0,7
0,41,1,0,1,4057,0,10
0,108,13,0,1,4057,0,8
0,30,4,0,1,4057,0,3
0,38,1,0,1,4057,0,26
0,18,1,0,1,4057,0,22
0,4,1,0,1,4057,0,25
0,11,1,0,1,4057,0,15
0,16,1,0,1,4057,0,5
0,10,1,0,1,4057,0,15
0,23,1,0,1,4057,0,19
0,19,2,0,1,4057,0,13
0,4,1,0,1,4057,0,2
0,17,1,0,1,4057,0,22
0,13,1,0,1,4057,0,32
0,55,10,0,1,4057,0,15
0,37,1,0,1,4057,0,33
0,7,1,0,1,4057,0,9
0,282,17,0,1,4057,0,35
0,5,1,0,1,4057,0,5
0,8,1,0,1,4057,0,13
0,5,1,0,1,4057,0,7
0,6,1,0,1,4057,0,23
0,6,1,0,1,4057,0,10
0,89,6,0,1,4057,0,13
0,62,7,0,1,4057,0,9
0,334,55,0,1,4057,0,26
0,658,84,0,1,4057,0,29
0,37,4,0,1,4057,0,12
0,34,3,0,1,4057,0,14
0,46,5,0,1,4057,0,4
0,59,6,0,1,4057,0,8
0,38,3,0,1,4057,0,13
0,81,11,0,1,4057,0,10
0,57,6,0,1,4057,0,17
0,4,1,0,1,4057,0,7
0,19,2,0,1,4057,0,6
0,10,1,0,1,4057,0,7
0,12,1,0,1,4057,0,3
0,7,1,0,1,4057,0,12
0,6,1,0,1,4057,0,8
0,1,1,0,1,4057,0,7
0,6,1,0,1,4057,0,5
0,4,1,0,1,4057,0,3
0,4,1,0,1,4057,0,5
0,65,10,0,1,4057,0,6
0,174,24,0,1,4057,0,20
0,115,15,0,1,4057,0,9
0,439,53,0,1,4057,0,7
0,14,1,0,1,4057,0,6
0,74,10,0,1,4057,0,10
0,52,5,0,1,4057,0,17
0,59,13,0,1,4057,0,2
0,62,1,0,1,4057,0,5
0,9,1,0,1,4057,0,6
0,18,1,0,1,4057,0,5
0,91,2,0,1,4057,0,13
0,7,1,0,1,4057,0,2
0,62,1,0,1,4057,0,4
0,9,1,0,1,4057,0,5
0,63,1,0,1,4057,0,6
0,60,1,0,1,4057,0,4
0,106,9,0,1,4057,0,4
0,54,4,0,1,4057,0,2
0,67,5,0,1,4057,0,2
0,23,5,0,1,4057,0,5
0,85,17,0,1,4057,0,5
0,19,4,0,1,4057,0,2
0,349,46,0,1,4057,0,17
0,37,1,0,1,4057,0,4
0,44,5,0,1,4057,0,7
0,112,23,0,1,4057,0,19
0,8,1,0,1,4057,0,4
0,7,1,0,1,4057,0,5
0,5,1,0,1,4057,0,3
0,112,12,0,1,4057,0,6
0,23,1,0,1,4057,0,12
0,30,1,0,1,4057,0,14
0,50,7,0,1,4057,0,3
0,243,32,0,1,4057,0,18
0,308,48,0,1,4057,0,14
0,155,19,1,1,4057,0,15
0,16,1,1,1,4057,0,8
0,40,3,1,1,4057,0,6
0,80,12,0,1,4057,0,21
0,8,1,0,1,4057,0,21
0,22,1,0,1,4057,0,6
0,7,1,0,1,4057,0,14
0,116,15,1,1,4057,0,19
0,8,1,0,1,4057,0,15
0,118,22,0,1,4057,0,15
0,7,1,0,1,4057,0,6
0,17,1,0,1,4057,0,8
0,33,1,0,1,4057,0,8
0,269,44,0,1,4057,0,11
0,80,11,0,1,4057,0,13
0,161,25,0,1,4057,0,12
0,11,1,0,1,4057,0,9
0,12,1,0,1,4057,0,9
0,8,1,0,1,4057,0,7
0,21,1,0,1,4057,0,9
0,8,1,0,1,4057,0,1
0,1,1,0,1,4057,0,3
0,21,2,0,1,4057,0,18
0,41,4,0,1,4057,0,14
0,76,6,0,1,4057,0,10
0,23,1,0,1,4057,0,11
0,38,2,0,1,4057,0,7
0,41,4,0,1,4057,0,11
0,50,3,0,1,4057,0,4
0,23,1,0,1,4057,0,10
0,32,1,0,1,4057,0,5
0,31,4,0,1,4057,0,7
0,36,3,0,1,4057,0,9
0,90,8,0,1,4057,0,11
0,24,1,0,1,4057,0,10
0,15,1,0,1,4057,0,6
0,53,3,0,1,4057,0,8
0,20,1,0,1,4057,0,10
0,29,3,0,1,4057,0,10
0,57,5,0,1,4057,0,15
0,64,5,0,1,4057,0,5
0,57,5,0,1,4057,0,7
0,63,6,0,1,4057,0,5
0,93,7,0,1,4057,0,10
0,20,1,0,1,4057,0,6
0,1647,149,0,1,4057,0,7
0,15,1,0,1,4057,0,5
0,64,3,0,1,4057,0,7
0,43,4,0,1,4057,0,8
0,61,5,0,1,4057,0,3
0,29,1,0,1,4057,0,8
0,43,3,0,1,4057,0,3
0,23,1,0,1,4057,0,2
0,115,31,0,1,4057,0,4
0,32,2,0,1,4057,0,5
0,122,8,0,1,4057,0,13
0,22,1,0,1,4057,0,5
0,41,2,0,1,4057,0,14
0,22,2,0,1,4057,0,5
0,34,1,0,1,4057,0,15
0,35,2,0,1,4057,0,5
0,52,7,0,1,4057,0,13
0,42,2,0,1,4057,0,8
0,27,1,0,1,4057,0,3
0,279,2,0,1,4057,0,6
0,16,1,0,1,4057,0,7
0,87,6,0,1,4057,0,14
0,27,1,0,1,4057,0,4
0,49,1,0,1,4057,0,9
0,44,1,0,1,4057,0,9
0,51,7,0,1,4057,0,12
0,35,2,0,1,4057,0,7
0,21,1,0,1,4057,0,3
0,15,1,0,1,4057,0,7
0,60,5,0,1,4057,0,9
0,41,2,0,1,4057,0,7
0,62,4,0,1,4057,0,7
0,28,1,0,1,4057,0,9
0,55,6,0,1,4057,0,16
0,305,42,0,1,4057,0,34
0,139,13,0,1,4057,0,32
0,158,23,0,1,4057,0,1
0,127,17,0,1,4057,0,1
0,136,20,0,1,4057,0,1
0,6,1,0,1,4057,0,1
0,114,19,0,1,4057,0,1
0,11,1,0,1,4057,0,1
0,163,17,0,1,4057,0,1
0,47,10,0,1,4057,0,1
0,78,6,0,1,4057,0,1
0,37,1,0,1,4057,0,1
0,174,17,0,1,4057,0,1
0,47,6,0,1,4057,0,1
0,1,1,0,1,4057,0,1
0,123,29,0,1,4057,0,1
0,110,11,0,1,4057,0,18
0,1,1,0,1,4057,0,2
0,120,16,0,1,4057,0,6
0,19,1,0,1,4057,0,2
0,150,18,0,1,4057,0,7
0,9,1,0,1,4057,0,2
0,42,5,0,1,4057,0,5
0,708,120,0,1,4057,0,83
0,81,7,0,1,4057,0,13
0,97,11,0,1,4057,0,7
0,76,10,0,1,4057,0,5
0,77,10,0,1,4057,0,11
0,179,27,0,1,4057,0,24
0,47,3,0,1,4057,0,5
0,7,1,0,1,4057,0,3
0,7,1,0,1,4057,0,4
0,232,26,0,1,4057,0,29
0,16,1,0,1,4057,0,3
0,132,11,0,1,4057,0,33
0,17,1,0,1,4057,0,2
0,99,9,0,1,4057,0,29
0,245,29,0,1,4057,0,1
0,70,4,0,1,4057,0,1
0,56,1,0,1,4057,0,1
0,1,1,0,2,4057,0,5
0,168,12,0,2,4057,0,12
0,47,3,0,1,4057,0,1
0,821,122,0,1,4057,0,5
0,822,122,0,1,4057,0,5
0,865,126,0,1,4057,0,5
0,64,14,0,1,4057,0,3
0,27,3,0,1,4057,0,1
0,71,19,0,1,4057,0,3
0,610,150,0,1,4057,0,9
0,59,4,0,1,4057,0,2
0,5,1,0,1,4057,0,1
0,33,4,0,1,4057,0,1
0,43,8,0,1,4057,0,4
0,58,11,0,2,4057,0,4
0,31,5,0,1,4057,0,2
0,14,2,0,1,4057,0,1
0,38,2,0,1,4057,0,2
0,15,2,0,1,4057,0,2
0,335,26,0,1,4057,0,36
0,20,1,0,1,4057,0,13
0,52,10,0,1,4057,0,15
0,180,20,0,2,4057,0,24
0,194,14,0,1,4057,0,19
0,101,11,0,1,4057,0,8
0,145,17,0,1,4057,0,21
0,21,1,1,1,4057,0,13
0,50,5,1,1,4057,0,9
0,46,4,1,1,4057,0,24
0,317,48,0,1,4057,0,41
0,230,24,1,2,4057,0,27
0,15,1,0,1,4057,0,8
0,40,3,1,2,4057,0,13
0,135,22,0,2,4057,0,22
0,578,102,0,1,4057,0,57
0,308,69,0,1,4057,0,35
0,71,5,1,1,4057,0,14
0,47,4,1,1,4057,0,23
0,246,38,1,1,4057,0,40
0,219,23,0,1,4057,0,50
0,23,1,0,1,4057,0,24
0,598,107,0,1,4057,0,155
0,20,2,0,1,4057,0,2
0,65,12,0,1,4057,0,2
0,261,16,0,1,4057,0,8
0,44,3,1,1,4057,0,6
0,27,1,1,1,4057,0,6
0,28,2,1,1,4057,0,23
0,110,15,0,1,4057,0,15
0,144,16,1,1,4057,0,13
0,31,2,1,1,4057,0,9
0,131,19,0,1,4057,0,14
0,163,26,0,1,4057,0,20
0,71,5,1,1,4057,0,12
0,35,3,1,1,4057,0,23
0,207,30,1,1,4057,0,24
0,90,9,0,1,4057,0,11
0,148,25,0,1,4057,0,24
0,128,17,0,1,4057,0,17
0,20,1,0,1,4057,0,7
0,64,10,0,1,4057,0,9
0,32,2,0,1,4057,0,11
0,126,18,0,1,4057,0,16
0,48,9,0,1,4057,0,9
0,72,9,0,1,4057,0,11
0,20,1,0,1,4057,0,5
0,831,33,0,1,4057,0,1
0,31,2,0,1,4057,0,1
0,385,34,0,1,4057,0,1
0,55,9,0,1,4057,0,1
0,15,1,0,1,4057,0,1
0,18,1,0,1,4057,0,1
0,15,1,0,1,4057,0,3
0,128,15,0,1,4057,0,8
0,39,1,0,1,4057,0,3
0,18,1,0,1,4057,0,3
0,269,32,0,1,4057,0,13
0,37,4,0,1,4057,0,9
0,133,1,0,1,4057,0,5
0,38,3,0,1,4057,0,9
0,17,1,0,1,4057,0,3
0,95,14,0,1,4057,0,14
0,196,28,0,1,4057,0,18
0,32,5,0,1,4057,0,5
0,6,1,0,1,4057,0,3
0,167,18,0,1,4057,0,23
0,11,1,0,1,4057,0,6
0,16,1,0,1,4057,0,6
0,22,1,0,2,2,0,16
0,37,1,0,1,4057,0,9
0,16,1,0,1,4057,0,4
0,147,23,0,1,4057,0,17
0,17,1,0,1,4057,0,7
0,23,3,0,1,4057,0,9
0,136,18,0,1,4057,0,27
0,160,24,0,1,4057,0,24
0,72,16,0,1,4057,0,12
0,274,43,0,1,4057,0,1
0,68,16,0,1,4057,0,1
0,184,28,0,1,4057,0,1
0,17,1,0,1,4057,0,4
0,28,1,0,2,4057,0,15
0,165,36,0,2,4057,0,27
0,163,46,0,2,4057,0,27
0,16,1,0,2,4057,0,10
0,301,59,0,2,4057,0,22
0,25,2,0,1,4057,0,8
0,72,4,0,1,4057,0,6
0,127,16,0,1,4057,0,1
0,122,9,0,2,4057,0,39
0,51,3,0,1,4057,0,14
0,36,2,0,1,4057,0,12
0,98,8,0,1,4057,0,1
0,114,7,0,1,4057,0,1
0,9,1,0,1,4057,0,1
0,65,1,0,1,4057,0,18
0,83,12,0,1,4057,0,18
0,86,10,0,1,4057,0,8
0,103,30,0,2,4057,0,13
0,51,9,0,1,4057,0,5
0,89,16,0,1,4057,0,13
0,16,5,0,1,4057,0,7
0,105,16,0,1,4057,0,7
0,26,1,0,1,4057,0,1
0,14,1,0,1,4057,0,1
0,496,65,0,2,4057,0,37
0,24,1,0,2,4057,0,26
0,480,100,0,2,4057,0,71
0,108,13,0,2,4057,0,30
0,82,10,0,1,4057,0,13
0,73,10,0,1,4057,0,1
0,1000,182,0,1,4057,0,1
0,602,93,0,1,4057,0,1
0,7,1,0,1,4057,0,11
0,22,1,0,2,4057,0,20
0,19,1,0,2,4057,0,16
0,5,1,0,1,4057,0,9
0,21,1,0,2,4057,0,20
0,19,1,0,2,4057,0,14
0,225,63,0,1,4057,0,17
0,119,19,0,1,4057,0,18
0,73,8,0,1,4057,0,1
0,69,7,0,1,4057,0,1
0,88,7,0,1,4057,0,1
0,159,12,0,1,4057,0,1
0,174,9,0,1,4057,0,1
0,178,40,0,2,4057,0,23
0,72,9,0,1,4057,0,21
0,34,4,0,1,4057,0,8
0,56,6,0,1,4057,0,10
0,27,2,0,1,4057,0,8
0,37,6,0,1,4057,0,7
0,33,2,0,1,4057,0,4
0,191,25,0,1,4057,0,37
0,624,15,0,1,4057,0,35
0,11,1,0,1,4057,0,4
0,3,1,0,1,4057,0,4
0,103,1,0,1,4057,0,5
0,40,5,0,1,4057,0,3
0,21,2,0,1,4057,0,3
0,49,4,0,1,4057,0,3
0,23,1,0,1,4057,0,7
0,26,1,0,1,4057,0,9
0,90,18,0,1,4057,0,4
0,18,3,0,1,4057,0,3
0,67,8,0,1,4057,0,7
0,27,3,0,1,4057,0,3
0,53,6,0,1,4057,0,12
0,5,1,0,1,4057,0,2
0,69,7,0,1,4057,0,9
0,35,2,0,1,4057,0,9
0,145,6,0,1,4057,0,5
0,39,2,0,1,4057,0,11
0,111,4,0,1,4057,0,7
0,33,3,0,1,4057,0,14
0,61,7,0,1,4057,0,3
0,46,2,0,1,4057,0,2
0,1088,235,0,1,4057,0,10
0,556,87,0,1,4057,0,4
0,548,87,0,1,4057,0,4
0,508,106,0,1,4057,0,12
0,365,51,0,1,4057,0,3
0,45,1,0,1,4057,0,4
0,60,1,0,1,4057,0,3
0,215,26,0,1,4057,0,3
0,150,20,0,1,4057,0,10
0,58,4,0,1,4057,0,3
0,14,1,0,1,4057,0,4
0,73,11,0,1,4057,0,5
0,59,6,0,1,4057,0,7
0,122,5,0,1,4057,0,11
0,161,9,0,1,4057,0,18
0,74,1,0,1,4057,0,1
0,200,3,0,1,4057,0,9
0,1374,124,0,1,4057,0,25
0,248,3,0,1,4057,0,2
0,6,1,0,1,4057,0,4
0,17,1,0,1,4057,0,1
0,20,1,0,1,4057,0,3
0,40,1,0,1,4057,0,3
0,315,17,0,1,4057,0,4
0,116,9,0,1,4057,0,1
0,20,1,0,1,4057,0,4
0,133,1,0,1,4057,0,7
0,23,1,0,1,4057,0,3
0,76,1,0,1,4057,0,4
0,39,1,0,1,4057,0,1
0,13,1,0,1,4057,0,1
0,127,1,0,1,4057,0,1
0,130,1,0,1,4057,0,1
0,128,1,0,1,4057,0,1
0,129,1,0,1,4057,0,3
0,126,1,0,1,4057,0,1
0,46,1,0,1,4057,0,2
0,74,1,0,1,4057,0,4
0,30,1,0,1,4057,0,3
0,89,1,0,1,4057,0,6
0,137,19,0,1,4057,0,12
0,49,3,0,1,4057,0,14
0,72,5,0,1,4057,0,15
0,238,1,0,1,4057,0,1
0,179,22,0,1,4057,0,26
0,26,4,0,1,4057,0,2
0,19,1,0,1,4057,0,4
0,45,1,0,1,4057,0,2
0,85,1,0,1,4057,0,2
0,52,3,0,2,4057,0,2
0,83,4,0,2,4057,0,4
0,15,1,0,1,4057,0,4
0,140,19,0,1,4057,0,11
0,290,4,0,2,4057,0,13
0,101,4,0,2,4057,0,17
0,20,4,0,1,4057,0,3
0,107,3,0,2,1,0,5
0,43,2,0,1,4057,0,1
0,33,2,0,1,4057,0,1
0,41,1,0,1,4057,0,3
0,140,18,0,1,4057,0,12
0,139,18,0,1,4057,0,11
0,25,1,0,1,4057,0,2
0,146,20,0,1,4057,0,13
0,51,6,0,2,1,0,30
0,679,126,0,1,4057,0,43
0,226,19,0,1,4057,0,21
0,13,1,0,2,2,0,33
0,60,11,0,1,4057,0,16
0,39,1,0,1,4057,0,34
0,680,88,0,1,4057,0,32
0,46,5,1,1,4057,0,4
0,10,1,1,1,4057,0,8
0,453,55,0,1,4057,0,10
0,344,46,0,1,4057,0,18
0,309,49,0,1,4057,0,15
0,155,19,2,1,4057,0,15
0,16,1,2,1,4057,0,8
0,40,3,2,1,4057,0,6
0,80,12,1,1,4057,0,21
0,116,15,2,1,4057,0,19
0,46,1,0,1,4057,0,1
0,140,11,0,1,4057,0,1
0,30,1,0,1,4057,0,1
0,246,29,0,1,4057,0,1
0,12,1,0,1,4057,0,1
0,45,2,0,1,4057,0,8
0,69,5,0,1,4057,0,9
0,165,24,0,2,85,0,2
0,42,5,0,1,4057,0,6
0,716,121,0,1,4057,0,86
0,77,7,0,1,4057,0,14
0,93,11,0,1,4057,0,8
0,72,10,0,1,4057,0,6
0,73,10,0,1,4057,0,13
0,188,29,0,1,4057,0,28
0,248,26,0,1,4057,0,30
0,138,11,0,1,4057,0,35
0,42,8,0,1,4057,0,6
0,25,1,0,2,4057,0,3
0,130,19,0,2,4057,0,3
0,35,5,0,2,4057,0,3
0,15,1,0,2,4057,0,3
0,81,5,2,2,4057,0,3
0,60,1,0,1,4,0,2
0,7,1,0,1,4,0,2
0,90,10,0,2,4057,0,3
0,56,7,0,2,4057,0,3
0,287,13,2,2,4057,0,3
0,100,2,0,2,4057,0,3
0,26,2,2,2,4057,0,3
0,50,9,0,2,4057,0,3
0,62,6,0,1,4,0,2
0,194,27,0,1,4,0,2
0,12,1,0,1,4,0,2
0,255,20,0,2,4057,0,3
0,84,2,2,2,4057,0,3
0,97,4,0,2,4057,0,3
0,39,1,2,2,4057,0,3
0,35,5,0,1,4,0,2
0,4,1,0,1,4,0,2
0,208,21,0,3,1,0,4
0,8,1,0,1,4,0,2
0,15,1,0,1,4,0,2
0,51,1,0,1,4,0,2
0,37,3,0,1,4,0,2
0,27,3,0,1,4,0,2
0,21,1,2,1,4057,0,13
0,50,5,2,1,4057,0,9
0,46,4,2,1,4057,0,24
0,312,48,0,1,4057,0,45
