CLOC,LLOC,McCC,Number of bugs,Number of committers,Number of developer commits,Number of previous fixes,Number of previous modifications
0,59,9,0,6,592,1,14
0,21,1,0,3,11,0,3
0,378,85,1,6,2597,4,38
0,205,44,0,6,592,3,24
0,475,111,0,6,592,8,51
0,491,88,0,6,592,6,56
0,30,1,0,5,2597,0,9
0,30,1,0,2,2597,0,4
0,48,2,0,4,2597,0,11
0,109,19,0,6,1283,1,19
0,36,8,0,2,1283,2,9
0,64,9,0,8,1283,1,26
0,61,9,0,5,1283,1,18
0,70,9,0,8,1283,1,19
0,65,9,0,7,1283,1,17
0,57,9,0,2,1283,1,4
0,63,9,0,5,1283,1,8
0,107,12,0,6,1464,0,13
0,79,12,1,4,263,0,9
0,198,30,0,7,1283,4,20
0,19,1,0,4,1464,0,13
0,28,3,0,3,423,0,11
0,78,9,0,7,1464,2,21
0,46,5,0,5,423,2,9
0,119,3,0,7,592,0,10
0,44,1,0,6,1464,1,13
0,87,8,0,6,423,2,20
0,33,3,0,5,423,4,15
0,29,1,0,7,1464,2,24
0,166,13,0,7,1464,5,36
0,6,1,0,6,423,1,21
0,269,39,1,9,423,11,83
0,28,1,0,6,1464,2,14
0,517,74,0,12,423,11,130
0,150,11,0,6,592,5,30
0,66,12,0,4,423,0,6
0,85,8,0,5,1464,2,21
0,262,39,0,7,1283,4,39
0,419,73,0,6,592,5,23
0,88,9,1,6,1283,0,29
0,142,48,0,8,1464,0,35
0,42,8,0,6,2597,1,14
0,120,2,0,5,592,1,17
0,645,10,0,7,592,0,40
0,366,6,0,8,592,0,31
0,314,14,0,8,592,0,32
0,435,25,0,8,1464,3,41
0,108,6,0,4,592,0,7
0,29,3,0,6,1464,1,16
0,28,6,0,4,2597,6,17
0,73,10,0,4,2597,1,7
0,27,1,1,6,2597,0,11
0,132,24,1,7,1464,8,36
0,53,10,0,6,1464,1,18
0,65,9,0,7,2597,4,29
0,25,3,0,1,1464,0,1
0,52,4,0,4,219,0,5
0,12,1,0,3,56,1,4
0,47,5,1,7,56,3,19
0,97,11,0,3,2597,1,8
0,9,1,0,3,2597,1,3
0,36,1,0,6,2597,1,7
0,51,1,0,4,343,0,7
0,62,1,0,5,2597,0,10
0,472,52,0,8,2597,1,35
0,84,10,0,6,343,1,15
0,66,12,0,6,343,1,13
0,56,1,0,10,2597,0,24
0,12,1,0,7,2597,0,7
0,152,19,0,8,2597,2,38
0,8,1,0,3,2597,0,5
0,128,18,0,6,343,2,27
0,71,7,0,2,1283,1,6
0,409,15,0,13,56,4,72
0,17,1,0,8,56,0,13
0,162,1,0,10,56,0,38
0,130,18,0,5,2597,1,15
0,105,14,0,6,343,1,13
0,77,10,0,3,35,1,7
0,86,16,0,6,343,1,14
0,22,1,0,2,1464,0,6
0,57,7,0,4,2597,1,10
0,75,7,0,8,56,0,18
0,61,7,0,4,2597,1,10
0,44,1,1,7,1464,3,20
0,423,46,2,8,1464,8,42
0,17,1,0,2,2597,0,6
0,9,1,0,2,343,0,3
0,38,8,1,3,263,0,3
0,163,26,0,8,2597,1,38
0,106,11,0,10,2597,2,35
0,81,2,0,4,1283,0,4
0,244,33,0,9,2597,3,44
0,91,5,0,2,1464,1,6
0,485,62,0,10,1464,8,135
0,83,3,0,5,2597,1,12
0,248,21,0,7,38,2,49
0,76,1,0,6,219,0,13
0,69,1,0,5,219,0,12
0,48,1,0,4,219,0,10
0,48,1,0,5,219,0,17
0,104,24,0,1,2597,0,2
0,106,24,0,1,2597,0,2
0,100,1,0,3,219,0,7
0,182,1,0,3,219,0,8
0,10,1,0,2,423,0,2
0,47,1,0,7,2597,0,16
0,304,14,0,8,27,0,37
0,14,1,0,4,2597,0,9
0,104,3,0,7,27,1,19
0,120,11,0,8,423,0,22
0,60,3,0,6,2597,0,16
0,33,1,0,6,2597,0,16
0,15,1,0,5,2597,0,10
0,99,2,0,8,2597,0,27
0,268,4,0,8,2597,0,53
0,26,1,0,6,2597,0,28
0,215,22,0,8,1464,5,72
0,308,36,0,9,2597,6,54
0,47,1,0,7,2597,0,25
0,144,19,0,5,27,0,7
0,134,7,0,10,27,1,31
0,371,9,0,11,592,0,82
0,143,16,0,10,27,2,27
0,12,1,0,6,2597,0,17
0,104,12,0,10,27,2,27
0,24,1,0,6,2597,0,11
0,15,1,0,2,2597,0,2
0,116,4,0,3,27,0,6
0,180,6,0,9,27,0,30
0,23,1,0,6,1283,0,24
0,250,43,0,8,592,1,82
0,160,32,0,5,592,0,10
0,53,1,0,8,2597,0,20
0,21,1,0,7,2597,0,18
0,129,7,0,10,2597,1,34
0,97,3,0,7,2597,0,21
0,112,4,0,4,27,0,10
0,335,13,0,11,1464,1,99
0,147,17,0,10,27,2,48
0,12,1,0,6,2597,0,21
0,106,12,0,9,592,2,37
0,19,1,0,5,2597,0,10
0,102,3,0,10,27,0,35
0,35,1,0,6,592,0,26
0,466,75,0,8,592,3,69
0,14,1,0,6,2597,0,19
0,53,2,0,3,2597,0,3
0,138,15,0,9,2597,0,33
0,80,10,0,7,592,3,31
0,61,4,0,5,1464,1,13
0,284,48,0,8,2597,7,68
0,233,35,0,8,2597,7,61
0,100,5,0,7,423,1,15
0,119,6,0,6,423,3,23
0,60,1,0,2,592,2,5
0,80,14,0,8,2597,1,35
0,686,149,0,5,1464,1,22
0,66,4,0,5,592,0,9
0,281,60,0,5,1464,2,26
0,99,6,0,4,2597,0,10
0,144,28,0,6,1464,1,15
0,76,12,0,7,1,1,12
0,24,3,0,3,2597,1,4
0,635,1,0,5,1464,1,17
0,1224,178,0,10,2597,6,139
0,685,94,0,9,1464,21,103
0,247,26,0,7,2597,8,69
0,22,1,0,2,1464,0,4
0,7,1,0,1,35,1,1
0,216,10,0,5,1283,1,10
0,21,6,0,1,1283,0,1
0,93,19,0,2,1464,1,5
0,275,51,0,7,423,5,48
0,100,13,0,3,1464,2,17
0,34,4,0,2,1464,0,3
0,50,1,0,5,1464,1,25
0,951,178,0,11,423,14,172
0,8,1,0,1,423,0,1
0,29,4,0,2,1464,1,3
0,8,1,0,5,1464,1,5
0,33,1,0,5,1464,1,5
0,279,5,0,8,1464,1,40
0,34,1,0,1,423,0,1
0,122,14,0,7,1464,2,24
0,153,22,0,5,592,5,25
0,43,1,0,7,1464,3,17
0,424,42,0,8,1464,7,36
0,5,1,0,1,423,0,2
0,108,24,0,1,423,0,1
0,83,8,0,4,2597,2,5
0,58,5,0,2,2597,1,4
0,60,9,0,2,2597,1,6
0,44,5,0,2,2597,0,3
0,935,84,0,11,1464,15,134
0,137,9,0,8,1464,0,36
0,32,1,0,5,35,1,9
0,154,16,0,5,423,1,18
0,192,38,0,5,1464,5,12
0,748,209,0,5,1464,5,36
0,65,12,0,2,423,0,2
0,8,1,0,1,38,0,1
0,9,1,0,1,38,0,1
0,518,52,0,5,1283,4,42
0,1199,220,0,13,2597,25,183
0,317,52,0,7,2597,11,47
0,105,30,0,3,2597,5,12
0,163,32,0,6,1464,18,48
0,115,25,0,2,2597,2,11
0,37,3,0,2,1464,0,3
0,61,11,0,5,219,1,11
0,227,50,0,7,2597,12,48
0,67,4,0,3,2597,2,9
0,61,7,0,2,1464,0,3
0,641,142,0,6,1464,13,49
0,25,1,0,4,1464,2,17
0,92,16,0,6,423,2,7
0,231,37,0,5,592,4,22
0,281,49,0,7,1464,5,35
0,73,8,0,2,2597,0,5
0,479,86,0,3,2597,5,48
0,12,1,0,1,2597,0,4
0,36,1,0,3,2597,0,6
0,3,1,0,2,1464,0,2
0,53,3,0,4,2597,1,11
0,219,27,0,2,2597,0,9
0,201,29,0,2,2597,0,8
0,25,1,0,2,2597,0,8
0,174,13,0,2,2597,0,9
0,15,1,0,3,12,0,5
0,50,6,0,3,12,0,6
0,6,1,0,3,423,0,5
0,20,1,0,3,12,0,5
0,96,15,0,5,2597,3,18
0,7,1,0,3,1464,1,6
0,19,1,0,1,2597,0,5
0,40,1,0,4,2597,0,8
0,72,7,0,5,592,1,9
0,178,24,0,3,1464,0,6
0,19,1,0,4,1464,1,7
0,349,49,0,10,56,10,47
0,38,1,0,6,1464,0,27
0,27,1,0,8,2597,0,44
0,64,4,0,4,1464,9,24
0,50,5,0,3,592,1,4
0,107,21,0,3,592,1,10
0,61,1,0,3,2597,1,14
0,34,1,0,3,2597,1,15
0,44,1,0,1,423,0,2
0,23,1,0,2,2597,0,7
0,80,1,0,2,2597,0,6
0,31,3,0,1,2597,0,3
0,50,9,0,3,1464,1,5
0,25,6,0,5,592,1,10
0,144,19,0,1,592,0,1
0,13,2,0,2,1464,2,2
0,51,9,0,5,592,1,10
0,60,7,0,1,2597,0,2
0,29,8,0,4,592,1,5
0,23,3,0,5,1464,1,9
0,9,1,0,7,423,0,8
0,56,10,0,7,423,0,13
0,439,57,0,8,2597,3,84
0,90,16,0,7,423,1,30
0,145,15,0,8,423,1,59
0,198,40,0,6,592,2,26
0,176,5,0,7,2597,1,26
0,23,1,0,3,2597,0,5
0,20,1,0,5,2597,0,7
0,155,4,0,6,592,0,16
0,182,30,0,7,1464,4,28
0,10,1,0,3,52,0,4
0,51,3,0,5,1464,0,6
0,93,9,0,7,423,1,19
0,16,1,0,2,423,0,3
0,31,1,0,3,52,0,5
0,74,12,0,5,592,1,17
0,32,1,0,1,592,0,1
0,18,1,0,5,2597,0,15
0,124,4,0,7,2597,0,23
0,120,4,0,8,2597,0,24
0,62,27,0,3,2597,1,6
0,282,52,0,7,1464,8,48
0,281,37,0,7,2597,2,23
0,8,1,0,2,423,0,2
0,141,17,0,7,2597,4,24
0,22,1,0,2,2597,0,10
0,242,22,0,6,2597,1,17
0,16,1,0,4,2597,0,6
0,127,25,0,5,2597,0,10
0,89,11,0,6,50,3,25
0,124,2,0,7,2597,0,21
0,338,48,0,5,2597,3,31
0,129,12,0,7,592,1,24
0,58,1,0,4,2597,1,8
0,165,23,0,5,2597,1,16
0,112,4,0,4,1283,0,13
0,165,6,0,3,1464,0,8
0,41,4,0,3,1464,1,5
0,116,1,0,7,1464,1,17
0,265,33,0,6,592,5,42
0,9,1,0,4,1464,1,6
0,137,14,0,5,1464,4,18
0,24,1,0,5,38,0,11
0,260,12,0,6,38,1,15
0,29,1,0,5,38,0,9
0,237,13,0,7,38,1,28
0,65,1,0,2,592,0,2
0,24,1,0,5,38,0,7
0,119,10,0,6,38,0,9
0,65,11,0,3,1464,1,5
0,16,1,0,4,38,0,11
0,157,11,0,6,38,0,25
0,30,1,0,6,1464,0,24
0,223,15,0,8,592,1,63
0,10,1,0,6,1464,0,8
0,207,15,0,8,38,0,26
0,113,9,0,4,2597,0,6
0,197,30,0,6,55,5,16
0,25,1,0,2,219,0,3
0,95,5,0,3,219,0,5
0,23,1,0,3,2597,1,9
0,225,31,0,3,2597,2,10
0,100,12,0,5,2597,4,14
0,176,22,0,3,1464,0,5
0,76,10,0,3,1283,0,11
0,121,15,0,5,56,0,10
0,106,12,0,6,592,1,35
0,15,1,0,4,1464,0,6
0,85,11,0,2,1464,0,5
0,57,6,0,2,1464,0,5
0,63,10,0,5,1464,2,38
0,10,1,0,4,1464,0,6
0,84,1,0,3,1464,2,5
0,43,2,0,5,2597,1,7
0,58,7,0,6,2597,1,9
0,269,39,0,6,343,1,14
0,107,17,0,5,52,5,17
0,30,6,0,2,1464,1,3
0,115,17,0,4,52,1,11
0,408,71,0,7,1464,3,43
0,3,1,0,2,27,0,2
0,36,3,0,2,423,0,3
0,162,27,0,3,1464,4,20
0,84,8,0,3,1464,0,8
0,50,4,0,2,1464,0,4
0,79,6,0,2,1464,0,5
0,85,10,0,3,592,1,8
0,62,8,0,2,1464,0,3
0,72,11,0,2,592,0,10
0,50,2,0,1,592,0,1
0,29,1,0,2,592,0,5
0,139,17,0,4,52,1,11
0,50,4,0,6,2597,1,13
0,93,10,0,4,2597,0,5
0,173,10,0,5,1283,0,23
0,533,21,0,8,2597,2,40
0,34,5,0,4,2597,0,5
0,49,2,0,3,1464,0,8
0,180,21,0,3,1464,0,4
0,94,4,0,6,1464,0,9
0,88,17,0,4,423,2,11
0,24,4,0,3,1464,1,7
0,59,10,0,9,2597,1,38
0,205,25,0,6,1464,3,34
0,208,34,0,9,592,2,35
0,157,25,0,10,2597,1,37
0,177,27,0,5,2597,1,12
0,26,2,0,3,592,0,4
0,13,1,0,3,592,0,4
0,89,13,0,5,2597,2,10
0,44,6,0,3,1464,0,6
0,155,27,0,6,1464,3,17
0,17,2,0,1,1464,0,2
0,45,1,0,1,1464,0,2
0,130,20,0,1,1464,0,2
0,16,2,0,1,1464,0,2
0,258,15,0,5,52,0,16
0,92,4,0,2,27,0,3
0,29,4,0,4,56,0,7
0,37,2,0,3,27,0,4
0,54,1,0,2,27,0,4
0,33,2,0,2,27,0,6
0,54,1,0,5,27,0,8
0,200,21,0,7,27,1,22
0,47,2,0,3,27,0,5
0,65,1,0,3,52,0,4
0,99,6,0,5,56,0,9
0,83,4,0,6,27,0,8
0,115,7,0,6,27,0,12
0,192,21,0,6,27,1,21
0,57,2,0,2,27,0,3
0,46,2,0,3,27,0,3
0,74,2,0,4,27,0,6
0,110,1,0,4,27,0,10
0,55,1,0,3,27,0,4
0,55,1,0,4,27,0,6
0,79,3,0,4,27,0,8
0,36,1,0,2,27,0,3
0,212,16,0,6,27,0,24
0,169,16,0,4,27,1,9
0,204,21,0,6,27,0,21
0,160,11,0,3,27,0,3
0,70,3,0,3,27,0,7
0,47,1,0,4,27,0,7
0,110,6,0,4,27,1,10
0,350,34,0,6,27,3,28
0,157,7,0,4,27,0,8
0,56,1,0,4,27,0,10
0,73,1,0,2,27,0,5
0,55,3,0,2,27,0,5
0,111,7,0,4,27,0,8
0,117,1,0,3,27,0,7
0,131,4,0,6,56,1,15
0,106,3,0,2,27,0,3
0,39,2,0,6,27,0,7
0,27,1,0,8,38,0,27
0,101,3,0,6,38,0,15
0,65,1,0,9,38,0,28
0,110,4,0,3,38,0,3
0,149,14,0,9,1464,7,37
0,143,27,0,9,592,0,35
0,49,8,0,10,592,0,19
0,92,12,0,9,2597,6,37
0,56,3,0,7,38,0,18
0,43,4,0,7,38,0,21
0,165,22,0,11,1464,1,56
0,63,5,0,3,2597,0,5
0,157,4,0,8,38,1,39
0,100,17,0,5,38,0,17
0,139,20,0,11,343,5,118
0,174,20,0,6,38,0,16
0,111,16,0,7,423,9,33
0,127,20,0,6,1464,6,29
0,448,55,0,10,56,1,61
0,97,15,0,5,1464,0,23
0,289,46,0,9,1464,1,52
0,187,32,0,5,1464,0,15
0,39,6,0,6,1464,0,15
0,106,19,0,5,2597,0,11
0,215,9,0,9,2597,8,46
0,464,29,0,8,2597,9,64
0,21,1,0,6,423,0,10
0,199,11,0,9,56,0,18
0,137,1,0,11,1464,0,66
0,164,21,0,6,343,2,33
0,1122,118,0,13,1464,10,197
0,179,6,0,2,2597,0,2
0,16,1,0,4,2597,1,10
0,132,13,0,7,1464,3,35
0,16,1,0,2,2597,0,8
0,123,13,0,3,2597,1,23
0,126,5,0,8,2597,0,28
0,134,28,0,5,38,2,12
0,16,1,0,6,2597,0,7
0,114,4,0,9,2597,0,26
0,102,1,0,9,1464,0,61
0,164,21,0,9,343,2,43
0,190,24,0,9,2597,0,56
0,875,75,0,17,2597,9,240
0,43,1,0,9,2597,0,31
0,249,9,0,11,2597,1,69
0,16,1,0,7,2597,0,21
0,153,14,0,9,2597,1,59
0,90,4,0,3,2597,0,10
0,116,1,0,12,592,2,88
0,162,21,0,8,343,2,33
0,18,1,0,6,2597,0,14
0,171,9,0,9,2597,0,48
0,1009,130,0,15,1464,4,245
0,13,1,0,2,2597,0,5
0,179,6,0,3,2597,0,10
0,98,4,0,3,2597,0,4
0,126,5,0,8,2597,0,27
0,56,11,0,5,38,2,10
0,71,1,0,9,423,2,42
0,324,20,0,9,423,2,47
0,82,6,0,7,12,2,11
0,63,4,0,5,2597,1,9
0,79,8,0,3,2597,0,8
0,63,7,0,9,423,2,33
0,165,24,0,6,2597,1,19
0,100,1,0,7,592,2,30
0,29,1,0,3,2597,2,7
0,231,10,0,8,1464,6,44
0,771,30,0,9,1464,10,137
0,88,12,0,5,2597,1,11
0,5,1,0,3,2597,0,7
0,123,16,0,6,2597,2,23
0,124,5,0,3,2597,0,9
0,118,5,0,3,2597,0,6
0,99,12,0,6,2597,2,13
0,112,2,0,1,2597,0,5
0,17,1,0,5,2597,0,5
0,246,30,0,6,2597,1,18
0,394,54,0,8,1464,7,71
0,349,66,0,4,2597,1,6
0,25,1,0,6,423,3,17
0,301,37,0,8,423,6,62
0,384,57,0,8,1464,4,62
0,400,61,0,9,12,7,63
0,22,1,0,8,2597,0,30
0,172,3,0,11,2597,2,51
0,81,15,0,6,2597,2,22
0,291,1,0,8,343,0,30
0,93,1,0,8,2597,0,40
0,13,1,0,3,2597,0,3
0,123,6,0,7,2597,1,26
0,712,69,0,9,2597,7,103
0,81,1,0,7,1464,2,36
0,133,10,0,6,2597,3,27
0,799,102,0,8,1464,7,88
0,21,1,0,5,2597,0,9
0,160,6,0,6,2597,1,19
0,12,1,0,3,2597,1,5
0,104,8,0,3,1464,2,7
0,11,1,0,5,12,2,7
0,23,1,0,3,592,1,5
0,382,63,0,8,2597,1,33
0,70,1,0,11,1464,5,83
0,14,1,0,3,592,1,5
0,749,116,0,12,1464,13,166
0,39,1,0,3,56,0,16
0,332,24,0,5,56,4,26
0,32,1,0,3,52,0,12
0,216,8,0,3,2597,1,20
0,289,53,0,8,1464,6,56
0,205,35,0,5,1464,3,30
0,134,13,0,10,1464,2,18
0,11,1,0,7,12,0,11
0,85,2,0,7,12,0,11
0,170,32,0,4,1464,8,20
0,99,4,0,6,2597,0,15
0,15,1,0,6,2597,0,10
0,128,6,0,7,1464,1,20
0,27,1,0,6,2597,0,13
0,202,11,0,8,2597,1,49
0,88,4,0,5,2597,0,10
0,23,1,0,6,2597,0,22
0,218,7,0,9,1464,3,51
0,13,1,0,4,2597,0,11
0,105,3,0,6,2597,0,24
0,218,3,0,6,2597,2,8
0,33,1,0,5,592,0,9
0,42,1,0,6,12,1,22
0,123,17,0,5,1464,3,17
0,78,17,0,5,2597,1,13
0,256,42,0,6,1464,4,33
0,66,9,0,6,592,1,14
0,21,1,0,3,2597,0,3
0,385,89,0,6,2597,5,39
0,47,3,0,5,2597,0,9
0,46,3,0,2,2597,0,4
0,62,3,0,4,2597,0,11
0,3,1,0,1,1464,0,2
0,37,3,0,1,1464,0,2
0,65,9,0,3,423,1,12
0,79,12,0,5,592,1,11
0,118,3,0,7,592,0,10
0,83,1,0,7,2597,1,15
0,160,25,0,2,1464,0,2
0,136,16,0,6,423,2,22
0,76,17,0,5,423,4,15
0,74,1,0,7,2597,2,27
0,653,96,0,7,2597,5,39
0,41,6,0,4,1464,2,7
0,28,1,0,6,423,1,21
0,634,96,0,10,2597,12,92
0,41,1,0,7,2597,2,16
0,580,78,0,12,2597,11,134
0,261,38,0,7,1283,4,39
0,95,11,0,6,2597,1,30
0,33,1,0,1,592,1,1
0,461,25,0,8,1464,3,41
0,34,1,0,7,423,1,12
0,187,35,0,7,1464,10,38
0,68,13,0,6,1464,1,18
0,32,3,0,1,1464,0,1
0,73,4,0,8,12,4,20
0,8,1,0,3,1464,1,3
0,33,1,0,5,1464,1,6
0,6,1,0,1,52,0,2
0,80,1,0,5,2597,0,10
0,614,69,0,8,2597,1,35
0,59,1,0,10,2597,0,24
0,14,1,0,7,2597,0,7
0,193,22,0,8,2597,2,38
0,9,1,0,3,2597,0,5
0,142,19,0,6,343,2,27
0,475,22,0,13,56,4,72
0,18,1,0,8,56,0,13
0,186,3,0,10,56,0,38
0,134,19,0,5,2597,1,15
0,17,1,0,3,2597,0,3
0,79,10,0,3,35,1,7
0,56,1,0,8,1464,5,23
0,534,57,0,9,12,12,47
0,39,6,0,4,12,1,4
0,96,13,0,3,4843,0,19
0,7,1,0,1,1328,0,1
0,7,1,0,1,4843,0,1
0,252,22,0,2,4843,0,64
0,36,1,0,2,4843,0,23
0,27,3,0,1,4843,0,2
0,24,1,0,1,224,0,1
0,46,4,0,1,4843,0,1
0,92,12,0,1,4843,0,9
0,129,22,0,1,4843,0,4
0,58,3,0,1,4843,0,1
0,37,5,0,1,4843,0,4
0,147,25,0,1,4843,0,10
0,29,5,0,1,4843,0,2
0,47,7,0,1,4843,0,4
0,33,4,0,1,4843,0,2
0,43,10,0,1,4843,0,2
0,42,2,0,2,1328,0,6
0,46,3,0,2,1328,0,2
0,59,4,0,1,4843,0,3
0,58,2,0,1,4843,0,4
0,27,1,0,1,4843,0,1
0,153,11,0,2,4843,0,3
0,68,8,0,2,4843,0,3
0,155,35,0,2,4843,0,4
0,110,11,0,2,1328,0,6
0,24,3,0,2,4843,0,3
0,46,1,0,2,4843,0,3
0,61,6,0,2,1328,0,12
0,115,27,0,1,1328,0,3
0,1976,357,0,3,224,0,158
0,69,5,0,2,1328,0,11
0,27,4,0,1,4843,0,2
0,26,6,0,1,224,0,1
0,13,1,0,1,224,0,1
0,37,7,0,1,4843,0,1
0,230,50,0,2,1328,0,35
0,178,30,0,2,1328,0,7
0,474,119,0,2,4843,0,29
0,251,32,0,1,4843,0,1
0,585,61,0,2,4843,0,25
0,75,10,0,2,1328,0,3
0,44,5,0,1,4843,0,7
0,116,19,0,2,4843,0,3
0,45,4,0,1,4843,0,3
0,122,23,0,1,4843,0,1
0,113,20,0,1,4843,0,1
0,41,4,0,1,4843,0,4
0,6,1,0,1,4843,0,1
0,124,18,0,3,224,0,17
0,18,1,0,1,4843,0,4
0,25,2,0,1,4843,0,1
0,12,1,0,1,4843,0,1
0,82,12,0,1,4843,0,1
0,89,9,0,1,4843,0,1
0,234,12,0,1,4843,0,1
0,86,8,0,1,4843,0,7
0,280,38,0,2,4843,0,12
0,36,4,0,1,4843,0,3
0,22,3,0,1,4843,0,3
0,235,37,0,2,4843,0,19
0,202,51,0,1,4843,0,14
0,49,10,0,1,4843,0,4
0,37,3,0,1,4843,0,2
0,309,39,0,2,1328,0,16
0,12,1,0,1,4843,0,2
0,67,9,0,1,4843,0,10
0,55,7,0,1,4843,0,4
0,18,1,0,1,4843,0,1
0,84,13,0,2,1328,0,3
0,12,1,0,1,4843,0,1
0,479,74,0,2,4843,0,25
0,65,13,0,1,4843,0,2
0,20,1,0,1,4843,0,1
0,65,12,0,1,4843,0,1
0,375,69,0,4,4843,0,102
0,223,35,0,3,1328,0,59
0,121,21,0,1,4843,0,15
0,176,24,0,1,4843,0,13
0,86,14,0,1,4843,0,1
0,239,22,0,1,4843,0,6
0,1264,304,0,4,4843,0,108
0,158,25,0,1,4843,0,2
0,11,1,0,1,4843,0,1
0,69,15,0,1,4843,0,1
0,141,19,0,1,4843,0,9
0,82,11,0,1,4843,0,6
0,85,9,0,1,4843,0,2
0,61,7,0,1,4843,0,2
0,60,4,0,1,4843,0,1
0,57,7,0,1,4843,0,1
0,1120,230,0,2,4843,0,101
0,174,21,0,1,4843,0,4
0,51,4,0,1,4843,0,2
0,44,1,0,1,4843,0,1
0,51,3,0,1,4843,0,1
0,54,5,0,1,4843,0,3
0,115,14,0,1,4843,0,6
0,54,1,0,1,4843,0,1
0,61,6,0,1,4843,0,3
0,62,6,0,1,4843,0,3
0,156,9,0,1,4843,0,4
0,229,40,0,1,4843,0,10
0,49,2,0,1,4843,0,2
0,49,2,0,1,4843,0,2
0,135,7,0,1,4843,0,8
0,36,6,0,1,4843,0,1
0,100,19,0,1,4843,0,3
0,79,7,0,1,4843,0,3
0,111,31,0,1,4843,0,1
0,49,2,0,1,4843,0,2
0,53,4,0,1,4843,0,4
0,143,21,0,1,4843,0,4
0,75,8,0,1,4843,0,3
0,40,1,0,1,4843,0,1
0,49,2,0,1,4843,0,1
0,58,3,0,1,4843,0,1
0,56,3,0,1,4843,0,7
0,48,2,0,1,4843,0,3
0,31,7,0,1,4843,0,1
0,30,5,0,1,4843,0,1
0,130,20,0,2,4843,0,22
0,51,9,0,1,4843,0,8
0,13,1,0,1,4843,0,1
0,55,2,0,1,4843,0,1
0,82,5,0,1,4843,0,1
0,27,1,0,1,4843,0,2
0,15,1,0,1,4843,0,1
0,13,1,0,1,4843,0,2
0,62,2,0,2,4843,0,4
0,476,77,0,2,4843,0,35
0,21,1,0,2,4843,0,7
0,15,1,0,2,1328,0,2
0,13,1,0,1,4843,0,2
0,72,2,0,2,4843,0,6
0,81,4,0,2,4843,0,23
0,21,1,0,2,4843,0,7
0,15,1,0,2,1328,0,2
0,13,1,0,1,4843,0,2
0,43,1,0,2,4843,0,3
0,378,74,0,2,4843,0,38
0,24,1,0,2,4843,0,8
0,15,1,0,2,1328,0,3
0,77,8,0,1,4843,0,3
0,6,1,0,2,4843,0,3
0,56,7,0,1,4843,0,15
0,13,1,0,1,4843,0,2
0,58,2,0,2,4843,0,9
0,151,20,0,2,4843,0,33
0,24,1,0,2,4843,0,9
0,15,1,0,2,1328,0,4
0,52,4,0,1,4843,0,1
0,56,5,0,1,4843,0,10
0,38,3,0,1,4843,0,1
0,192,25,0,1,4843,0,6
0,11,1,0,1,4843,0,1
0,155,18,0,2,4843,0,10
0,94,7,0,1,4843,0,3
0,53,7,0,1,4843,0,2
0,101,9,0,1,4843,0,4
0,162,29,0,1,4843,0,3
0,6,1,0,1,4843,0,2
0,36,3,0,1,4843,0,3
0,12,1,0,1,4843,0,1
0,67,3,0,1,4843,0,1
0,40,3,0,1,4843,0,6
0,31,1,0,1,4843,0,7
0,12,1,0,1,4843,0,2
0,40,4,0,1,4843,0,8
0,12,1,0,1,4843,0,2
0,88,7,0,1,4843,0,5
0,36,2,0,1,4843,0,7
0,12,1,0,1,4843,0,2
0,25,3,0,1,4843,0,3
0,25,3,0,1,4843,0,1
0,59,3,0,1,4843,0,1
0,143,21,0,1,4843,0,12
0,180,14,0,1,4843,0,6
0,75,8,0,1,4843,0,6
0,125,6,0,1,4843,0,9
0,95,6,0,1,4843,0,8
0,33,3,0,1,4843,0,3
0,307,28,0,1,4843,0,9
0,71,2,0,1,4843,0,5
0,120,12,0,2,4843,0,17
0,676,74,0,1,4843,0,23
0,68,5,0,1,4843,0,3
0,56,3,0,1,4843,0,1
0,12,1,0,1,1328,0,1
0,57,8,0,1,1328,0,1
0,663,115,0,3,224,0,47
0,145,20,0,2,4843,0,2
0,471,72,0,2,4843,0,14
0,169,18,0,2,4843,0,2
0,19,1,0,1,1328,0,1
0,58,9,0,2,4843,0,2
0,196,23,0,3,4843,0,13
0,60,4,0,1,1328,0,2
0,172,21,0,3,1328,0,11
0,17,3,0,2,4843,0,2
0,133,33,0,3,224,0,5
0,35,4,0,2,4843,0,2
0,58,12,0,2,4843,0,4
0,76,9,0,2,4843,0,5
0,138,8,0,2,4843,0,11
0,91,15,0,2,4843,0,8
0,278,32,0,3,1328,0,18
0,7,1,0,2,20,0,3
0,209,13,0,5,4843,0,97
0,59,1,0,3,4843,0,6
0,59,4,0,2,20,0,2
0,27,3,0,1,4843,0,2
0,248,40,0,2,4843,0,16
0,24,1,0,1,224,0,1
0,80,8,0,2,4843,0,4
0,98,16,0,2,4843,0,18
0,129,22,0,2,4843,0,6
0,58,3,0,2,152,0,3
0,37,5,0,1,4843,0,1
0,37,3,0,1,4843,0,5
0,56,13,0,1,4843,0,1
0,152,33,0,2,4843,0,19
0,29,5,0,1,4843,0,2
0,49,9,0,1,4843,0,5
0,33,4,0,1,4843,0,2
0,42,11,0,2,20,0,2
0,43,10,0,1,4843,0,2
0,136,21,0,2,4843,0,3
0,127,18,0,2,4843,0,15
0,46,1,0,2,4843,0,6
0,599,152,0,3,4843,0,22
0,251,32,0,1,4843,0,1
0,1038,122,0,2,4843,0,52
0,74,10,0,2,20,0,3
0,42,5,0,2,4843,0,6
0,54,5,0,1,4843,0,4
0,266,63,0,2,4843,0,8
