CLOC,LLOC,McCC,Number of bugs,Number of committers,Number of developer commits,Number of previous fixes,Number of previous modifications
0,111,5,0,2,2899,0,2
0,221,24,0,3,1733,0,4
0,59,10,0,3,1147,0,3
0,159,5,0,3,1733,0,4
0,134,11,0,3,1733,0,4
0,30,5,0,2,2899,0,2
0,144,2,0,9,1733,0,42
0,73,14,0,10,1733,2,23
0,7,1,0,8,296,0,16
0,120,12,1,7,2053,0,23
0,25,1,0,6,116,0,16
0,248,10,0,13,116,4,228
0,4,1,0,3,163,0,3
0,84,1,0,7,1733,0,12
0,41,1,0,3,163,0,3
0,54,1,0,3,163,0,3
0,101,10,0,12,407,2,103
0,266,33,0,16,1733,1,204
0,62,11,0,8,1733,0,28
0,51,8,0,11,296,0,34
0,62,1,0,5,1733,0,9
0,34,4,0,5,1733,0,6
0,31,2,0,4,2899,0,6
0,82,7,0,4,2899,0,6
0,134,7,0,9,2899,4,25
0,49,2,0,4,1733,1,6
0,47,2,0,1,1733,1,2
0,64,1,0,1,1733,1,2
0,60,11,0,4,1733,1,7
0,56,3,0,1,1733,1,2
0,32,1,0,4,1733,1,5
0,38,2,0,1,1733,1,2
0,62,1,0,4,1733,1,6
0,64,1,0,1,1733,1,3
0,61,1,0,1,1733,1,2
0,1,1,0,4,163,0,4
0,19,1,0,1,1733,1,2
0,30,1,0,4,1733,1,5
0,20,1,0,1,1733,1,2
0,58,3,0,6,1733,4,22
0,63,4,0,6,1733,2,9
0,54,3,0,7,1733,1,12
0,85,7,0,7,1733,3,15
0,22,1,0,6,1733,1,14
0,32,5,0,1,1733,1,2
0,116,7,0,12,1733,7,57
0,358,56,0,14,1733,12,111
0,12,1,0,7,1733,0,9
0,215,18,0,10,1733,6,73
0,34,1,0,1,2053,0,2
0,85,2,0,1,2053,0,3
0,104,10,0,8,2053,0,22
0,70,6,1,7,2899,0,12
0,117,14,3,12,116,4,38
0,29,1,0,6,2053,0,13
0,43,3,0,10,1733,5,32
0,22,1,0,9,1733,5,17
0,129,17,0,9,298,1,37
0,50,7,0,4,163,3,7
0,11,1,0,9,1733,0,17
0,11,1,0,10,298,1,23
0,5,1,0,9,298,0,18
0,345,54,0,12,1733,11,106
0,140,19,0,6,1733,0,21
0,137,15,0,8,1733,1,18
0,56,2,0,7,831,2,10
0,71,18,0,8,1733,3,18
0,42,1,0,8,1733,2,18
0,70,10,0,6,296,0,8
0,85,1,0,6,296,1,15
0,62,10,0,6,296,0,8
0,50,2,0,7,407,1,15
0,39,2,0,3,163,1,4
0,46,1,0,6,1733,0,12
0,27,1,0,7,163,1,10
0,33,1,0,7,1733,0,17
0,1,1,0,6,163,0,12
0,27,2,0,3,116,0,3
0,59,6,0,6,163,0,12
0,230,15,2,6,296,1,32
0,59,1,1,4,1733,2,22
0,6,1,0,2,296,0,6
0,40,3,0,3,1733,0,6
0,35,1,0,2,1733,0,2
0,35,1,0,4,163,0,5
0,82,9,0,7,1147,0,23
0,23,1,0,5,163,1,7
0,47,6,0,3,1733,0,6
0,35,6,0,3,1733,0,6
0,77,8,0,6,1733,0,9
0,97,14,0,5,116,0,14
0,46,3,0,3,1733,0,6
0,3,1,0,2,116,0,3
0,45,2,0,6,163,4,16
0,52,1,0,5,1733,1,21
0,83,6,0,8,1733,1,28
0,95,8,0,6,1733,0,26
0,49,1,0,6,1733,1,24
0,84,1,0,8,831,9,36
0,70,1,0,8,1733,0,20
0,79,6,0,6,1733,1,25
0,99,7,0,6,1733,0,24
0,56,2,0,6,1733,1,25
0,66,2,0,6,1733,1,26
0,42,1,0,6,1733,2,24
0,54,1,0,6,1733,1,25
0,20,3,0,5,296,0,6
0,68,4,0,3,163,0,3
0,77,1,0,6,1733,0,18
0,74,1,0,7,1733,0,19
0,92,5,0,6,1733,0,22
0,71,1,0,7,1733,0,19
0,65,2,0,6,1733,1,25
0,82,2,0,6,1733,1,27
0,35,1,0,5,1733,0,17
0,35,1,0,3,163,0,3
0,64,2,0,6,1733,1,25
0,76,2,0,6,1733,1,26
0,48,2,0,6,1733,0,19
0,6,1,0,3,116,0,4
0,5,1,0,4,1733,0,6
0,5,1,0,4,298,0,5
0,10,1,0,3,116,0,5
0,5,1,0,5,116,0,7
0,4,1,0,4,298,0,5
0,34,4,0,5,116,0,9
0,5,1,0,4,1733,0,7
0,29,3,0,6,116,0,10
0,5,1,0,3,116,0,4
0,6,1,0,3,163,0,3
0,4,1,0,4,116,0,4
0,1,1,0,4,116,0,5
0,20,1,0,5,116,0,7
0,27,1,0,3,1733,0,5
0,9,1,0,4,116,0,4
0,13,1,0,3,163,0,3
0,14,1,0,3,163,0,3
0,14,1,0,6,116,0,9
0,77,5,0,8,1733,0,26
0,37,1,0,7,407,0,27
0,60,5,0,5,407,0,10
0,38,1,0,8,163,0,23
0,55,5,0,7,831,4,37
0,39,1,0,6,407,0,22
0,119,7,0,10,831,16,47
0,85,9,0,7,407,2,26
0,29,1,0,7,407,0,25
0,52,1,0,7,407,0,28
0,60,5,0,6,407,8,29
0,45,1,0,6,1147,0,20
0,64,4,0,7,1733,0,19
0,123,14,0,7,831,4,22
0,57,2,0,8,1733,0,23
0,79,7,0,7,407,2,17
0,45,1,0,7,407,2,14
0,54,2,0,6,407,0,27
0,61,2,0,7,407,0,29
0,78,7,0,4,1733,0,6
0,107,14,0,6,831,4,19
0,59,6,0,4,163,0,5
0,50,2,0,6,407,0,27
0,63,3,0,6,407,0,28
0,123,17,0,11,831,6,43
0,25,2,0,6,1147,0,16
0,6,1,0,3,1147,0,4
0,28,1,0,7,1733,0,16
0,76,2,0,9,2053,1,33
0,33,1,0,9,407,1,30
0,31,1,0,8,407,1,25
0,13,1,1,9,1733,0,38
0,41,4,0,8,298,0,25
0,68,5,0,6,1733,1,28
0,9,1,0,5,116,0,12
0,196,13,0,4,116,0,9
0,298,39,0,2,1733,0,4
0,282,1,0,2,1733,0,4
0,57,1,0,2,1733,0,4
0,55,6,0,2,1733,0,4
0,78,8,0,2,1733,0,4
0,193,1,0,2,1733,0,4
0,137,12,0,2,1733,0,4
0,76,7,0,2,1733,0,4
0,138,22,0,2,1733,0,2
0,123,3,0,3,116,0,5
0,649,126,0,2,1733,0,2
0,303,1,0,2,1733,0,2
0,45,1,0,2,1733,0,2
0,55,6,0,2,1733,0,2
0,31,3,0,2,1733,0,2
0,93,11,0,2,1733,0,2
0,30,2,0,2,1733,0,2
0,177,1,0,2,1733,0,2
0,189,12,0,3,116,0,5
0,174,11,1,3,116,0,5
0,263,19,0,2,1733,0,2
0,253,36,0,3,116,0,5
0,32,6,0,2,1733,0,2
0,80,12,0,2,1733,0,2
0,18,1,0,2,1733,0,2
0,132,12,0,3,116,0,5
0,110,4,0,2,1733,0,4
0,38,6,0,2,1733,0,2
0,24,1,0,2,1733,0,2
0,98,4,0,2,1733,0,4
0,74,4,0,3,116,0,5
0,139,17,0,2,1733,0,4
0,30,5,0,2,1733,0,2
0,79,7,0,2,1733,0,2
0,59,5,0,3,116,0,7
0,35,1,0,5,1733,0,6
0,44,1,0,5,2053,0,13
0,35,1,0,5,2053,0,13
0,27,2,0,5,2053,0,13
0,26,2,0,5,2053,0,13
0,40,1,0,5,2053,0,13
0,53,1,0,5,2053,0,15
0,60,4,0,5,2053,0,13
0,49,1,0,5,2053,0,15
0,44,1,0,5,2053,0,15
0,24,1,0,5,2053,0,13
0,39,1,0,5,2053,0,13
0,45,3,0,5,1733,0,8
0,29,1,0,5,2053,2,17
0,30,2,0,5,2053,0,13
0,46,1,1,5,2053,0,13
0,23,1,0,5,1733,0,9
0,61,4,0,7,2053,0,16
0,54,1,1,5,2053,0,13
0,40,1,1,5,2053,0,13
0,31,2,0,5,2053,0,13
0,45,1,1,5,2053,0,13
0,46,1,0,7,2053,0,16
0,36,1,0,7,2053,0,16
0,44,1,0,7,2053,0,16
0,42,1,0,7,1733,0,14
0,28,2,0,5,1733,0,6
0,21,1,0,5,1733,0,6
0,45,1,0,5,1733,0,8
0,65,8,0,5,1733,0,8
0,48,1,0,5,1733,0,6
0,78,1,0,12,163,0,22
0,73,1,0,10,163,0,17
0,1,1,0,4,163,0,6
0,33,2,0,5,1733,2,6
0,55,4,0,6,1733,0,16
0,74,8,0,4,1733,0,8
0,26,1,0,3,1733,0,6
0,53,2,0,5,1733,0,13
0,24,1,0,3,1733,0,5
0,26,1,0,3,1733,0,5
0,25,1,0,3,1733,0,5
0,33,1,0,3,1733,0,5
0,45,1,0,3,1733,0,5
0,20,1,0,3,1733,0,5
0,64,1,0,3,1733,0,5
0,41,1,0,3,1733,0,7
0,60,4,0,3,1733,0,7
0,84,3,0,2,296,0,2
0,46,1,0,6,163,0,12
0,85,2,0,3,296,0,5
0,92,3,0,3,1733,2,10
0,50,1,0,3,1733,0,8
0,23,1,0,3,1733,0,10
0,48,4,0,2,753,0,3
0,24,4,0,2,753,0,3
0,43,6,0,2,753,0,3
0,51,6,0,2,753,0,3
0,14,1,0,2,753,0,3
0,50,8,0,2,753,0,3
0,22,3,0,2,753,0,3
0,58,9,0,2,753,0,3
0,37,3,0,2,753,0,3
0,33,4,0,2,753,0,3
0,94,19,0,2,753,0,3
0,39,6,0,2,753,0,3
0,102,9,0,2,753,0,3
0,1,1,0,3,163,0,4
0,92,9,0,2,753,0,3
0,45,6,0,2,753,0,3
0,150,26,0,2,753,0,3
0,28,3,0,2,753,0,3
0,25,4,0,2,753,0,3
0,28,4,0,2,753,0,3
0,124,1,0,2,753,0,3
0,80,2,0,2,753,0,3
0,15,1,0,2,753,0,3
0,40,4,0,2,753,0,3
0,56,8,0,2,753,0,3
0,18,1,0,2,753,0,3
0,95,5,0,2,753,0,3
0,23,5,0,2,753,0,3
0,20,2,0,2,753,0,3
0,50,10,0,2,753,0,3
0,65,11,0,2,753,0,3
0,132,37,0,2,753,0,3
0,90,11,0,2,753,0,3
0,59,4,0,2,753,0,3
0,31,1,0,2,753,0,3
0,50,1,0,2,753,0,3
0,95,1,0,2,753,0,3
0,89,3,0,2,753,0,3
0,44,1,0,2,753,0,3
0,23,1,0,3,163,0,4
0,53,4,0,2,163,1,3
0,35,1,0,2,2053,1,5
0,88,9,0,2,2899,0,2
0,35,2,0,2,2899,0,2
0,52,4,0,2,2899,0,2
0,60,1,0,4,163,0,6
0,50,2,0,2,2899,0,2
0,10,1,0,2,2899,0,2
0,119,13,0,2,2899,0,2
0,32,1,0,3,163,0,3
0,75,8,0,2,2899,0,2
0,41,3,0,2,2899,0,2
0,79,6,0,3,753,0,5
0,34,1,0,2,2899,0,2
0,30,1,0,2,2899,0,2
0,48,3,0,2,2899,0,2
0,70,9,0,1,2053,0,2
0,93,16,0,1,2053,0,2
0,89,13,0,1,2053,0,2
0,98,17,0,1,2053,0,2
0,136,12,0,1,2053,0,2
0,49,8,0,1,2053,0,2
0,38,1,0,1,2053,0,2
0,76,5,0,1,2053,0,3
0,67,4,0,1,2053,0,2
0,57,1,0,1,2053,0,2
0,42,1,0,1,2053,0,2
0,97,5,0,9,1733,3,27
0,147,12,0,11,384,1,21
0,87,11,0,6,116,1,13
0,73,9,0,6,116,1,13
0,68,1,0,5,296,0,8
0,94,4,0,6,1733,2,16
0,20,1,0,4,116,1,4
0,74,2,0,3,163,0,3
0,77,3,0,5,296,0,11
0,68,2,0,6,2053,0,8
0,72,3,0,5,163,0,7
0,119,8,0,5,163,0,10
0,72,1,0,6,163,1,10
0,100,5,0,5,163,0,10
0,51,4,0,6,296,0,10
0,85,4,0,6,296,2,12
0,73,2,0,5,1147,0,8
0,47,1,0,5,753,0,9
0,36,3,0,5,163,0,7
0,180,24,0,7,2053,6,26
0,148,19,0,5,163,0,7
0,197,22,0,6,1733,3,22
0,63,12,0,5,163,2,11
0,142,6,0,5,1733,5,28
0,58,1,0,5,163,2,17
0,20,1,0,5,163,2,17
0,53,2,2,6,163,4,27
0,20,1,0,5,1733,1,13
0,71,3,0,4,1733,1,12
0,6,1,0,5,163,0,7
0,33,1,0,6,163,1,10
0,53,8,0,3,407,1,3
0,28,1,0,5,753,0,13
0,227,21,0,8,116,1,24
0,70,2,0,9,116,1,22
0,34,1,0,5,753,0,9
0,59,1,0,8,116,0,20
0,35,1,0,6,753,0,13
0,92,8,2,7,1733,4,23
0,57,3,0,7,116,1,17
0,33,1,0,7,116,0,14
0,67,4,0,8,116,2,19
0,69,2,0,7,1733,0,16
0,26,1,0,5,753,0,9
0,46,2,0,8,116,2,15
0,46,2,0,7,116,0,15
0,36,2,0,5,753,0,9
0,106,8,0,8,116,1,22
0,230,19,0,8,116,1,24
0,27,2,0,8,116,0,13
0,83,2,0,8,1733,0,17
0,26,1,0,5,163,0,7
0,84,4,0,7,116,0,12
0,82,9,0,7,116,2,19
0,55,3,0,8,116,2,18
0,64,2,0,9,163,3,18
0,53,2,0,7,116,0,17
0,26,1,0,7,116,0,12
0,115,3,0,7,116,1,22
0,84,8,0,9,1733,0,18
0,31,1,0,5,1733,0,9
0,30,1,0,5,753,0,9
0,34,2,0,7,116,0,12
0,22,1,0,7,116,0,12
0,40,3,0,5,753,0,12
0,28,2,0,7,116,0,12
0,35,2,0,7,116,0,12
0,50,4,0,8,116,0,16
0,174,21,4,11,1733,4,45
0,31,2,0,7,116,0,12
0,34,2,0,8,116,0,14
0,27,1,0,5,1147,0,8
0,90,7,0,6,1733,1,16
0,70,7,0,9,116,1,25
0,99,8,0,9,116,1,25
0,46,3,0,5,163,0,10
0,60,2,0,7,116,0,14
0,1,1,0,5,163,0,7
0,44,2,0,8,1733,0,14
0,74,6,0,9,116,2,27
0,102,7,0,9,116,2,27
0,33,1,0,7,116,0,12
0,47,2,0,8,116,0,14
0,179,18,0,8,116,0,16
0,76,4,0,7,116,0,15
0,140,9,0,7,116,3,22
0,87,6,0,7,1733,4,23
0,71,7,0,7,116,0,18
0,136,14,0,8,116,0,18
0,34,3,0,5,753,1,12
0,31,1,0,5,753,0,9
0,26,1,0,5,1733,1,11
0,196,22,0,12,2053,0,40
0,46,1,0,8,116,0,16
0,62,2,0,7,116,2,20
0,52,2,0,8,116,1,20
0,52,1,0,7,116,0,14
0,41,2,0,5,753,0,9
0,54,4,0,8,116,2,21
0,28,2,0,5,753,0,9
0,37,3,0,5,753,1,12
0,51,2,0,7,116,0,12
0,44,2,0,5,753,1,14
0,519,9,0,9,2053,1,25
0,1081,123,1,13,1733,7,50
0,41,5,0,4,753,0,7
0,44,3,0,4,753,0,7
0,27,1,0,5,163,0,7
0,29,1,0,4,2899,0,9
0,23,1,0,5,163,0,7
0,121,7,0,5,1733,0,16
0,1,1,0,5,163,0,6
0,367,55,0,8,2053,6,25
0,331,34,0,12,384,4,28
0,59,4,0,6,116,1,12
0,44,2,0,6,116,0,9
0,61,2,0,7,116,0,14
0,104,8,1,5,1147,3,15
0,96,2,0,6,407,0,13
0,89,5,0,6,407,0,13
0,88,2,0,6,407,0,13
0,92,8,0,6,407,0,13
0,85,2,0,6,407,0,14
0,94,2,0,6,407,0,13
0,92,5,0,6,407,0,13
0,85,2,0,6,407,0,13
0,94,2,0,6,407,0,15
0,85,2,0,6,407,0,15
0,92,5,0,6,407,1,16
0,109,4,0,5,1733,0,20
0,43,1,0,5,1733,0,8
0,71,3,0,7,116,2,25
0,94,8,0,8,831,4,26
0,93,7,2,11,1118,4,49
0,83,9,0,6,2053,0,29
0,353,49,2,14,116,13,82
0,77,4,0,7,1147,2,19
0,259,36,2,7,1733,2,56
0,88,22,0,8,1733,0,23
0,98,12,0,8,407,2,31
0,135,16,0,9,2053,4,55
0,53,1,0,7,296,0,13
0,109,5,0,6,1733,1,14
0,63,3,0,4,163,0,7
0,53,1,0,5,296,0,8
0,63,4,0,4,163,0,7
0,86,2,0,7,2053,0,9
0,81,9,0,12,296,1,26
0,157,18,0,8,1733,1,19
0,66,3,0,3,2053,0,5
0,262,30,0,6,2053,1,8
0,120,16,0,2,2053,0,8
0,32,3,0,2,2053,0,3
0,25,1,0,2,221,0,2
0,148,14,0,2,221,0,2
0,33,6,0,2,221,0,4
0,1,1,0,2,2053,0,2
0,27,3,0,2,2053,0,2
0,10,1,0,2,2053,0,2
0,26,3,0,2,2053,0,2
0,178,44,0,4,831,0,4
0,20,1,0,2,2053,0,2
0,122,9,0,6,407,1,15
0,55,2,0,5,1733,0,6
0,101,6,0,8,831,4,10
0,192,24,0,9,831,9,30
0,266,27,0,10,1733,10,34
0,38,3,2,2,1733,0,4
0,118,16,0,6,1733,4,8
0,36,3,2,2,1733,0,4
0,88,5,0,2,1733,0,4
0,89,5,0,2,1733,0,4
0,78,8,0,9,831,6,17
0,186,18,0,11,831,10,21
0,358,40,0,10,831,12,35
0,49,2,0,2,2899,0,2
0,44,3,0,2,2053,0,3
0,92,5,0,2,2053,0,3
0,36,1,0,2,2899,0,2
0,84,3,0,2,2899,0,2
0,58,5,0,2,2899,0,2
0,83,4,0,2,2899,0,2
0,60,1,0,2,2899,0,2
0,66,4,0,2,2899,0,2
0,8,1,0,4,163,0,4
0,32,1,0,3,163,0,5
0,3,1,0,3,163,0,3
0,26,1,0,3,2053,0,4
0,5,1,0,3,163,0,7
0,19,1,0,4,2053,1,14
0,23,4,0,2,1733,0,2
0,4,1,0,2,163,0,3
0,9,1,0,5,163,0,5
0,5,1,0,3,163,0,4
0,95,3,0,7,407,4,29
0,33,1,0,2,1733,0,2
0,145,19,0,2,1733,0,2
0,51,1,0,2,1733,0,2
0,187,21,0,2,1733,0,2
0,20,1,0,2,1733,0,2
0,45,1,0,1,1733,1,2
0,66,1,0,1,1733,1,3
0,50,2,0,1,1733,1,2
0,18,1,0,1,1733,1,2
0,107,5,0,1,1733,1,2
0,85,5,0,1,1733,1,2
0,101,5,0,1,1733,1,2
0,85,6,0,1,1733,1,2
0,16,2,0,1,1733,1,2
0,44,4,0,1,1733,1,2
0,263,32,1,1,1733,1,3
0,116,11,0,1,1733,1,3
0,110,6,0,1,1733,1,2
0,64,4,0,1,1733,1,2
0,235,24,1,1,1733,1,2
0,23,1,2,2,296,0,2
0,28,1,2,2,296,0,4
0,41,5,1,3,831,1,4
0,34,1,1,3,296,0,6
0,32,1,1,3,296,0,6
0,39,1,2,2,296,0,4
0,43,1,2,2,296,0,2
0,37,1,2,2,296,0,4
0,28,1,2,2,296,0,2
0,59,1,1,2,296,0,3
0,15,1,1,3,296,0,6
0,15,1,1,3,296,0,4
0,31,1,2,2,296,0,6
0,31,1,2,2,296,0,2
0,51,1,2,2,296,0,4
0,31,1,2,3,116,0,3
0,35,1,2,2,296,0,2
0,22,1,0,2,296,0,2
0,49,1,2,4,296,0,7
0,78,4,2,3,296,1,5
0,37,1,2,3,831,0,6
0,20,1,1,3,296,0,8
0,31,3,2,3,296,0,11
0,42,4,2,2,296,0,2
0,23,1,2,2,296,0,6
0,68,6,2,3,296,0,8
0,37,1,2,4,296,0,7
0,53,1,1,5,296,0,12
0,22,1,1,5,296,1,11
0,39,2,2,1,296,0,2
0,36,3,2,1,296,0,2
0,50,4,2,1,296,0,2
0,26,1,2,2,296,0,2
0,119,1,1,4,296,1,19
0,43,5,3,1,296,1,2
0,33,1,4,3,116,1,5
0,46,4,3,1,296,1,2
0,42,4,2,3,116,1,5
0,35,1,2,3,116,1,5
0,51,1,1,6,296,1,16
0,1,1,1,3,163,0,3
0,48,1,1,3,296,0,9
0,23,1,2,2,296,0,4
0,27,1,2,2,296,0,2
0,43,1,1,4,296,0,8
0,21,1,1,5,296,0,7
0,27,1,1,1,1733,1,2
0,35,1,1,3,296,0,7
0,26,1,1,2,296,0,2
0,37,1,2,3,296,0,7
0,13,1,1,3,296,0,4
0,14,1,1,3,296,0,5
0,42,1,1,3,296,0,5
0,20,1,1,3,296,0,5
0,18,1,1,3,296,0,5
0,35,1,2,2,296,0,4
0,39,1,2,3,1733,1,6
0,32,1,2,2,296,0,4
0,29,1,2,1,1733,1,2
0,23,1,2,1,1733,1,2
0,35,1,2,1,1733,1,2
0,32,1,2,1,1733,1,2
0,33,1,2,1,1733,1,2
0,30,1,2,1,1733,1,2
0,30,2,1,2,296,0,2
0,21,2,1,2,296,0,8
0,163,19,1,6,384,1,16
0,89,7,1,2,296,0,2
0,51,1,1,3,296,0,11
0,21,1,1,3,296,0,5
0,66,2,1,2,296,0,2
0,59,2,1,2,296,0,2
0,89,8,1,2,296,0,2
0,65,5,1,2,296,0,4
0,61,7,1,2,296,0,4
0,50,2,1,3,116,0,7
0,45,1,1,3,116,0,3
0,52,2,1,2,296,0,2
0,78,5,2,3,296,0,6
0,50,2,1,3,831,0,4
0,4,1,0,2,296,0,4
0,44,1,1,3,296,0,9
0,3,1,0,3,116,0,6
0,40,1,1,2,296,0,2
0,106,4,3,2,296,1,6
0,41,1,1,2,296,0,2
0,42,1,1,2,296,0,2
0,44,1,1,2,296,0,2
0,16,1,1,2,298,0,5
0,46,4,1,2,298,0,6
0,62,4,1,2,296,0,8
0,53,7,1,4,296,0,13
0,36,1,1,1,296,0,3
0,84,6,1,4,296,0,15
0,388,38,1,3,116,0,5
0,26,1,1,2,298,0,4
0,176,9,1,4,296,0,15
0,56,7,1,2,296,0,4
0,449,49,1,2,298,0,4
0,50,1,1,3,296,0,4
0,52,1,1,4,296,0,7
0,52,1,1,3,296,0,4
0,50,1,1,4,296,0,7
0,45,1,1,3,116,0,5
0,3,1,1,3,116,0,6
0,45,1,1,2,296,0,2
0,46,1,1,3,116,0,5
0,46,1,1,2,296,0,2
0,41,2,0,1,296,0,2
0,39,1,0,1,296,0,2
0,76,6,1,1,296,0,2
0,63,3,1,1,296,0,3
0,44,3,1,1,296,0,3
0,27,1,1,1,296,0,2
0,47,1,1,1,296,0,2
0,44,1,1,1,296,0,2
0,39,2,1,1,296,0,2
0,50,3,1,1,296,0,2
0,32,1,1,1,296,0,2
0,25,1,1,1,296,0,2
0,31,1,1,1,296,0,2
0,63,2,1,1,296,0,2
0,61,3,1,1,296,0,3
0,59,2,1,1,296,0,2
0,47,3,1,1,296,0,2
0,46,1,1,1,296,0,2
0,28,1,1,1,296,0,2
0,33,1,1,1,296,0,2
0,40,2,1,1,296,0,2
0,3,1,1,1,296,0,2
0,55,1,1,3,296,0,4
0,49,1,1,2,296,0,2
0,54,1,1,3,296,0,4
0,51,1,1,3,296,0,4
0,56,3,1,2,296,0,4
0,33,1,1,2,296,0,4
0,31,1,1,2,296,0,4
0,44,1,1,3,116,0,5
0,75,3,1,2,296,0,2
0,67,3,1,2,296,0,2
0,51,1,1,3,296,0,9
0,51,1,1,3,296,0,7
0,91,4,1,5,116,0,11
0,51,1,1,3,296,0,8
0,46,1,1,2,296,0,5
0,55,1,1,3,296,0,8
0,52,1,1,3,296,0,7
0,51,1,0,3,296,0,7
0,51,1,0,3,296,0,8
0,52,1,0,3,296,0,7
0,48,1,0,2,296,0,5
0,46,1,0,2,296,0,5
0,53,1,0,4,296,0,7
0,53,1,0,3,296,0,4
0,54,1,0,3,296,0,4
0,53,1,0,3,296,1,6
0,58,2,0,5,296,0,7
0,86,5,0,6,296,0,14
0,38,2,0,1,296,0,2
0,114,11,0,5,384,1,7
0,29,1,0,4,116,0,5
0,29,1,0,1,296,0,2
0,31,1,0,1,296,0,2
0,75,4,0,1,296,0,2
0,31,1,0,2,296,0,4
0,63,2,0,2,296,0,4
0,61,3,0,1,296,0,2
0,52,1,0,3,116,0,5
0,57,3,0,1,296,0,2
0,51,1,0,3,116,0,5
0,47,2,0,1,296,0,2
0,66,3,0,1,296,0,2
0,64,3,0,2,296,0,4
0,71,4,0,1,296,0,2
0,47,1,0,1,296,0,2
0,88,6,0,1,296,0,2
0,73,4,0,1,296,0,2
0,51,1,0,1,296,0,2
0,55,1,0,4,296,0,5
0,67,3,0,1,296,0,2
0,63,2,0,4,116,0,5
0,54,1,0,4,296,1,10
0,63,2,0,1,296,0,2
0,59,3,0,1,296,0,2
0,55,1,0,3,296,1,6
0,60,2,0,2,296,0,4
0,45,2,0,2,296,0,4
0,52,1,0,1,296,0,2
0,61,2,0,5,296,0,9
0,71,5,0,3,116,0,5
0,38,2,0,4,116,0,5
0,38,2,0,2,296,1,4
0,36,1,0,1,296,0,2
0,62,2,0,5,116,0,8
0,46,1,0,1,296,0,2
0,69,4,0,2,296,0,4
0,62,2,0,1,296,0,2
0,45,1,0,1,296,0,2
0,40,1,0,3,116,0,5
0,33,1,0,1,296,0,2
0,43,2,0,3,116,0,5
0,56,2,0,2,296,0,4
0,61,2,0,5,296,0,7
0,55,1,0,4,296,0,7
0,45,2,0,3,296,0,6
0,3,1,0,3,116,0,7
0,128,8,0,2,296,0,2
0,53,3,0,2,296,1,4
0,60,1,0,2,296,0,2
0,61,1,0,2,296,0,2
0,53,3,0,2,296,0,2
0,1,1,0,2,296,0,2
0,84,6,0,6,296,1,9
0,27,1,0,2,296,0,2
0,57,2,0,2,296,1,4
0,52,1,0,2,296,1,4
0,58,3,0,2,296,0,2
0,47,1,0,2,296,0,2
0,69,4,0,2,296,0,2
0,52,1,0,3,296,1,7
0,66,3,0,2,296,1,4
0,67,4,0,2,296,0,2
0,56,2,0,4,296,1,7
0,50,1,0,2,296,1,4
0,47,1,0,3,116,0,5
0,50,1,0,3,296,1,5
0,61,2,0,2,296,1,4
0,55,2,0,2,296,0,2
0,52,1,0,3,296,1,5
0,71,5,0,2,296,0,2
0,52,2,0,3,116,0,5
0,79,3,0,4,116,0,8
0,57,2,0,3,116,0,5
0,56,1,0,2,296,1,6
0,51,1,0,2,296,0,4
0,52,1,0,2,296,0,4
0,46,1,0,3,116,0,5
0,89,3,0,4,116,0,5
0,33,1,0,2,296,0,2
0,35,1,0,2,296,0,2
0,48,1,0,2,296,0,2
0,58,2,0,2,296,0,2
0,52,2,0,2,296,0,2
0,49,1,0,2,296,0,2
0,46,1,0,2,296,0,2
0,50,1,0,3,296,0,4
0,51,1,0,3,296,0,4
0,50,1,0,4,296,0,7
0,55,2,0,5,296,0,7
0,88,3,0,5,116,0,7
0,51,1,0,3,296,0,6
0,46,1,0,2,296,0,4
0,55,1,0,3,296,0,6
0,52,1,0,3,296,0,6
0,48,1,0,2,296,0,4
0,50,1,0,3,296,0,6
0,73,3,0,2,296,0,4
0,45,1,0,2,296,0,2
0,3,1,0,2,296,0,4
0,51,1,0,3,1733,1,4
0,61,1,0,3,1733,1,4
0,51,1,0,2,296,0,2
0,59,1,0,1,1733,1,2
0,70,3,0,1,1733,1,2
0,44,1,0,1,1733,1,2
0,58,3,0,1,1733,1,2
0,52,1,0,1,1733,1,3
0,54,2,0,1,1733,1,2
0,55,2,0,1,1733,1,2
0,3,1,0,3,296,0,5
0,54,1,0,3,116,0,3
0,53,1,0,3,116,0,3
0,61,2,0,3,116,0,3
0,64,2,0,3,116,0,3
0,54,1,0,3,296,0,5
0,62,2,0,3,116,0,3
0,55,1,0,3,116,0,3
0,34,4,0,6,116,0,14
0,146,9,0,5,116,0,8
0,70,7,0,4,163,0,5
0,7,1,0,3,116,0,4
0,45,10,0,4,1733,0,9
0,13,2,0,3,116,0,4
0,26,3,0,4,1733,0,7
0,16,1,0,3,116,0,4
0,81,4,0,3,1733,0,5
0,8,1,0,3,163,0,3
0,288,22,0,5,116,0,8
0,67,6,0,3,831,2,5
0,52,5,0,3,116,0,3
0,79,12,0,5,116,0,9
0,62,9,0,5,116,0,9
0,21,1,0,4,1733,0,7
0,60,3,0,2,1733,0,2
0,118,5,0,2,1733,0,2
0,46,1,0,2,1733,0,2
0,28,1,0,2,1733,0,2
0,67,4,0,2,1733,0,2
0,71,5,0,2,1733,0,2
0,49,1,0,2,1733,0,2
0,61,3,0,2,1733,0,2
0,48,3,0,2,1733,0,4
0,71,7,0,2,1733,0,4
0,46,1,0,2,1733,0,4
0,55,3,0,2,1733,0,4
0,17,1,0,2,1733,0,4
