"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L89102","TermsIntFacetCollector$AggregatorValueProc","org.elasticsearch.search.facet.terms.ints.TermsIntFacetCollector$AggregatorValueProc","L89068","L103","src\main\java\org\elasticsearch\search\facet\terms\ints\TermsIntFacetCollector.java","171","5","212","6","0.959184","3","14","3","0.809524","0.894737","34","34","1","3","3","11","3","1","1","5","7","0","0","0","0","0","3","0","0","2","3","0","0","1","38","42","5","0","2","0","2","0","2","0","9","20","0","9","0","38","42","5","0","2","0","2","0","2","0","9","20","0","9","0","0","0","25","0","2","0","0","0","0","18","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89077","TermsIntFacetCollector$StaticAggregatorValueProc","org.elasticsearch.search.facet.terms.ints.TermsIntFacetCollector$StaticAggregatorValueProc","L89068","L103","src\main\java\org\elasticsearch\search\facet\terms\ints\TermsIntFacetCollector.java","214","5","252","6","0","0","0","0","0","0","0","0","2","0","0","7","3","2","4","0","7","0","0","0","0","0","8","0","0","1","2","1","1","2","30","39","3","0","3","0","7","0","7","0","7","8","0","7","0","30","39","3","0","3","0","7","0","7","0","7","8","0","7","0","0","0","19","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"L89162","TermsIntOrdinalsFacetCollector$ReaderAggregator","org.elasticsearch.search.facet.terms.ints.TermsIntOrdinalsFacetCollector$ReaderAggregator","L89151","L103","src\main\java\org\elasticsearch\search\facet\terms\ints\TermsIntOrdinalsFacetCollector.java","226","5","253","6","0","0","0","0","0","0","0","0","1","1","1","4","5","2","2","2","5","0","0","0","0","0","4","0","0","1","1","0","0","1","23","28","5","0","5","0","3","0","3","0","3","8","0","3","0","23","28","5","0","5","0","3","0","3","0","3","8","0","3","0","0","0","9","0","9","0","0","0","0","0","0","0","0","0","5","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"L89209","TermsIntOrdinalsFacetCollector$AggregatorPriorityQueue","org.elasticsearch.search.facet.terms.ints.TermsIntOrdinalsFacetCollector$AggregatorPriorityQueue","L89151","L103","src\main\java\org\elasticsearch\search\facet\terms\ints\TermsIntOrdinalsFacetCollector.java","255","5","265","6","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","9","11","0","0","0","0","2","0","1","0","2","2","0","1","0","9","11","0","0","0","0","2","0","1","0","2","2","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89239","InternalIpTermsFacet$1","org.elasticsearch.search.facet.terms.ip.InternalIpTermsFacet$1","L89234","L103","src\main\java\org\elasticsearch\search\facet\terms\ip\InternalIpTermsFacet.java","53","41","58","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89247","InternalIpTermsFacet$LongEntry","org.elasticsearch.search.facet.terms.ip.InternalIpTermsFacet$LongEntry","L89234","L103","src\main\java\org\elasticsearch\search\facet\terms\ip\InternalIpTermsFacet.java","65","5","116","6","0.491667","1","4","1","0.288462","0.348837","15","15","1","2","2","11","2","3","6","2","10","0","0","0","0","0","9","0","0","1","1","0","0","1","43","52","2","3","2","3","8","0","8","0","8","17","0","8","0","43","52","2","3","2","3","8","0","8","0","8","17","0","8","0","0","0","30","0","5","0","0","0","0","11","0","0","0","0","2","0","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"L89323","InternalIpTermsFacet$Fields","org.elasticsearch.search.facet.terms.ip.InternalIpTermsFacet$Fields","L89234","L103","src\main\java\org\elasticsearch\search\facet\terms\ip\InternalIpTermsFacet.java","247","5","255","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9","9","7","0","7","0","0","0","0","0","0","0","0","0","0","9","9","7","0","7","0","0","0","0","0","0","0","0","0","0","0","0","4","0","7","0","0","0","0","0","0","0","0","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L89385","TermsIpFacetCollector$AggregatorValueProc","org.elasticsearch.search.facet.terms.ip.TermsIpFacetCollector$AggregatorValueProc","L89352","L103","src\main\java\org\elasticsearch\search\facet\terms\ip\TermsIpFacetCollector.java","168","5","196","6","0.755814","1","5","1","0.551724","0.615385","16","16","1","3","3","6","3","1","1","5","7","0","0","0","0","0","3","0","0","2","3","0","0","1","26","29","4","0","1","0","2","0","2","0","9","13","0","9","0","26","29","4","0","1","0","2","0","2","0","9","13","0","9","0","0","0","19","0","2","0","0","0","0","12","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89361","TermsIpFacetCollector$StaticAggregatorValueProc","org.elasticsearch.search.facet.terms.ip.TermsIpFacetCollector$StaticAggregatorValueProc","L89352","L103","src\main\java\org\elasticsearch\search\facet\terms\ip\TermsIpFacetCollector.java","198","5","236","6","0","0","0","0","0","0","0","0","2","0","0","7","3","2","4","0","7","0","0","0","0","0","8","0","0","1","2","1","1","2","30","39","3","0","3","0","7","0","7","0","7","8","0","7","0","30","39","3","0","3","0","7","0","7","0","7","8","0","7","0","0","0","19","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"L89442","TermsIpOrdinalsFacetCollector$ReaderAggregator","org.elasticsearch.search.facet.terms.ip.TermsIpOrdinalsFacetCollector$ReaderAggregator","L89431","L103","src\main\java\org\elasticsearch\search\facet\terms\ip\TermsIpOrdinalsFacetCollector.java","226","5","253","6","0","0","0","0","0","0","0","0","1","1","1","4","5","2","2","2","5","0","0","0","0","0","4","0","0","1","1","0","0","1","23","28","5","0","5","0","3","0","3","0","3","8","0","3","0","23","28","5","0","5","0","3","0","3","0","3","8","0","3","0","0","0","9","0","8","0","0","0","0","0","0","0","0","0","5","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L89489","TermsIpOrdinalsFacetCollector$AggregatorPriorityQueue","org.elasticsearch.search.facet.terms.ip.TermsIpOrdinalsFacetCollector$AggregatorPriorityQueue","L89431","L103","src\main\java\org\elasticsearch\search\facet\terms\ip\TermsIpOrdinalsFacetCollector.java","255","5","265","6","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","9","11","0","0","0","0","2","0","1","0","2","2","0","1","0","9","11","0","0","0","0","2","0","1","0","2","2","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89519","InternalLongTermsFacet$1","org.elasticsearch.search.facet.terms.longs.InternalLongTermsFacet$1","L89514","L103","src\main\java\org\elasticsearch\search\facet\terms\longs\InternalLongTermsFacet.java","52","41","57","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89527","InternalLongTermsFacet$LongEntry","org.elasticsearch.search.facet.terms.longs.InternalLongTermsFacet$LongEntry","L89514","L103","src\main\java\org\elasticsearch\search\facet\terms\longs\InternalLongTermsFacet.java","64","5","115","6","0.491667","1","4","1","0.288462","0.348837","15","15","1","2","2","11","1","3","6","1","9","0","0","0","0","0","9","0","0","1","1","0","0","1","43","52","2","3","2","3","8","0","8","0","8","17","0","8","0","43","52","2","3","2","3","8","0","8","0","8","17","0","8","0","0","0","30","0","5","0","0","0","0","11","0","0","0","0","2","0","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"L89601","InternalLongTermsFacet$Fields","org.elasticsearch.search.facet.terms.longs.InternalLongTermsFacet$Fields","L89514","L103","src\main\java\org\elasticsearch\search\facet\terms\longs\InternalLongTermsFacet.java","245","5","253","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9","9","7","0","7","0","0","0","0","0","0","0","0","0","0","9","9","7","0","7","0","0","0","0","0","0","0","0","0","0","0","0","4","0","7","0","0","0","0","0","0","0","0","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L89644","TermsLongFacetCollector$1","org.elasticsearch.search.facet.terms.longs.TermsLongFacetCollector$1","L89630","L103","src\main\java\org\elasticsearch\search\facet\terms\longs\TermsLongFacetCollector.java","53","156","58","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","0","0","1","1","0","0","0","6","6","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89688","TermsLongFacetCollector$AggregatorValueProc","org.elasticsearch.search.facet.terms.longs.TermsLongFacetCollector$AggregatorValueProc","L89630","L103","src\main\java\org\elasticsearch\search\facet\terms\longs\TermsLongFacetCollector.java","178","5","219","6","0.959184","3","14","3","0.809524","0.894737","34","34","1","3","3","11","3","1","1","5","7","0","0","0","0","0","3","0","0","2","3","0","0","1","38","42","5","0","2","0","2","0","2","0","9","20","0","9","0","38","42","5","0","2","0","2","0","2","0","9","20","0","9","0","0","0","25","0","2","0","0","0","0","18","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89663","TermsLongFacetCollector$StaticAggregatorValueProc","org.elasticsearch.search.facet.terms.longs.TermsLongFacetCollector$StaticAggregatorValueProc","L89630","L103","src\main\java\org\elasticsearch\search\facet\terms\longs\TermsLongFacetCollector.java","221","5","259","6","0","0","0","0","0","0","0","0","2","0","0","7","3","2","4","0","7","0","0","0","0","0","8","0","0","1","2","1","1","2","30","39","3","0","3","0","7","0","7","0","7","8","0","7","0","30","39","3","0","3","0","7","0","7","0","7","8","0","7","0","0","0","19","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"L89746","TermsLongOrdinalsFacetCollector$ReaderAggregator","org.elasticsearch.search.facet.terms.longs.TermsLongOrdinalsFacetCollector$ReaderAggregator","L89735","L103","src\main\java\org\elasticsearch\search\facet\terms\longs\TermsLongOrdinalsFacetCollector.java","226","5","253","6","0","0","0","0","0","0","0","0","1","1","1","4","5","2","2","2","5","0","0","0","0","0","4","0","0","1","1","0","0","1","23","28","5","0","5","0","3","0","3","0","3","8","0","3","0","23","28","5","0","5","0","3","0","3","0","3","8","0","3","0","0","0","9","0","8","0","0","0","0","0","0","0","0","0","5","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L89793","TermsLongOrdinalsFacetCollector$AggregatorPriorityQueue","org.elasticsearch.search.facet.terms.longs.TermsLongOrdinalsFacetCollector$AggregatorPriorityQueue","L89735","L103","src\main\java\org\elasticsearch\search\facet\terms\longs\TermsLongOrdinalsFacetCollector.java","255","5","265","6","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","9","11","0","0","0","0","2","0","1","0","2","2","0","1","0","9","11","0","0","0","0","2","0","1","0","2","2","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89822","InternalShortTermsFacet$1","org.elasticsearch.search.facet.terms.shorts.InternalShortTermsFacet$1","L89817","L103","src\main\java\org\elasticsearch\search\facet\terms\shorts\InternalShortTermsFacet.java","52","41","57","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89830","InternalShortTermsFacet$ShortEntry","org.elasticsearch.search.facet.terms.shorts.InternalShortTermsFacet$ShortEntry","L89817","L103","src\main\java\org\elasticsearch\search\facet\terms\shorts\InternalShortTermsFacet.java","64","5","112","6","0.474138","1","3","1","0.244898","0.3","12","12","1","2","2","10","1","3","6","1","9","0","0","0","0","0","9","0","0","1","1","0","0","1","40","49","2","3","2","3","8","0","8","0","8","15","0","8","0","40","49","2","3","2","3","8","0","8","0","8","15","0","8","0","0","0","30","0","4","0","0","0","0","11","0","0","0","0","2","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"L89906","InternalShortTermsFacet$Fields","org.elasticsearch.search.facet.terms.shorts.InternalShortTermsFacet$Fields","L89817","L103","src\main\java\org\elasticsearch\search\facet\terms\shorts\InternalShortTermsFacet.java","242","5","250","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9","9","7","0","7","0","0","0","0","0","0","0","0","0","0","9","9","7","0","7","0","0","0","0","0","0","0","0","0","0","0","0","4","0","7","0","0","0","0","0","0","0","0","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L89969","TermsShortFacetCollector$AggregatorValueProc","org.elasticsearch.search.facet.terms.shorts.TermsShortFacetCollector$AggregatorValueProc","L89935","L103","src\main\java\org\elasticsearch\search\facet\terms\shorts\TermsShortFacetCollector.java","171","5","212","6","0.959184","3","14","3","0.809524","0.894737","34","34","1","3","3","11","3","1","1","5","7","0","0","0","0","0","3","0","0","2","3","0","0","1","38","42","5","0","2","0","2","0","2","0","9","20","0","9","0","38","42","5","0","2","0","2","0","2","0","9","20","0","9","0","0","0","25","0","2","0","0","0","0","18","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L89944","TermsShortFacetCollector$StaticAggregatorValueProc","org.elasticsearch.search.facet.terms.shorts.TermsShortFacetCollector$StaticAggregatorValueProc","L89935","L103","src\main\java\org\elasticsearch\search\facet\terms\shorts\TermsShortFacetCollector.java","214","5","253","6","0","0","0","0","0","0","0","0","2","0","0","7","3","2","4","0","7","0","0","0","0","0","8","0","0","1","2","1","1","2","30","40","3","0","3","0","7","0","7","0","7","8","0","7","0","30","40","3","0","3","0","7","0","7","0","7","8","0","7","0","0","0","19","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"L90029","TermsShortOrdinalsFacetCollector$ReaderAggregator","org.elasticsearch.search.facet.terms.shorts.TermsShortOrdinalsFacetCollector$ReaderAggregator","L90018","L103","src\main\java\org\elasticsearch\search\facet\terms\shorts\TermsShortOrdinalsFacetCollector.java","226","5","253","6","0","0","0","0","0","0","0","0","1","1","1","4","5","2","2","2","5","0","0","0","0","0","4","0","0","1","1","0","0","1","23","28","5","0","5","0","3","0","3","0","3","8","0","3","0","23","28","5","0","5","0","3","0","3","0","3","8","0","3","0","0","0","9","0","8","0","0","0","0","0","0","0","0","0","5","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L90076","TermsShortOrdinalsFacetCollector$AggregatorPriorityQueue","org.elasticsearch.search.facet.terms.shorts.TermsShortOrdinalsFacetCollector$AggregatorPriorityQueue","L90018","L103","src\main\java\org\elasticsearch\search\facet\terms\shorts\TermsShortOrdinalsFacetCollector.java","255","5","265","6","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","9","11","0","0","0","0","2","0","1","0","2","2","0","1","0","9","11","0","0","0","0","2","0","1","0","2","2","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L90141","FieldsTermsStringFacetCollector$AggregatorValueProc","org.elasticsearch.search.facet.terms.strings.FieldsTermsStringFacetCollector$AggregatorValueProc","L90103","L103","src\main\java\org\elasticsearch\search\facet\terms\strings\FieldsTermsStringFacetCollector.java","175","5","215","6","0.692857","1","7","1","0.609756","0.694444","25","25","1","3","3","11","3","1","1","5","7","0","0","0","0","0","3","0","0","2","3","0","0","1","36","41","6","0","3","0","2","0","2","0","9","19","0","9","0","36","41","6","0","3","0","2","0","2","0","9","19","0","9","0","0","0","19","0","2","0","0","0","0","12","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L90113","FieldsTermsStringFacetCollector$StaticAggregatorValueProc","org.elasticsearch.search.facet.terms.strings.FieldsTermsStringFacetCollector$StaticAggregatorValueProc","L90103","L103","src\main\java\org\elasticsearch\search\facet\terms\strings\FieldsTermsStringFacetCollector.java","217","5","255","6","0","0","0","0","0","0","0","0","2","0","0","7","4","2","4","0","7","0","0","0","0","0","8","0","0","1","2","1","1","2","30","39","3","0","3","0","7","0","7","0","7","8","0","7","0","30","39","3","0","3","0","7","0","7","0","7","8","0","7","0","0","0","19","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"L90201","InternalStringTermsFacet$1","org.elasticsearch.search.facet.terms.strings.InternalStringTermsFacet$1","L88901","L103","src\main\java\org\elasticsearch\search\facet\terms\strings\InternalStringTermsFacet.java","52","41","57","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L88923","InternalStringTermsFacet$StringEntry","org.elasticsearch.search.facet.terms.strings.InternalStringTermsFacet$StringEntry","L88901","L103","src\main\java\org\elasticsearch\search\facet\terms\strings\InternalStringTermsFacet.java","64","5","111","6","0","0","0","0","0","0","0","0","1","2","2","10","1","6","7","2","10","0","0","0","0","0","9","0","0","1","1","0","0","1","39","48","2","3","2","3","8","0","8","0","8","14","0","8","0","39","48","2","3","2","3","8","0","8","0","8","14","0","8","0","0","0","19","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"L90274","InternalStringTermsFacet$Fields","org.elasticsearch.search.facet.terms.strings.InternalStringTermsFacet$Fields","L88901","L103","src\main\java\org\elasticsearch\search\facet\terms\strings\InternalStringTermsFacet.java","242","5","250","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9","9","7","0","7","0","0","0","0","0","0","0","0","0","0","9","9","7","0","7","0","0","0","0","0","0","0","0","0","0","0","0","4","0","7","0","0","0","0","0","0","0","0","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L90345","TermsStringFacetCollector$1","org.elasticsearch.search.facet.terms.strings.TermsStringFacetCollector$1","L90343","L103","src\main\java\org\elasticsearch\search\facet\terms\strings\TermsStringFacetCollector.java","56","176","61","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","0","0","1","1","0","0","0","6","6","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L90383","TermsStringFacetCollector$AggregatorValueProc","org.elasticsearch.search.facet.terms.strings.TermsStringFacetCollector$AggregatorValueProc","L90343","L103","src\main\java\org\elasticsearch\search\facet\terms\strings\TermsStringFacetCollector.java","179","5","219","6","0.692857","1","7","1","0.609756","0.694444","25","25","1","3","3","11","3","1","1","5","7","0","0","0","0","0","3","0","0","2","3","0","0","1","36","41","6","0","3","0","2","0","2","0","9","19","0","9","0","36","41","6","0","3","0","2","0","2","0","9","19","0","9","0","0","0","19","0","2","0","0","0","0","12","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L90356","TermsStringFacetCollector$StaticAggregatorValueProc","org.elasticsearch.search.facet.terms.strings.TermsStringFacetCollector$StaticAggregatorValueProc","L90343","L103","src\main\java\org\elasticsearch\search\facet\terms\strings\TermsStringFacetCollector.java","221","5","259","6","0","0","0","0","0","0","0","0","2","0","0","7","4","2","4","0","7","0","0","0","0","0","8","0","0","1","2","1","1","2","30","39","3","0","3","0","7","0","7","0","7","8","0","7","0","30","39","3","0","3","0","7","0","7","0","7","8","0","7","0","0","0","19","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0"
"L90442","TermsStringOrdinalsFacetCollector$ReaderAggregator","org.elasticsearch.search.facet.terms.strings.TermsStringOrdinalsFacetCollector$ReaderAggregator","L90431","L103","src\main\java\org\elasticsearch\search\facet\terms\strings\TermsStringOrdinalsFacetCollector.java","236","5","263","6","0","0","0","0","0","0","0","0","1","1","1","4","5","2","2","2","5","0","0","0","0","0","4","0","0","1","1","0","0","1","23","28","5","0","5","0","3","0","3","0","3","8","0","3","0","23","28","5","0","5","0","3","0","3","0","3","8","0","3","0","0","0","9","0","8","0","0","0","0","0","0","0","0","0","5","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L90492","TermsStringOrdinalsFacetCollector$AggregatorPriorityQueue","org.elasticsearch.search.facet.terms.strings.TermsStringOrdinalsFacetCollector$AggregatorPriorityQueue","L90431","L103","src\main\java\org\elasticsearch\search\facet\terms\strings\TermsStringOrdinalsFacetCollector.java","265","5","275","6","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","9","11","0","0","0","0","2","0","1","0","2","2","0","1","0","9","11","0","0","0","0","2","0","1","0","2","2","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L90543","TermsFacet$ComparatorType$1","org.elasticsearch.search.facet.terms.TermsFacet$ComparatorType$1","L88057","L103","src\main\java\org\elasticsearch\search\facet\terms\TermsFacet.java","62","49","75","10","0","0","0","0","0","0","0","0","1","2","2","3","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","13","14","0","0","0","0","1","0","1","0","1","6","0","1","0","13","14","0","0","0","0","1","0","1","0","1","6","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L90552","TermsFacet$ComparatorType$2","org.elasticsearch.search.facet.terms.TermsFacet$ComparatorType$2","L88057","L103","src\main\java\org\elasticsearch\search\facet\terms\TermsFacet.java","79","57","85","10","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L90560","TermsFacet$ComparatorType$3","org.elasticsearch.search.facet.terms.TermsFacet$ComparatorType$3","L88057","L103","src\main\java\org\elasticsearch\search\facet\terms\TermsFacet.java","89","48","95","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
