@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L64944","2","0","52","1733","4","0","2","false"
"L64945","3","0","45","1733","4","0","2","false"
"L64946","5","0","82","1733","4","0","2","false"
"L64947","3","0","50","1733","4","0","2","false"
"L64948","5","0","51","1733","4","0","2","false"
"L64949","2","0","69","1733","4","0","2","false"
"L64950","1","0","25","1733","4","0","2","false"
"L64951","1","0","29","1733","4","0","2","false"
"L64952","1","0","47","1733","4","0","2","false"
"L64953","4","0","92","1733","4","0","2","false"
"L64954","1","0","1","1733","2","0","2","false"
"L64955","2","0","32","1733","4","0","2","false"
"L64956","1","0","41","1733","4","0","2","false"
"L64957","4","0","74","1733","4","0","2","false"
"L64958","1","0","20","1733","2","0","2","false"
"L64959","5","0","97","1733","2","0","2","false"
"L64960","4","0","68","1733","2","0","2","false"
"L64961","1","0","25","163","7","0","3","false"
"L64962","1","0","36","1733","4","0","2","false"
"L64963","2","0","66","1733","4","0","2","false"
"L64964","1","0","25","1733","4","0","2","false"
"L67742","2","0","31","1733","2","0","2","false"
"L67977","1","0","36","1733","2","0","2","false"
"L68054","2","0","48","1733","4","0","2","false"
"L68055","1","0","52","1733","4","0","2","false"
"L68056","1","0","40","1733","4","0","2","false"
"L68057","1","0","44","1733","4","0","2","false"
"L68058","2","0","44","1733","4","0","2","false"
"L68059","2","0","52","1733","4","0","2","false"
"L68060","1","0","39","1733","2","0","2","false"
"L68061","1","0","42","1733","4","0","2","false"
"L68062","1","0","55","1733","4","0","2","false"
"L68063","1","0","36","1733","4","0","2","false"
"L68064","2","0","53","1733","5","0","2","false"
"L68262","1","0","31","1733","2","0","2","false"
"L68263","1","0","31","1733","2","0","2","false"
"L68264","1","0","30","1733","2","0","2","false"
"L68325","1","0","65","116","5","0","5","false"
"L68326","1","0","59","1733","2","0","2","false"
"L68327","1","0","61","1733","2","0","2","false"
"L68328","1","0","56","1733","2","0","2","false"
"L68395","1","0","39","1733","4","0","2","false"
"L68396","1","0","41","1733","4","0","2","false"
"L68397","2","0","71","1733","4","0","2","false"
"L68398","2","0","47","1733","4","0","2","false"
"L68399","1","0","36","1733","4","0","2","false"
"L68400","2","0","70","1733","4","0","2","false"
"L68401","1","0","44","1733","4","0","2","false"
"L68402","1","0","52","1733","4","0","2","false"
"L68403","1","0","40","163","5","0","3","false"
"L68404","3","0","66","1733","4","0","2","false"
"L68405","1","0","40","163","5","0","3","false"
"L68406","2","0","67","1733","4","0","2","false"
"L68407","2","0","44","1733","4","0","2","false"
"L68408","3","0","66","1733","4","0","2","false"
"L68871","1","0","31","1733","2","0","2","false"
"L68872","1","0","31","1733","2","0","2","false"
"L68873","1","0","30","1733","2","0","2","false"
"L99612","7","0","43","163","11","2","5","true"
"L99613","4","0","69","1733","4","0","2","false"
"L99614","9","0","97","163","3","0","3","false"
"L99615","12","0","117","2053","26","5","7","true"
"L99616","12","0","127","2053","6","0","3","true"
"L99617","50","0","313","163","21","1","6","true"
"L99618","1","0","35","163","16","2","5","true"
"L99619","1","0","1","1733","6","0","4","false"
"L99620","1","0","15","163","7","0","5","false"
"L99621","1","0","6","163","7","0","5","true"
"L99622","18","0","152","1733","23","5","7","true"
"L99623","3","0","75","2053","19","2","7","false"
"L99624","4","0","90","163","14","3","6","true"
"L99625","1","0","12","163","7","0","5","false"
"L99626","1","0","9","163","10","1","6","false"
"L99627","1","0","15","163","13","2","5","false"
"L99628","1","0","28","163","13","2","5","true"
"L99629","12","0","173","163","17","2","5","true"
"L100579","1","0","1","163","7","0","5","false"
"L100580","1","0","21","163","10","1","6","false"
"L100581","2","0","55","1733","12","0","4","false"
"L143475","1","0","26","163","4","0","4","false"
"L143476","3","0","68","163","4","0","4","false"
"L143477","13","0","88","163","4","0","4","false"
"L143478","53","0","379","2053","11","0","4","false"
"L143479","12","0","85","163","4","0","4","false"
"L143480","3","0","22","163","4","0","4","false"
"L143481","3","0","45","163","4","0","4","false"
"L143482","1","0","1","163","4","0","4","false"
"L143483","19","0","117","163","4","0","4","false"
"L143484","2","0","23","163","4","0","4","false"
"L144026","6","0","48","163","3","0","3","false"
"L144027","3","0","22","163","3","0","3","false"
"L144028","6","0","61","163","3","0","3","false"
"L144029","18","0","231","2053","4","0","2","false"
"L144030","1","0","1","163","3","0","3","false"
"L144031","1","0","94","163","3","0","3","false"
"L144032","2","0","19","163","3","0","3","false"
"L144500","33","0","323","2053","11","0","4","true"
"L144501","6","0","70","2053","6","0","3","false"
"L144502","1","0","18","163","3","0","3","false"
"L144503","12","0","120","116","5","0","5","false"
"L144504","1","0","1","1733","2","0","2","false"
"L144505","1","0","20","163","3","0","3","false"
"L144506","7","0","63","163","9","0","4","false"
"L144507","1","0","9","163","4","0","3","false"
"L145396","1","0","1","2053","2","1","2","false"
"L145397","28","0","231","2053","12","3","3","false"
"L145398","6","0","72","2053","10","3","3","false"
"L145920","16","0","126","163","7","1","5","false"
"L145921","15","0","138","163","6","1","4","false"
"L145922","1","0","15","163","5","0","4","false"
"L145923","60","0","423","1733","21","2","5","false"
"L145924","3","0","32","2053","6","0","2","false"
"L145925","52","0","331","2053","20","2","6","false"
"L145926","37","0","251","163","11","1","6","false"
"L145927","11","0","96","163","3","0","3","false"
"L145928","13","0","104","163","4","0","3","false"
"L145929","16","0","147","163","6","0","4","false"
"L145930","1","0","22","163","3","0","3","false"
"L145931","53","0","287","116","16","0","7","false"
"L145932","18","0","312","2053","18","1","4","false"
"L145933","1","0","1","163","3","0","2","false"
"L145934","2","0","22","2053","7","0","2","false"
"L145935","2","0","27","163","5","0","3","false"
"L145936","2","0","24","2053","6","0","2","false"
"L148657","11","0","56","163","3","0","2","false"
"L148658","1","0","1","163","3","0","2","false"
"L148659","4","0","39","163","3","0","2","false"
"L148660","1","0","23","163","3","0","2","false"
"L148661","25","0","167","163","4","0","3","false"
"L148662","16","0","197","296","6","0","3","false"
"L149189","1","0","1","163","4","0","4","false"
"L149190","12","0","100","163","6","0","4","false"
"L149266","1","0","1","163","4","0","3","false"
"L149267","18","0","153","163","8","0","3","false"
"L149268","46","0","259","753","3","0","2","false"
"L143883","2","0","39","163","4","0","4","false"
"L143884","1","0","1","163","4","0","4","false"
"L143885","9","0","57","163","4","0","4","false"
"L143886","1","0","34","163","4","0","4","false"
"L143887","1","0","36","163","4","0","4","false"
"L146975","15","0","154","1733","6","0","2","false"
"L146976","1","0","40","163","7","0","3","false"
"L146977","1","0","1","163","5","0","3","false"
"L146978","15","0","172","1733","4","0","2","false"
"L146979","1","0","44","163","7","0","3","false"
"L147302","1","0","22","2053","2","0","1","false"
"L147303","1","0","27","2053","2","0","1","false"
"L147304","1","0","41","163","3","0","3","false"
"L147305","3","0","61","2053","4","0","2","false"
"L147306","1","0","1","163","3","0","2","false"
"L147307","1","0","36","2053","2","0","1","false"
"L148677","1","0","38","163","3","0","2","false"
"L148678","1","0","1","163","3","0","2","false"
"L148679","13","0","93","163","3","0","2","false"
"L610","4","0","58","1147","36","0","8","false"
"L611","5","0","124","1733","47","6","10","false"
"L612","1","0","8","753","6","0","4","false"
"L613","1","0","46","2899","20","0","6","false"
"L44559","2","0","55","2899","4","0","3","false"
"L44560","1","0","32","384","8","2","5","false"
"L44561","4","0","87","2899","12","2","6","false"
"L44562","9","0","266","753","44","6","12","false"
"L44563","3","0","109","2899","9","1","4","false"
"L44564","7","0","149","1147","41","1","10","false"
"L44565","3","0","25","221","2","0","2","false"
"L44566","13","0","194","791","15","0","5","false"
"L44567","14","0","234","2899","60","5","9","false"
"L44568","7","0","168","2899","4","0","3","false"
"L44569","4","0","48","1147","8","0","3","false"
"L44570","20","0","566","116","78","11","13","false"
"L44571","3","0","128","221","2","0","2","false"
"L44572","1","0","167","2899","4","0","3","false"
"L54091","16","0","389","831","47","10","8","false"
"L54092","3","0","297","831","39","8","8","false"
"L54093","3","0","85","407","8","1","3","false"
"L54094","3","0","46","407","3","1","3","false"
"L54095","10","0","168","831","7","5","3","false"
"L54096","4","0","100","407","7","3","7","false"
"L54097","7","0","263","2899","14","3","6","false"
"L54098","7","0","134","407","2","2","2","false"
"L74320","1","0","30","2053","20","0","6","false"
"L74321","1","0","50","2053","16","0","6","false"
"L74322","1","0","72","2053","18","0","6","false"
"L74323","1","0","330","831","9","0","6","false"
"L74324","3","0","53","2053","17","0","6","false"
"L74325","2","0","40","384","9","1","5","false"
"L74326","1","0","34","1733","2","1","2","false"
"L74327","1","0","160","1733","40","2","12","false"
"L74328","1","0","146","1733","2","1","2","false"
"L74329","1","0","15","753","4","0","3","false"
"L74330","1","0","9","831","3","0","3","false"
"L74331","1","0","6","831","3","0","3","false"
"L74332","7","0","24","2899","5","0","4","false"
"L74333","1","0","14","1147","6","0","3","false"
"L74334","1","0","46","1733","2","0","2","false"
"L74335","1","0","58","1733","26","0","10","false"
"L74336","1","0","109","1733","2","1","2","false"
"L74337","6","0","155","1733","2","0","2","false"
"L74338","1","0","14","753","4","0","3","false"
"L74339","6","0","172","2899","2","0","2","false"
"L74340","1","0","27","2053","16","0","6","false"
"L74341","1","0","36","2053","4","0","4","false"
"L74342","1","0","34","2053","19","0","6","false"
"L74343","1","0","134","1733","2","1","2","false"
"L74344","4","0","768","1733","180","13","23","false"
"L74345","1","0","428","1733","9","4","4","false"
"L80689","11","0","269","2053","25","2","6","false"
"L80690","1","0","51","1147","4","0","3","false"
"L80691","1","0","71","116","126","12","14","false"
"L83183","4","0","155","1733","2","0","2","false"
"L83184","1","0","70","1733","2","0","2","false"
"L83185","57","0","1232","1733","107","14","14","false"
"L83186","2","0","90","1733","6","0","4","false"
"L83187","5","0","47","1733","2","0","2","false"
"L83188","5","0","46","1733","2","0","2","false"
"L83189","18","0","298","1733","9","3","4","false"
"L83190","19","0","265","1733","2","0","2","false"
"L83191","4","0","113","1733","2","0","2","false"
"L84928","1","0","64","1147","5","0","3","false"
"L84929","2","0","42","575","6","2","4","false"
"L84930","1","0","37","831","11","0","4","false"
"L84931","8","0","91","407","7","0","3","false"
"L84932","1","0","168","407","14","0","7","false"
"L84933","1","0","106","1147","4","2","4","false"
"L84934","16","0","99","2053","34","2","11","false"
"L91893","2","0","61","1733","11","2","5","false"
"L91894","5","0","68","1733","21","5","5","false"
"L91895","1","0","108","1733","18","2","7","false"
"L93079","3","0","58","407","3","0","1","false"
"L93570","2","0","96","831","15","0","6","false"
"L93571","44","0","471","384","109","16","14","false"
"L93572","44","0","1275","1147","85","6","12","false"
"L93573","2","0","21","1733","4","2","2","false"
"L93574","4","0","96","1733","10","4","3","false"
"L93575","10","0","143","1147","18","2","6","false"
"L93576","4","0","90","1147","20","1","6","false"
"L93577","45","0","1072","1147","156","25","15","false"
"L93578","10","0","98","1733","6","2","2","false"
"L93579","13","0","294","1733","28","2","7","false"
"L93580","58","0","898","831","263","35","19","false"
"L93581","1","0","97","1733","11","4","3","false"
"L93582","4","0","123","831","29","7","7","false"
"L93583","8","0","131","116","25","0","10","false"
"L93584","6","0","251","1733","42","7","9","false"
"L93585","15","0","504","1733","79","15","17","false"
"L93586","13","0","222","831","46","6","15","false"
"L93587","22","0","344","296","29","0","9","false"
"L93588","8","0","105","1733","27","2","8","false"
"L93589","1","0","59","1733","8","0","5","false"
"L93590","17","0","282","2053","62","9","10","false"
"L93591","1","0","48","407","7","2","5","false"
"L93592","7","0","146","116","8","1","4","false"
"L93593","4","0","101","1733","3","0","2","false"
"L93594","4","0","139","1147","7","0","4","false"
"L93595","2","0","115","2899","6","2","2","false"
"L93596","16","0","369","1733","19","2","9","false"
"L93597","26","0","1139","2053","176","27","16","false"
"L93598","1","0","22","2053","2","0","2","false"
"L93599","1","0","18","2053","2","0","2","false"
"L93600","1","0","18","2053","2","0","2","false"
"L93601","1","0","22","2053","2","0","2","false"
"L93602","1","0","26","2053","2","0","2","false"
"L93603","23","0","252","384","4","1","3","false"
"L93604","1","0","63","288","6","0","3","false"
"L93605","2","0","212","116","16","2","6","false"
"L93606","5","0","56","831","19","0","7","false"
"L93607","4","0","125","407","27","0","9","false"
"L93608","14","0","189","1733","95","2","10","false"
"L93609","17","0","232","1147","17","1","6","false"
"L93610","1","0","43","831","6","0","2","false"
"L93611","1","0","27","1733","5","0","4","false"
"L111370","7","0","158","407","31","1","12","false"
"L111371","19","0","299","407","33","1","13","false"
"L111372","5","0","123","407","38","1","13","false"
"L111373","3","0","182","407","21","1","10","false"
"L111374","10","0","107","429","11","0","5","false"
"L111375","71","0","1125","407","82","7","14","false"
"L111376","5","0","114","407","31","1","12","false"
"L121478","7","0","29","2899","2","0","2","false"
"L121479","2","0","221","296","22","0","8","false"
"L121480","1","0","88","1733","3","0","2","false"
"L121481","8","0","382","1733","33","5","9","false"
"L121482","4","0","369","407","18","0","8","false"
"L121483","15","0","187","163","6","1","6","false"
"L121484","3","0","178","831","26","13","7","false"
"L124460","1","0","21","1147","9","2","4","false"
"L124461","6","0","222","2899","1","0","1","false"
"L124462","24","0","216","2899","44","1","9","false"
"L124463","3","0","81","2053","16","0","6","false"
"L124464","5","0","76","1733","11","0","4","false"
"L124465","90","0","644","2053","50","10","11","false"
"L132344","18","0","134","116","6","1","4","false"
"L132345","3","0","75","288","9","0","5","false"
"L132346","3","0","38","1733","2","0","2","false"
"L132347","6","0","262","2899","47","2","9","false"
"L132348","6","0","105","2899","34","0","9","false"
"L132349","1","0","95","1733","2","0","2","false"
"L132350","4","0","131","116","9","1","4","false"
"L132351","4","0","79","1733","3","0","2","false"
"L132352","1","0","65","791","3","0","2","false"
"L132353","8","0","106","116","7","0","4","false"
"L132354","1","0","61","1733","11","0","8","false"
"L132355","3","0","93","831","4","0","4","false"
"L135365","3","0","140","2053","28","0","8","false"
"L135366","11","0","110","2899","3","0","2","false"
"L135367","13","0","110","831","12","2","4","false"
"L135368","2","0","305","831","129","23","16","false"
"L135369","22","0","380","1147","35","7","11","false"
"L135370","1","0","331","1147","15","6","6","false"
"L137971","1","0","140","116","3","0","3","false"
"L137972","1","0","383","116","3","0","3","false"
"L137973","1","0","298","116","3","0","3","false"
"L137974","1","0","112","116","3","0","3","false"
"L137975","13","0","201","116","3","0","3","false"
"L137976","5","0","173","116","3","0","3","false"
"L137977","1","0","124","116","3","0","3","false"
"L137978","1","0","205","116","3","0","3","false"
"L137979","1","0","140","116","3","0","3","false"
"L138596","7","0","75","1733","4","4","3","false"
"L138597","18","0","318","831","13","9","6","false"
"L138598","81","0","978","1733","119","14","16","false"
"L143010","12","0","294","831","12","6","6","false"
"L143011","1","0","96","753","3","0","2","false"
"L143012","2","0","189","1733","9","1","3","false"
"L150090","1","0","52","1733","9","0","4","false"
"L150091","14","0","171","1733","12","0","6","false"
"L150092","33","0","495","1733","67","0","9","false"
"L152862","5","0","131","2899","29","3","8","false"
"L152863","17","0","256","1733","26","1","9","false"
"L152864","2","0","43","1733","4","0","3","false"
"L152865","20","0","273","1733","6","0","2","false"
"L152866","3","0","50","2899","4","0","3","false"
"L152867","3","0","36","2899","2","0","2","false"
"L152868","6","0","140","831","14","2","4","false"
"L152869","1","0","36","1733","2","0","2","false"
"L152870","1","0","33","2053","5","0","2","false"
"L152871","2","0","77","1733","6","0","4","false"
"L156370","19","0","446","1733","76","3","13","false"
"L156731","1","0","16","407","8","0","5","false"
"L156732","1","0","32","1733","10","0","5","false"
"L156764","17","0","193","1733","47","0","14","false"
"L156765","9","0","98","116","3","0","3","false"
"L156766","1","0","26","1733","2","0","2","false"
"L156767","1","0","4","831","9","1","4","false"
"L156768","1","0","9","407","3","0","3","false"
"L156769","1","0","8","2053","3","0","1","false"
"L156770","4","0","66","116","23","0","10","false"
"L156771","1","0","27","116","11","0","7","false"
"L156772","9","0","86","116","3","0","3","false"
"L156773","60","0","614","1733","246","34","20","false"
"L156774","1","0","13","791","9","0","7","false"
"L156775","16","0","154","2053","49","4","11","false"
"L156776","30","0","342","1733","92","10","12","false"
"L156777","10","0","150","116","3","0","3","false"
"L156778","2","0","47","2899","8","0","4","false"
"L156779","1","0","5","2899","5","0","3","false"
"L156780","9","0","112","1147","24","3","8","false"
"L157704","4","0","128","1733","4","1","1","false"
"L157705","4","0","85","1733","2","1","1","false"
"L157706","17","0","228","1733","3","1","1","false"
"L43382","1","0","55","296","5","0","2","false"
"L43383","3","0","56","296","6","0","3","false"
"L43384","1","0","253","296","17","0","4","false"
"L43385","1","0","189","296","5","0","2","false"
"L43386","18","0","259","296","5","0","3","false"
"L43387","1","0","51","296","21","0","4","false"
"L43388","4","0","91","296","11","0","4","false"
"L61670","5","0","224","407","20","4","7","false"
"L61783","5","0","122","831","7","0","4","false"
"L61784","3","0","107","831","9","0","4","false"
"L61942","1","0","15","407","10","0","3","false"
"L61943","1","0","17","407","5","0","2","false"
"L61944","1","0","17","407","5","0","2","false"
"L61945","1","0","17","407","5","0","2","false"
"L61946","1","0","17","407","5","0","2","false"
"L61947","1","0","15","407","5","0","2","false"
"L61948","1","0","15","407","5","0","2","false"
"L61949","1","0","15","407","5","0","2","false"
"L61950","1","0","15","407","5","0","2","false"
"L61951","1","0","15","407","5","0","2","false"
"L61952","1","0","15","407","5","0","2","false"
"L61953","1","0","15","407","5","0","2","false"
"L61954","1","0","15","407","5","0","2","false"
"L61955","1","0","15","407","5","0","2","false"
"L61956","1","0","15","407","5","0","2","false"
"L61957","1","0","16","407","9","0","3","false"
"L61958","1","0","15","407","5","0","2","false"
"L61959","1","0","15","407","5","0","2","false"
"L61960","1","0","15","407","5","0","2","false"
"L61961","1","0","15","407","5","0","2","false"
"L61962","1","0","15","407","5","0","2","false"
"L61963","1","0","20","407","5","0","2","false"
"L61964","1","0","16","407","5","0","2","false"
"L61965","1","0","15","407","5","0","2","false"
"L61966","1","0","15","407","5","0","2","false"
"L61967","1","0","15","407","5","0","2","false"
"L61968","1","0","15","407","5","0","2","false"
"L61969","1","0","15","407","5","0","2","false"
"L61970","1","0","15","407","5","0","2","false"
"L61971","1","0","16","407","5","0","2","false"
"L61972","1","0","9","407","3","0","2","false"
"L61973","1","0","15","407","5","0","2","false"
"L61974","1","0","15","407","5","0","2","false"
"L61975","1","0","15","407","5","0","2","false"
"L61976","1","0","16","407","5","0","2","false"
"L61977","1","0","15","407","5","0","2","false"
"L61978","1","0","15","407","5","0","2","false"
"L61979","1","0","15","407","5","0","2","false"
"L61980","1","0","15","407","5","0","2","false"
"L62103","4","0","64","1733","4","0","2","false"
"L62104","1","0","32","1733","2","0","2","false"
"L62105","8","0","89","407","3","1","2","false"
"L62106","3","0","204","831","8","2","3","false"
"L62107","27","0","200","831","8","2","3","false"
"L62108","1","0","79","831","6","0","3","false"
"L62109","15","0","299","831","6","0","3","false"
"L68958","8","0","106","2053","2","0","1","false"
"L68959","1","0","14","2053","3","0","1","false"
"L68960","1","0","14","2053","3","0","1","false"
"L68961","5","0","159","2053","4","0","2","false"
"L157850","1","0","0","296","15","0","7","false"
"L69720","1","0","14","2053","2","0","1","false"
"L69721","1","0","14","2053","2","0","1","false"
"L69722","5","0","245","2053","8","0","2","false"
"L69723","1","0","134","296","8","0","3","false"
"L69724","1","0","58","1733","7","0","5","false"
"L69725","8","0","91","1733","5","0","3","false"
"L70559","3","0","100","2053","2","0","1","false"
"L70560","1","0","14","2053","2","0","1","false"
"L70561","1","0","14","2053","2","0","1","false"
"L70562","5","0","127","2053","2","0","1","false"
"L70563","1","0","54","1147","4","0","2","false"
"L70564","1","0","46","296","6","0","4","false"
"L70565","2","0","91","116","7","0","5","false"
"L71092","1","0","14","2053","2","0","1","false"
"L71093","1","0","14","2053","2","0","1","false"
"L71094","2","0","78","2053","3","0","1","false"
"L71095","1","0","38","407","12","0","5","false"
"L71096","1","0","16","429","3","0","3","false"
"L71097","1","0","9","429","3","0","3","false"
"L71234","9","0","178","2053","3","0","1","false"
"L71235","1","0","14","2053","2","0","1","false"
"L71236","1","0","14","2053","2","0","1","false"
"L71237","16","0","425","2053","3","0","1","false"
"L71238","9","0","284","2053","2","0","1","false"
"L71239","1","0","14","2053","2","0","1","false"
"L71240","1","0","14","2053","2","0","1","false"
"L71241","4","0","322","163","3","0","2","false"
"L71242","2","0","107","116","10","0","6","false"
"L71243","8","0","76","288","19","0","8","false"
"L71244","2","0","17","831","3","0","3","false"
"L71245","10","0","108","1147","10","0","5","false"
"L73406","8","0","126","2053","2","0","1","false"
"L73407","1","0","14","2053","2","0","1","false"
"L73408","1","0","14","2053","2","0","1","false"
"L73409","18","0","303","2053","2","0","1","false"
"L73410","1","0","108","296","14","0","7","false"
"L73411","2","0","110","116","12","1","6","false"
"L79698","1","0","32","1147","4","0","4","false"
"L82763","31","0","523","1147","4","0","3","false"
"L82764","29","0","251","1147","4","0","3","false"
"L86922","30","0","223","753","3","0","2","false"
"L86923","13","0","213","753","3","0","2","false"
"L88541","1","0","28","2899","2","0","2","false"
"L93739","2","0","61","753","3","1","3","false"
"L93740","3","0","204","2053","2","0","2","false"
"L107667","1","0","69","1733","4","0","2","false"
"L107668","7","0","233","1733","12","0","5","false"
"L107669","7","0","113","1147","13","11","3","false"
"L107670","2","0","43","407","3","1","3","false"
"L107671","1","0","130","1733","3","0","2","false"
"L107672","1","0","44","1733","4","2","2","false"
"L107673","1","0","130","1733","3","0","2","false"
"L107674","8","0","244","1733","23","6","7","false"
"L107675","1","0","73","1147","6","0","2","false"
"L107676","16","0","259","5","10","4","5","false"
"L107677","2","0","91","1733","28","6","6","false"
"L107678","58","0","1206","1733","330","44","20","false"
"L107679","1","0","86","1147","10","2","4","false"
"L107680","37","0","685","1733","2","0","2","false"
"L107681","9","0","239","1733","2","0","2","false"
"L107682","4","0","58","1733","2","0","2","false"
"L107683","7","0","98","1147","5","2","2","false"
"L107684","5","0","42","1733","9","2","4","false"
"L107685","9","0","82","1147","19","0","8","false"
"L110346","19","0","295","288","8","3","5","false"
"L110347","19","0","296","288","6","4","5","false"
"L110348","37","0","542","831","50","17","11","false"
"L110536","6","0","27","407","5","1","4","false"
"L110537","10","0","37","407","5","1","4","false"
"L110538","20","0","392","2899","69","7","14","false"
"L110539","43","0","756","2053","40","12","15","false"
"L110540","6","0","111","2053","18","5","6","false"
"L110541","18","0","211","1733","14","3","4","false"
"L110542","8","0","127","407","5","1","4","false"
"L110543","4","0","124","407","3","1","3","false"
"L110544","21","0","204","384","12","0","7","false"
"L111158","19","0","142","2053","3","0","2","false"
"L111159","22","0","188","1147","7","0","6","false"
"L111385","5","0","80","288","18","1","9","false"
"L111386","13","0","216","1147","7","0","3","false"
"L111387","9","0","174","1147","11","0","5","false"
"L111388","25","0","246","1147","7","0","3","false"
"L111389","25","0","246","1147","7","0","3","false"
"L111390","13","0","206","1147","7","0","3","false"
"L111391","13","0","216","1147","7","0","3","false"
"L111392","9","0","174","1147","11","0","5","false"
"L111393","25","0","246","1147","7","0","3","false"
"L111394","25","0","246","1147","7","0","3","false"
"L111395","13","0","206","1147","7","0","3","false"
"L119405","1","0","61","1147","4","0","4","false"
"L124327","19","0","122","2053","3","0","2","false"
"L125917","6","0","41","2899","1","0","1","false"
"L125918","3","0","72","831","9","2","6","false"
"L125919","13","0","54","2899","3","0","2","false"
"L125920","6","0","98","296","20","0","7","false"
"L125921","7","0","37","2899","1","0","1","false"
"L125922","1","0","62","407","2","0","2","false"
"L125923","1","0","37","1147","21","0","8","false"
"L125924","20","0","95","296","5","0","4","false"
"L125925","1","0","22","296","5","0","4","false"
"L125926","1","0","22","296","5","0","4","false"
"L125927","22","0","97","296","4","0","4","false"
"L125928","8","0","49","296","7","1","4","false"
"L125929","1","0","40","296","5","0","4","false"
"L125930","7","0","42","296","2","0","2","false"
"L125931","3","0","60","1733","9","0","4","false"
"L125932","1","0","158","296","20","0","6","false"
"L125933","16","0","603","296","95","14","12","false"
"L125934","17","0","70","296","5","0","4","false"
"L125935","5","0","46","296","2","0","2","false"
"L125936","45","0","258","2899","33","0","8","false"
"L125937","8","0","236","1733","44","12","10","false"
"L125938","1","0","125","2899","13","0","4","false"
"L125939","1","0","13","296","2","0","2","false"
"L130277","6","0","53","429","11","0","6","false"
"L130415","3","0","68","1147","12","2","4","false"
"L130416","4","0","39","2053","9","2","4","false"
"L132442","1","0","48","1733","2","0","2","false"
"L132443","60","0","421","1733","20","2","7","false"
"L132444","1","0","108","1733","2","0","2","false"
"L132445","1","0","80","1733","2","0","2","false"
"L134610","3","0","77","1147","6","2","2","false"
"L135432","2","0","77","575","8","1","6","false"
"L135433","1","0","78","1147","23","3","8","false"
"L135434","8","0","105","831","19","0","7","false"
"L135435","24","0","381","831","51","7","11","false"
"L135436","1","0","102","753","3","1","3","false"
"L141100","11","0","144","2899","2","0","2","false"
"L141101","6","0","119","2899","2","0","2","false"
"L141102","9","0","127","2899","2","0","2","false"
"L141103","1","0","15","2899","2","0","2","false"
"L141104","1","0","15","2899","2","0","2","false"
"L141105","20","0","558","2899","2","0","2","false"
"L141106","7","0","117","2899","2","0","2","false"
"L141107","3","0","162","2899","2","0","2","false"
"L141108","2","0","36","2899","2","0","2","false"
"L141109","1","0","39","2899","2","0","2","false"
"L141110","7","0","95","2899","2","0","2","false"
"L141111","2","0","37","2899","2","0","2","false"
"L142390","1","0","122","1733","9","0","6","false"
"L142391","4","0","51","1733","5","2","4","false"
"L151612","6","0","186","1733","15","1","5","false"
"L153855","1","0","35","2053","2","0","1","false"
"L153856","1","0","28","2053","2","0","1","false"
"L153857","1","0","36","2053","2","0","1","false"
"L156923","1","0","9","575","5","0","4","false"
"L156924","1","0","3","288","6","0","4","false"
"L156925","1","0","3","2053","1","0","1","false"
"L156926","1","0","8","288","12","0","5","false"
"L156927","1","0","9","116","3","0","3","false"
"L156928","1","0","3","288","6","0","4","false"
"L157264","5","0","76","1733","9","2","6","false"
"L64027","12","0","140","1733","2","0","2","false"
"L64028","1","0","15","1733","2","0","2","false"
"L64029","1","0","15","1733","2","0","2","false"
"L64030","9","0","407","1733","2","0","2","false"
"L64031","3","0","58","1733","2","0","2","false"
"L64032","3","0","42","1733","2","0","2","false"
"L64033","5","0","126","116","5","0","4","false"
"L64650","25","0","163","1733","2","0","2","false"
"L64651","44","0","487","1733","2","0","2","false"
"L64652","1","0","15","1733","2","0","2","false"
"L64653","1","0","15","1733","2","0","2","false"
"L64654","33","0","424","1733","2","0","2","false"
"L64655","4","0","329","296","4","0","3","false"
"L64656","2","0","56","1733","4","0","2","false"
"L64657","6","0","62","1733","4","0","2","false"
"L64658","7","0","157","1733","4","0","3","false"
"L64659","2","0","45","1733","2","0","2","false"
"L64660","16","0","128","1733","2","0","2","false"
"L64661","5","0","112","116","6","0","4","false"
"L64662","15","0","187","1733","4","0","2","false"
"L64663","17","0","424","1733","2","0","2","false"
"L64664","13","0","398","1733","2","0","2","false"
"L67735","1","0","15","1733","2","0","2","false"
"L67736","1","0","15","1733","2","0","2","false"
"L67737","11","0","208","1733","2","0","2","false"
"L67738","1","0","28","1733","2","0","2","false"
"L67739","3","0","41","1733","2","0","2","false"
"L68259","7","0","109","1733","2","0","2","false"
"L68322","18","0","262","1733","6","0","4","false"
"L68866","1","0","15","1733","2","0","2","false"
"L68867","1","0","15","1733","2","0","2","false"
"L68868","1","0","117","1733","2","0","2","false"
"L90076","1","0","146","2053","2","0","1","false"
"L90077","1","0","218","2053","2","0","1","false"
"L90078","1","0","189","2053","2","0","1","false"
"L90079","3","0","80","2053","2","0","1","false"
"L90080","2","0","12","2053","2","0","1","false"
