@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L64763","1","0","31","1147","9","0","4","false"
"L64764","2","0","33","1733","6","0","4","false"
"L64765","8","0","99","1118","11","0","5","true"
"L64766","19","0","228","1118","11","0","5","true"
"L64767","1","0","26","1733","6","0","4","false"
"L64768","2","0","23","1733","6","0","4","false"
"L64769","2","0","68","1733","6","0","4","false"
"L64770","1","0","26","1733","6","0","4","false"
"L64771","4","0","73","1733","6","0","4","false"
"L64772","7","0","63","1147","9","0","4","true"
"L64773","3","0","50","2899","12","2","6","false"
"L64774","2","0","54","1118","11","3","6","false"
"L64775","2","0","46","1147","9","0","4","false"
"L64776","1","0","26","1733","6","0","4","false"
"L64777","3","0","100","1147","9","0","4","true"
"L64778","8","0","73","1147","9","0","4","false"
"L64779","1","0","27","1733","6","0","4","false"
"L64780","2","0","28","1733","6","0","4","false"
"L64781","1","0","18","1733","6","0","4","false"
"L64782","1","0","26","1733","6","0","4","false"
"L64783","3","0","40","1147","9","0","4","false"
"L64784","2","0","25","1733","6","0","4","false"
"L64785","2","0","28","1733","6","0","4","false"
"L64786","1","0","26","1733","6","0","4","false"
"L64787","4","0","50","1147","9","0","4","false"
"L64788","1","0","7","1733","6","0","4","false"
"L64789","1","0","34","1733","6","0","4","false"
"L64790","21","0","171","116","22","2","7","true"
"L64791","2","0","25","1733","6","0","4","false"
"L64792","2","0","28","1733","6","0","4","false"
"L64793","1","0","26","1733","6","0","4","false"
"L64794","6","0","70","1733","6","0","4","true"
"L64795","7","0","73","1147","14","0","5","true"
"L64796","8","0","102","1147","14","0","5","true"
"L64797","3","0","46","1147","9","0","4","false"
"L64798","2","0","50","1733","6","0","4","false"
"L64799","1","0","1","1733","6","0","4","false"
"L64800","1","0","19","1733","6","0","4","false"
"L64801","1","0","26","1733","6","0","4","false"
"L64802","6","0","77","4","14","1","6","true"
"L64803","7","0","102","4","14","1","6","true"
"L64804","1","0","31","1733","6","0","4","false"
"L64805","1","0","32","1733","6","0","4","false"
"L64806","2","0","41","1733","6","0","4","false"
"L64807","1","0","36","1733","6","0","4","false"
"L64808","18","0","173","1733","10","0","5","false"
"L64809","4","0","73","1147","9","0","4","false"
"L64810","9","0","123","2899","9","1","4","true"
"L64811","5","0","68","1733","6","0","4","true"
"L64812","7","0","67","1147","10","0","4","false"
"L64813","14","0","131","1147","9","0","4","false"
"L64814","3","0","31","1733","8","1","4","false"
"L64815","1","0","28","1733","6","0","4","false"
"L64816","1","0","24","1733","6","0","4","true"
"L64817","19","0","157","1147","17","0","7","false"
"L64818","2","0","46","1733","6","0","4","false"
"L64819","2","0","51","2899","9","1","4","true"
"L64820","2","0","47","1147","9","0","4","true"
"L64821","1","0","43","1733","6","0","4","false"
"L64822","1","0","30","1733","6","0","4","false"
"L64823","2","0","34","1733","6","0","4","false"
"L64824","4","0","50","1733","14","2","5","false"
"L64825","3","0","31","1733","8","1","4","false"
"L64826","2","0","26","1733","6","0","4","false"
"L64827","1","0","26","1733","6","0","4","false"
"L64828","3","0","32","1733","8","1","4","false"
"L64829","2","0","44","1733","6","0","4","false"
"L64830","2","0","37","1733","6","0","4","true"
"L66740","76","0","607","1733","10","0","5","true"
"L66741","127","0","1030","4","21","5","8","true"
"L66742","1","0","1","1733","6","0","4","false"
"L67354","1","0","64","1733","6","0","4","false"
"L67355","4","0","59","1733","6","0","4","false"
"L67356","1","0","33","1733","6","0","4","false"
"L67357","1","0","26","1733","6","0","4","false"
"L67358","1","0","26","1733","6","0","4","false"
"L67359","2","0","27","1733","6","0","4","false"
"L67360","5","0","46","1733","6","0","4","false"
"L67361","2","0","27","1733","6","0","4","false"
"L67362","5","0","41","1147","3","0","2","false"
"L67363","3","0","44","1147","3","0","2","false"
"L67364","5","0","41","1147","3","0","2","false"
"L67365","1","0","24","1733","6","0","4","false"
"L67366","9","0","45","1733","6","0","4","false"
"L67367","1","0","27","1733","6","0","4","false"
"L67368","1","0","1","1733","6","0","4","false"
"L67369","1","0","29","1147","7","0","4","false"
"L67370","1","0","9","1733","6","0","4","false"
"L67371","3","0","117","1733","6","0","4","false"
"L67372","1","0","42","1147","9","0","4","false"
"L67373","1","0","23","1733","6","0","4","false"
"L67374","1","0","51","1733","6","0","4","false"
"L68042","7","0","102","1147","14","0","5","false"
"L68043","1","0","8","1733","6","0","4","false"
"L68044","1","0","1","1733","5","0","4","false"
"L68045","59","0","353","1118","13","3","6","true"
"L68046","33","0","325","1733","19","3","8","true"
"L68047","5","0","91","1118","10","1","5","false"
"L68048","4","0","58","2899","9","1","4","false"
"L68049","2","0","43","1733","6","0","4","false"
"L68050","2","0","60","2899","11","0","5","false"
"L68051","3","0","42","1733","6","0","4","false"
"L68052","3","0","64","1733","6","0","4","false"
"L68053","8","0","104","2899","13","2","5","true"
"L68054","1","0","19","1733","5","0","4","false"
"L68055","2","0","85","1118","9","1","5","false"
"L68056","1","0","12","1733","5","0","4","false"
"L68057","3","0","33","1147","8","0","4","false"
"L68601","1","0","49","1147","7","0","3","false"
"L68602","1","0","50","1733","4","0","3","false"
"L68603","1","0","1","1733","4","0","3","false"
"L74015","1","0","21","288","5","0","4","false"
"L74016","1","0","21","288","5","0","4","false"
"L74017","2","0","41","288","6","0","4","false"
"L74018","1","0","406","1733","13","0","5","false"
"L74019","1","0","13","288","5","0","4","false"
"L74020","1","0","42","288","5","0","4","false"
"L74021","2","0","96","288","8","0","4","false"
"L74022","5","0","89","288","8","0","4","false"
"L74023","5","0","89","288","8","0","4","false"
"L74024","2","0","88","288","8","0","4","false"
"L74025","2","0","96","288","8","0","4","false"
"L74026","5","0","89","288","8","0","4","false"
"L74027","5","0","89","288","8","0","4","false"
"L74028","2","0","88","288","8","0","4","false"
"L74029","8","0","92","288","8","0","4","false"
"L74030","8","0","92","288","8","0","4","false"
"L74031","2","0","85","288","9","0","4","false"
"L74032","4","0","166","288","7","0","4","false"
"L74033","2","0","94","288","8","0","4","false"
"L74034","5","0","92","288","8","0","4","false"
"L74035","5","0","92","288","8","0","4","false"
"L74036","2","0","85","288","8","0","4","false"
"L74037","2","0","94","288","10","0","4","false"
"L74038","5","0","92","288","8","0","4","false"
"L74039","5","0","92","288","8","0","4","false"
"L74040","2","0","85","288","10","0","4","false"
"L74041","3","0","51","288","5","0","4","false"
"L74042","2","0","94","288","8","0","4","false"
"L74043","5","0","92","1733","11","1","4","false"
"L74044","5","0","92","288","8","0","4","false"
"L74045","2","0","85","288","8","0","4","false"
"L74046","1","0","1","288","4","0","4","false"
"L74047","4","0","53","288","5","0","4","false"
"L74048","3","0","37","288","5","0","4","false"
"L74049","2","0","64","288","6","0","4","false"
"L78472","3","0","65","34","21","0","9","false"
"L78473","3","0","65","34","21","0","9","false"
"L78474","17","0","197","34","32","0","11","false"
"L78475","1","0","1","831","4","0","4","false"
"L79650","3","0","62","831","7","0","5","false"
"L79651","3","0","70","831","10","0","5","false"
"L79652","1","0","38","831","8","0","5","false"
"L79653","1","0","35","831","8","0","5","false"
"L79654","1","0","1","831","4","0","4","false"
"L79655","1","0","43","831","8","0","5","false"
"L79769","2","0","51","831","10","0","5","false"
"L79770","1","0","47","831","7","0","5","false"
"L79771","3","0","46","2053","12","2","5","false"
"L79772","1","0","29","831","7","0","5","false"
"L79773","7","0","90","831","9","0","5","false"
"L79774","5","0","60","831","6","0","5","false"
"L79775","4","0","113","2053","18","0","5","false"
"L79776","2","0","50","831","7","0","5","false"
"L79777","1","0","1","831","4","0","4","false"
"L79778","6","0","70","831","11","0","5","false"
"L79779","1","0","47","831","6","0","5","false"
"L79780","2","0","52","831","8","0","5","false"
"L79781","3","0","49","831","7","0","5","false"
"L79782","8","0","75","2053","21","0","6","false"
"L79783","3","0","71","831","20","0","6","true"
"L79784","3","0","67","831","18","0","6","false"
"L79785","3","0","61","831","8","0","5","false"
"L79786","8","0","93","1147","20","0","7","true"
"L80199","7","0","93","1118","49","4","11","false"
"L80200","1","0","24","831","9","0","5","false"
"L80201","9","0","83","1147","27","0","6","false"
"L80202","51","0","357","791","70","9","13","true"
"L80203","1","0","69","831","10","0","5","false"
"L80204","6","0","61","831","16","0","5","false"
"L80205","4","0","77","791","12","0","5","true"
"L80206","4","0","26","831","8","0","5","false"
"L80207","34","0","254","791","45","0","7","true"
"L80208","9","0","38","2899","19","0","8","false"
"L80209","5","0","23","2899","9","0","6","false"
"L80210","1","0","1","831","4","0","4","false"
"L80211","1","0","13","831","8","0","5","false"
"L80212","12","0","95","1118","24","2","7","false"
"L80213","17","0","138","791","44","2","8","true"
"L80214","1","0","54","831","11","0","5","false"
"L83664","5","0","108","1147","6","0","3","true"
"L83665","2","0","41","1147","4","0","3","false"
"L83666","3","0","53","1147","6","0","3","false"
"L83667","1","0","44","1147","4","0","3","false"
"L83668","3","0","39","1147","4","0","3","false"
"L83669","4","0","66","1147","4","0","3","false"
"L83670","3","0","63","1147","6","0","3","false"
"L83671","4","0","43","1147","4","0","3","false"
"L83672","1","0","40","1147","4","0","3","false"
"L83673","1","0","51","1147","4","0","3","false"
"L83674","1","0","30","1147","6","0","3","false"
"L83675","1","0","54","1147","4","0","3","false"
"L83676","1","0","39","1147","4","0","3","false"
"L83677","1","0","54","1147","4","0","3","false"
"L83678","1","0","1","1147","4","0","3","false"
"L83679","3","0","50","1147","6","0","3","false"
"L83680","1","0","57","1147","6","0","3","false"
"L83681","4","0","64","1147","4","0","3","false"
"L83682","1","0","34","1147","4","0","3","false"
"L83683","1","0","53","1147","6","0","3","false"
"L83684","2","0","30","1147","4","0","3","false"
"L83685","4","0","51","1147","6","0","3","false"
"L83686","1","0","45","1147","6","0","3","false"
"L83687","4","0","63","1147","6","0","3","false"
"L83688","1","0","50","1147","6","0","3","false"
"L83689","1","0","40","1147","4","0","3","false"
"L83690","1","0","17","1147","4","0","3","false"
"L83691","1","0","31","1147","6","0","3","false"
"L83692","5","0","46","1147","4","0","3","false"
"L85379","1","0","19","753","4","0","4","false"
"L85380","1","0","35","753","4","0","4","false"
"L85381","6","0","82","1147","10","1","8","false"
"L85382","3","0","43","1118","10","1","8","false"
"L85383","1","0","19","753","4","0","4","false"
"L85384","11","0","78","1147","7","0","5","false"
"L85385","3","0","50","1118","12","1","8","false"
"L85386","1","0","19","1118","7","0","7","false"
"L85387","1","0","3","753","4","0","4","false"
"L85388","1","0","37","1118","9","1","7","false"
"L85389","1","0","52","1147","15","1","8","false"
"L85390","9","0","79","1147","6","0","3","false"
"L85391","2","0","86","1118","7","0","7","false"
"L85392","9","0","76","1147","15","1","9","false"
"L85393","10","0","86","1147","18","1","8","false"
"L85394","1","0","1","753","4","0","4","false"
"L85395","4","0","52","1147","7","0","5","false"
"L85396","5","0","67","1147","7","0","5","false"
"L85397","1","0","18","753","4","0","4","false"
"L85398","3","0","44","1118","9","0","7","false"
"L85399","5","0","50","753","4","0","4","false"
"L85400","7","0","70","1147","7","0","5","false"
"L85401","1","0","3","753","4","0","4","false"
"L85402","1","0","19","753","4","0","4","false"
"L85403","1","0","19","1118","7","0","7","false"
"L85813","18","0","141","1147","17","1","8","false"
"L85814","1","0","1","116","3","0","3","false"
"L85815","3","0","66","116","3","0","3","false"
"L85816","31","0","263","1118","6","1","6","false"
"L85817","5","0","31","116","3","0","3","false"
"L85818","4","0","52","1118","13","4","8","false"
"L85819","7","0","71","1118","6","1","6","false"
"L85820","1","0","17","116","3","0","3","false"
"L85821","3","0","61","1118","10","1","7","false"
"L85822","2","0","43","1118","6","0","6","false"
"L85823","2","0","49","116","3","0","3","false"
"L85824","3","0","47","1147","6","0","4","false"
"L85825","4","0","71","1147","6","0","4","false"
"L85826","9","0","65","116","3","0","3","false"
"L85827","12","0","99","116","3","0","3","false"
"L85828","6","0","56","1147","10","0","6","false"
"L85829","7","0","81","1147","10","0","6","false"
"L85830","3","0","39","1118","6","0","6","false"
"L85831","3","0","36","116","3","0","3","false"
"L91241","5","0","55","15","20","0","9","false"
"L91242","5","0","57","15","11","0","7","false"
"L91243","1","0","1","15","6","0","4","false"
"L99377","3","0","64","2899","9","0","5","false"
"L99378","3","0","97","1147","26","3","5","true"
"L99379","1","0","31","2899","12","0","5","false"
"L99380","4","0","71","2899","9","0","5","false"
"L99381","5","0","64","2899","13","0","5","false"
"L99382","3","0","64","2899","8","0","5","false"
"L99383","1","0","24","2899","12","0","5","false"
"L99384","2","0","37","2899","12","0","5","false"
"L99385","3","0","65","2899","9","0","5","false"
"L99386","1","0","1","2053","6","0","4","false"
"L99387","1","0","24","2899","12","0","5","false"
"L99388","3","0","44","2899","8","0","5","false"
"L99389","1","0","57","1147","9","0","4","false"
"L99390","1","0","24","2899","20","1","6","false"
"L99391","1","0","39","1147","8","0","4","false"
"L99392","1","0","54","2899","9","0","5","false"
"L99393","1","0","24","2899","12","0","5","false"
"L99394","1","0","65","2899","11","0","4","false"
"L99395","1","0","59","1147","9","0","4","false"
"L99396","1","0","61","1147","10","0","4","false"
"L99397","1","0","56","1147","10","0","4","false"
"L99800","3","0","48","2899","4","0","3","false"
"L99801","6","0","82","2899","4","0","3","false"
"L99802","2","0","22","2899","4","0","3","false"
"L99803","3","0","43","2899","4","0","3","false"
"L99804","2","0","50","2899","4","0","3","false"
"L99805","3","0","43","2899","4","0","3","false"
"L99806","5","0","82","2899","4","0","3","false"
"L99807","3","0","48","2899","4","0","3","false"
"L99808","5","0","49","2899","4","0","3","false"
"L99809","2","0","69","2899","4","0","3","false"
"L99810","1","0","23","2899","4","0","3","false"
"L99811","1","0","24","2899","4","0","3","false"
"L99812","1","0","45","2899","4","0","3","false"
"L99813","4","0","92","2899","4","0","3","false"
"L99814","1","0","1","2899","4","0","3","false"
"L99815","2","0","30","2899","4","0","3","false"
"L99816","1","0","39","2899","4","0","3","false"
"L99817","4","0","72","2899","4","0","3","false"
"L99818","1","0","20","2899","4","0","3","false"
"L99819","5","0","97","2899","4","0","3","false"
"L99820","4","0","68","2899","4","0","3","false"
"L99821","1","0","25","2899","4","0","3","false"
"L99822","1","0","34","2899","4","0","3","false"
"L99823","2","0","66","2899","4","0","3","false"
"L99824","1","0","23","2899","4","0","3","false"
"L100350","1","0","1","1147","4","0","4","false"
"L100351","2","0","30","1147","4","0","4","false"
"L100352","13","0","191","2899","20","0","5","false"
"L100353","12","0","176","2899","19","0","5","false"
"L101571","1","0","1","1147","4","0","4","false"
"L101572","4","0","81","1147","4","0","4","false"
"L101573","1","0","39","2899","8","0","5","false"
"L101574","4","0","74","1733","6","1","5","false"
"L101575","17","0","132","2899","11","1","5","false"
"L101576","5","0","30","1147","4","0","4","false"
"L101577","1","0","41","2899","9","0","5","false"
"L101578","2","0","71","2899","9","0","5","false"
"L101579","2","0","45","2899","8","0","5","false"
"L101580","1","0","34","2899","8","0","5","false"
"L101581","2","0","70","2899","8","0","5","false"
"L101582","1","0","44","2899","10","1","5","false"
"L101583","1","0","52","2899","8","0","5","false"
"L101584","1","0","40","2899","6","1","4","false"
"L101585","3","0","66","2899","10","1","5","false"
"L101586","1","0","40","2899","6","1","4","false"
"L101587","2","0","67","2899","11","1","5","false"
"L101588","2","0","44","2899","8","0","5","false"
"L101589","3","0","65","2899","8","0","5","false"
"L102769","1","0","51","1147","9","0","4","false"
"L102770","9","0","120","1147","11","0","4","true"
"L102771","1","0","33","1147","4","0","4","false"
"L102772","1","0","57","1147","4","0","4","false"
"L102773","1","0","57","1147","4","0","4","false"
"L102774","1","0","32","1147","4","0","4","false"
"L102775","2","0","67","1147","4","0","4","false"
"L102776","1","0","32","1147","4","0","4","false"
"L102777","1","0","32","1147","4","0","4","false"
"L102778","3","0","66","1147","4","0","4","false"
"L102779","2","0","69","1147","4","0","4","false"
"L102780","1","0","47","1147","8","0","4","false"
"L102781","1","0","57","1147","4","0","4","false"
"L102782","1","0","32","1147","4","0","4","false"
"L102783","1","0","32","1147","4","0","4","false"
"L102784","1","0","1","1147","4","0","4","false"
"L102785","3","0","53","2053","6","0","4","false"
"L102786","1","0","53","2053","6","0","4","false"
"L102787","3","0","48","1147","4","0","4","false"
"L102788","1","0","64","1147","4","0","4","false"
"L102789","3","0","165","1147","4","0","4","false"
"L102790","3","0","48","1147","4","0","4","false"
"L103321","3","0","55","1147","4","0","4","false"
"L103322","1","0","1","1147","4","0","4","false"
"L103323","1","0","89","1147","4","0","4","false"
"L103412","1","0","28","1147","4","0","4","false"
"L103413","1","0","1","1147","4","0","4","false"
"L103414","2","0","59","1147","4","0","4","false"
"L103415","1","0","78","1147","8","0","5","false"
"L103416","6","0","101","1147","4","0","4","true"
"L103417","7","0","106","1147","4","0","4","false"
"L103644","24","0","192","1733","23","4","6","true"
"L103645","28","0","274","1147","18","4","5","true"
"L103646","5","0","29","1147","10","2","5","false"
"L103647","14","0","111","1147","4","0","4","true"
"L103648","1","0","26","1147","10","2","5","false"
"L103649","1","0","1","1147","4","0","4","false"
"L103650","8","0","78","1147","11","2","5","true"
"L103651","2","0","15","1147","4","0","4","false"
"L103652","3","0","21","1147","4","0","4","false"
"L103653","18","0","178","1147","11","2","5","true"
"L103654","1","0","35","1147","17","4","5","false"
"L103655","1","0","12","1147","4","0","4","false"
"L103656","39","0","355","1147","20","6","5","true"
"L103657","20","0","127","1147","7","2","5","false"
"L103658","1","0","90","1147","4","0","4","false"
"L109671","3","0","92","1147","25","3","5","true"
"L109672","1","0","1","2053","6","0","4","false"
"L109673","1","0","48","2899","5","0","4","false"
"L109674","1","0","78","2899","9","0","4","false"
"L109675","1","0","39","1147","8","0","4","false"
"L63436","7","0","40","1733","6","0","4","true"
"L63437","20","0","121","1733","6","0","4","true"
"L63438","12","0","110","1733","6","0","4","false"
"L63439","20","0","135","1733","6","0","4","true"
"L63440","48","0","354","1733","6","0","4","true"
"L63441","1","0","40","1733","6","0","4","true"
"L63442","1","0","1","1733","6","0","4","false"
"L63443","1","0","7","1733","6","0","4","false"
"L63444","1","0","15","1733","6","0","4","false"
"L63445","1","0","6","1733","6","0","4","false"
"L63446","22","0","152","1118","9","1","5","true"
"L63447","6","0","104","1733","6","0","4","true"
"L63448","3","0","74","1733","6","0","4","true"
"L63449","1","0","12","1733","6","0","4","false"
"L63450","1","0","9","1733","6","0","4","true"
"L63451","1","0","19","1733","6","0","4","true"
"L63452","1","0","80","1733","6","0","4","true"
"L63453","28","0","256","1733","6","0","4","true"
"L64388","1","0","1","1733","6","0","4","false"
"L64389","1","0","21","1733","6","0","4","true"
"L64390","2","0","55","1733","6","0","4","false"
"L569","4","0","58","1147","36","0","8","false"
"L570","5","0","124","1147","40","6","10","false"
"L571","1","0","8","753","6","0","4","false"
"L572","1","0","46","2899","20","0","6","false"
"L19360","2","0","55","2899","4","0","3","false"
"L19361","1","0","31","1147","6","2","3","false"
"L19362","4","0","87","2899","12","2","6","false"
"L19363","9","0","266","2899","34","5","10","false"
"L19364","3","0","109","2899","9","1","4","false"
"L19365","7","0","149","1147","41","1","10","false"
"L19366","13","0","194","791","15","0","5","false"
"L19367","14","0","234","2899","60","5","9","false"
"L19368","4","0","50","288","17","0","7","false"
"L19369","7","0","168","2899","4","0","3","false"
"L19370","4","0","48","1147","8","0","3","false"
"L19371","19","0","482","2899","63","9","11","false"
"L19372","1","0","167","2899","4","0","3","false"
"L28504","30","0","223","288","51","1","11","false"
"L28505","13","0","213","1733","61","5","12","false"
"L30173","11","0","329","407","32","0","7","false"
"L30174","1","0","120","2899","5","1","2","false"
"L30175","1","0","46","1147","5","1","5","false"
"L36006","11","0","234","1147","44","2","9","false"
"L36007","1","0","131","288","23","0","7","false"
"L44298","1","0","20","2053","5","0","3","false"
"L44299","1","0","30","2053","20","0","6","false"
"L44300","1","0","50","2053","16","0","6","false"
"L44301","1","0","72","2053","18","0","6","false"
"L44302","3","0","53","2053","17","0","6","false"
"L44303","2","0","40","1147","7","1","3","false"
"L44304","1","0","130","407","38","2","11","false"
"L44305","1","0","15","753","4","0","3","false"
"L44306","1","0","9","831","3","0","3","false"
"L44307","1","0","6","831","3","0","3","false"
"L44308","7","0","24","2899","5","0","4","false"
"L44309","1","0","14","1147","6","0","3","false"
"L44310","1","0","28","1147","24","0","9","false"
"L44311","1","0","14","753","4","0","3","false"
"L44312","1","0","27","2053","16","0","6","false"
"L44313","1","0","36","2053","4","0","4","false"
"L44314","1","0","34","2053","19","0","6","false"
"L44315","2","0","484","1147","148","11","20","false"
"L44316","1","0","439","1147","4","0","3","false"
"L49574","11","0","269","1147","23","2","6","false"
"L49575","1","0","51","1147","4","0","3","false"
"L49576","1","0","71","116","126","12","14","false"
"L51949","57","0","1251","429","95","11","14","false"
"L51950","2","0","54","116","45","4","7","false"
"L53348","1","0","64","1147","5","0","3","false"
"L53349","2","0","42","575","6","2","4","false"
"L53350","1","0","37","831","11","0","4","false"
"L53351","1","0","69","288","10","0","5","false"
"L53352","1","0","106","1147","4","2","4","false"
"L53353","13","0","90","2899","28","1","10","false"
"L55033","2","0","55","2899","7","2","4","false"
"L55034","5","0","68","2899","17","5","5","false"
"L55035","1","0","90","2899","10","0","6","false"
"L56150","3","0","58","407","3","0","1","false"
"L56656","1","0","28","1147","21","1","9","false"
"L58137","2","0","96","831","15","0","6","false"
"L58138","44","0","469","1147","103","15","14","false"
"L58139","50","0","1373","2899","68","6","11","false"
"L58140","10","0","143","1147","18","2","6","false"
"L58141","4","0","90","1147","20","1","6","false"
"L58142","45","0","1073","1147","149","23","13","false"
"L58143","13","0","272","1733","16","2","6","false"
"L58144","57","0","862","1147","239","27","19","false"
"L58145","1","0","97","2899","5","2","2","false"
"L58146","4","0","123","831","29","7","7","false"
"L58147","8","0","131","288","22","0","8","false"
"L58148","6","0","245","288","40","7","9","false"
"L58149","15","0","450","429","71","13","16","false"
"L58150","5","0","81","1147","27","0","13","false"
"L58151","22","0","342","1733","27","0","8","false"
"L58152","8","0","105","288","22","2","7","false"
"L58153","1","0","61","831","3","0","3","false"
"L58154","17","0","280","116","61","9","10","false"
"L58155","1","0","48","407","7","2","5","false"
"L58156","4","0","138","753","5","0","3","false"
"L58157","16","0","362","1147","17","2","9","false"
"L58158","26","0","1123","1147","170","25","16","false"
"L58159","1","0","63","288","6","0","3","false"
"L58160","4","0","192","1733","6","0","3","false"
"L58161","5","0","56","831","19","0","7","false"
"L58162","4","0","125","831","24","0","8","false"
"L58163","14","0","190","2899","82","2","9","false"
"L58164","17","0","232","1147","17","1","6","false"
"L58165","1","0","43","831","6","0","2","false"
"L58166","1","0","27","1733","5","0","4","false"
"L73534","7","0","158","1147","26","1","11","false"
"L73535","19","0","299","1147","28","1","12","false"
"L73536","5","0","123","1147","33","1","12","false"
"L73537","3","0","182","8","16","1","8","false"
"L73538","10","0","104","1147","8","0","3","false"
"L73539","71","0","1125","2899","77","7","13","false"
"L73540","5","0","114","1147","26","1","11","false"
"L83637","7","0","29","2899","2","0","2","false"
"L83638","2","0","219","1147","19","0","6","false"
"L83639","1","0","88","1733","3","0","2","false"
"L83640","8","0","382","1733","33","5","9","false"
"L83641","4","0","369","831","15","0","6","false"
"L83642","15","0","187","1147","5","1","5","false"
"L83643","3","0","153","831","16","5","5","false"
"L86686","1","0","21","1147","9","2","4","false"
"L86687","6","0","222","2899","1","0","1","false"
"L86688","24","0","216","288","42","1","9","false"
"L86689","3","0","81","2053","16","0","6","false"
"L86690","90","0","637","2899","48","10","11","false"
"L94485","3","0","75","288","9","0","5","false"
"L94486","6","0","246","2899","36","2","9","false"
"L94487","6","0","105","2899","34","0","9","false"
"L94488","1","0","65","791","3","0","2","false"
"L94489","1","0","61","791","7","0","5","false"
"L94490","3","0","93","831","4","0","4","false"
"L97005","3","0","140","2053","28","0","8","false"
"L97006","11","0","110","2899","3","0","2","false"
"L97007","13","0","110","831","12","2","4","false"
"L97008","2","0","304","1147","122","21","15","false"
"L97009","22","0","260","1147","25","3","9","true"
"L97010","1","0","203","831","11","4","5","false"
"L99347","1","0","18","1147","6","0","2","false"
"L99348","35","0","467","1147","87","5","12","false"
"L99349","44","0","487","1147","49","0","8","false"
"L99350","25","0","163","1147","18","0","7","false"
"L99351","4","0","327","2899","33","0","8","false"
"L99352","2","0","55","1147","5","0","2","false"
"L99353","6","0","56","1147","4","0","2","false"
"L99354","7","0","157","1147","17","1","6","false"
"L99355","16","0","128","1147","20","0","8","false"
"L99356","15","0","168","1147","24","5","5","false"
"L99357","14","0","356","1733","46","6","8","false"
"L99358","13","0","398","1147","27","0","7","false"
"L99359","19","0","260","1147","102","10","12","false"
"L102742","83","0","990","1147","94","2","14","false"
"L105645","8","0","102","1147","10","0","5","false"
"L105646","1","0","102","2899","6","0","3","false"
"L105647","7","0","185","1147","49","3","8","false"
"L105648","22","0","193","1147","35","2","9","false"
"L109654","14","0","165","288","10","0","5","false"
"L109655","33","0","484","1147","65","0","8","false"
"L111349","5","0","131","2899","29","3","8","false"
"L111350","17","0","220","116","18","1","7","false"
"L111351","3","0","50","2899","4","0","3","false"
"L111352","6","0","140","831","14","2","4","false"
"L111353","1","0","33","2053","5","0","2","false"
"L114261","19","0","423","1147","72","3","12","false"
"L114611","1","0","16","407","8","0","5","false"
"L114612","1","0","24","407","8","0","5","false"
"L114638","6","0","77","1147","20","0","8","false"
"L114639","1","0","4","831","9","1","4","false"
"L114640","4","0","68","831","11","0","4","false"
"L114641","1","0","18","2053","5","0","3","false"
"L114642","38","0","342","2053","156","21","15","false"
"L114643","1","0","13","791","9","0","7","false"
"L114644","13","0","125","2899","31","2","7","false"
"L114645","30","0","335","1147","75","8","10","false"
"L114646","2","0","41","1147","5","0","3","false"
"L114647","9","0","112","1147","24","3","8","false"
"L115199","19","0","297","1733","37","9","9","false"
"L35806","2","0","231","1147","7","0","6","false"
"L35895","18","0","181","2899","2","0","1","false"
"L37867","9","0","432","2899","7","0","2","false"
"L37868","12","0","140","2899","4","0","2","false"
"L37869","3","0","58","2899","4","0","2","false"
"L37870","7","0","135","2899","9","2","5","false"
"L37871","7","0","109","2899","9","2","4","false"
"L38878","1","0","77","2053","11","0","5","false"
"L38879","12","0","306","288","54","0","11","false"
"L39706","1","0","132","2053","6","0","2","false"
"L39707","1","0","59","831","3","0","3","false"
"L39708","5","0","300","2053","17","2","5","false"
"L40567","1","0","54","1147","4","0","2","false"
"L40568","1","0","44","4","4","0","3","false"
"L40569","4","0","102","4","4","0","3","false"
"L40570","7","0","210","1147","54","0","9","false"
"L41125","1","0","38","407","12","0","5","false"
"L41126","1","0","16","429","3","0","3","false"
"L41127","2","0","82","407","13","0","7","false"
"L41128","1","0","9","429","3","0","3","false"
"L41259","24","0","599","1147","53","2","11","false"
"L41260","8","0","76","288","19","0","8","false"
"L41261","11","0","604","429","114","3","11","false"
"L41262","2","0","17","831","3","0","3","false"
"L41263","10","0","108","1147","10","0","5","false"
"L43415","8","0","116","2899","15","2","8","false"
"L43416","1","0","106","384","12","0","6","false"
"L43417","18","0","322","1147","44","4","9","false"
"L48801","1","0","32","1147","4","0","4","false"
"L51531","31","0","523","1147","4","0","3","false"
"L51532","29","0","251","1147","4","0","3","false"
"L70671","7","0","204","1733","3","0","3","false"
"L70672","7","0","113","1147","13","11","3","false"
"L70673","1","0","61","1147","13","4","7","false"
"L70674","1","0","73","1147","4","0","1","false"
"L70675","16","0","259","5","10","4","5","false"
"L70676","2","0","73","1733","13","2","5","false"
"L70677","103","0","2021","1147","304","43","20","false"
"L70678","1","0","86","1147","10","2","4","false"
