@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L82350","16","0","182","1","0","1","3997","false"
"L82351","8","0","84","10","0","3","2472","false"
"L82352","14","0","162","1","0","1","3997","false"
"L83557","7","0","74","12","0","4","2472","false"
"L83558","46","0","299","12","0","6","5350","false"
"L83559","9","0","82","12","0","4","2472","false"
"L83560","1","0","19","7","0","3","5350","false"
"L83561","1","0","19","10","0","3","5350","false"
"L83562","27","0","229","14","0","5","1296","false"
"L83563","6","0","47","12","0","5","5350","false"
"L83564","81","0","614","21","0","6","2472","false"
"L83565","1","0","28","7","0","3","5350","false"
"L83566","58","0","362","8","0","3","5350","false"
"L83567","1","0","28","7","0","3","5350","false"
"L83568","32","0","335","11","0","3","2472","false"
"L83569","3","0","43","8","0","2","5350","false"
"L83570","10","0","98","8","0","3","5350","false"
"L83571","5","0","60","7","0","3","5350","false"
"L83572","3","0","188","1","0","1","3997","false"
"L83573","6","0","63","14","0","8","2472","false"
"L83574","1","0","13","7","0","3","5350","false"
"L83575","3","0","35","7","0","3","5350","false"
"L83576","7","0","72","8","0","2","5350","false"
"L83577","11","0","115","12","0","4","5350","false"
"L83578","4","0","47","10","0","4","2319","false"
"L83579","5","0","100","1","0","1","3997","false"
"L83580","16","0","214","7","0","3","5350","false"
"L83581","5","0","78","41","0","11","2472","false"
"L83582","29","0","246","14","0","6","2472","false"
"L83583","3","0","60","1","0","1","3997","false"
"L85409","67","0","395","4","0","4","41","false"
"L85410","1","0","15","1","0","1","3997","false"
"L85411","189","0","764","3","0","3","2472","false"
"L85412","1","0","4","1","0","1","3997","false"
"L85413","64","0","241","1","0","1","3997","false"
"L82129","17","0","265","28","0","6","5350","false"
"L82130","7","0","125","37","0","10","5350","false"
"L82131","1","0","14","10","0","5","5350","false"
"L82132","1","0","9","4","0","4","3997","false"
"L82133","2","0","165","79","0","12","1296","false"
"L82134","2","0","20","9","0","4","2472","false"
"L82135","3","0","331","50","0","10","5350","false"
"L82136","1","0","34","3","0","1","5350","false"
"L82137","1","0","33","3","0","1","5350","false"
"L82138","1","0","33","1","0","1","5350","false"
"L82139","3","0","51","10","0","6","5350","false"
"L82140","7","0","153","12","0","4","5350","false"
"L82141","13","0","177","2","0","2","2319","false"
"L82714","2","0","24","6","0","4","1296","false"
"L19239","14","0","111","1","0","1","2319","false"
"L19240","1","0","11","6","0","3","505","false"
"L19241","2","0","77","7","0","4","5350","false"
"L19242","4","0","69","10","0","3","505","false"
"L19243","18","0","148","7","0","6","505","false"
"L15353","1","0","23","3","0","3","505","false"
"L15354","8","0","98","3","0","3","505","false"
"L19233","10","0","103","3","0","3","505","false"
"L19234","1","0","13","6","0","4","2319","false"
"L19235","7","0","102","18","0","8","505","false"
"L19236","1","0","45","3","0","3","505","false"
"L19237","8","0","122","4","0","3","505","false"
"L77708","7","0","146","3","0","3","505","false"
"L77709","15","0","124","3","0","3","505","false"
"L77710","8","0","59","3","0","3","505","false"
"L77711","34","0","321","17","0","10","505","false"
"L77712","4","0","57","3","0","3","505","false"
"L19250","3","0","115","12","0","7","2319","false"
"L19251","10","0","109","5","0","5","505","false"
"L19252","5","0","172","2","0","2","1404","false"
"L19253","1","0","15","5","0","4","505","false"
"L19254","1","0","25","7","0","5","5350","false"
"L19255","1","0","44","8","0","5","533","false"
"L19623","1","0","55","5","0","4","505","false"
"L19624","2","0","124","5","0","3","1634","false"
"L19677","5","0","72","7","0","4","505","false"
"L105675","7","0","248","28","0","10","505","false"
"L106395","19","0","348","20","0","5","505","false"
"L106396","36","0","425","9","0","4","1296","false"
"L106603","2","0","42","16","0","7","1404","false"
"L106604","3","0","87","4","0","3","1296","false"
"L106605","4","0","109","15","0","4","505","false"
"L35346","1","0","31","158","0","13","5350","false"
"L29504","1","0","24","4","0","2","5350","false"
"L65724","5","0","47","2","0","2","5350","false"
"L65725","1","0","16","7","0","5","5350","false"
"L65726","6","0","49","1","0","1","1296","false"
"L65727","13","0","113","1","0","1","1296","false"
"L65728","3","0","36","3","0","3","1404","false"
"L65729","1","0","11","7","0","4","1296","false"
"L65730","8","0","73","7","0","4","1296","false"
"L65731","4","0","57","2","0","2","1404","false"
"L65732","1","0","82","35","0","8","2472","false"
"L65733","3","0","52","1","0","1","1296","false"
"L65734","1","0","37","3","0","2","5350","false"
"L65735","27","0","494","59","0","7","5350","false"
"L65736","6","0","56","2","0","2","5350","false"
"L65737","1","0","17","2","0","2","505","false"
"L65738","1","0","19","1","0","1","1296","false"
"L65739","3","0","77","1","0","1","1296","false"
"L65740","1","0","35","6","0","3","5350","false"
"L65741","1","0","30","13","0","5","5350","false"
"L65742","5","0","79","8","0","3","5350","false"
"L65743","1","0","20","1","0","1","1296","false"
"L65744","1","0","20","1","0","1","1296","false"
"L65745","9","0","105","6","0","3","5350","false"
"L65746","3","0","63","1","0","1","1296","false"
"L37970","42","0","361","6","0","3","1404","false"
"L37971","7","0","79","13","0","6","3997","false"
"L37972","1","0","21","4","0","2","1296","false"
"L65763","1","0","17","4","0","4","1634","false"
"L65764","9","0","126","39","0","8","505","false"
"L65987","6","0","96","9","0","3","1296","false"
"L65988","1","0","6","4","0","3","1296","false"
"L65989","1","0","40","3","0","3","1296","false"
"L65990","1","0","10","5","0","4","1296","false"
"L65991","1","0","27","3","0","3","505","false"
"L65992","19","0","225","3","0","2","505","false"
"L65993","6","0","149","13","0","3","505","false"
"L65994","34","0","491","46","0","6","2319","false"
"L65995","1","0","46","1","0","1","1296","false"
"L67615","2","0","259","3","0","3","5350","false"
"L67616","2","0","293","3","0","3","5350","false"
"L67617","2","0","302","3","0","3","5350","false"
"L67618","9","0","98","3","0","3","5350","false"
"L70380","13","0","309","4","0","3","5350","false"
"L70381","1","0","31","3","0","3","5350","false"
"L70589","2","0","151","3","0","3","5350","false"
"L70590","2","0","93","3","0","3","5350","false"
"L70591","1","0","61","5","0","3","5350","false"
"L70592","1","0","29","3","0","3","5350","false"
"L70593","1","0","18","3","0","3","5350","false"
"L70594","18","0","213","6","0","3","5350","false"
"L70844","11","0","148","3","0","3","5350","false"
"L70845","3","0","41","3","0","3","5350","false"
"L70846","5","0","109","3","0","3","5350","false"
"L70847","2","0","73","3","0","3","5350","false"
"L71033","2","0","27","12","0","6","5350","false"
"L71121","1","0","5","1","0","1","1296","false"
"L71122","1","0","6","1","0","1","1296","false"
"L71123","1","0","5","1","0","1","1296","false"
"L71131","1","0","10","3","0","3","5350","false"
"L71132","26","0","299","3","0","3","5350","false"
"L71133","2","0","25","3","0","3","5350","false"
"L71134","1","0","46","3","0","3","5350","false"
"L71135","3","0","85","3","0","3","5350","false"
"L71136","1","0","6","3","0","3","5350","false"
"L71137","1","0","42","3","0","3","5350","false"
"L71138","1","0","48","3","0","3","5350","false"
"L71139","1","0","8","3","0","3","5350","false"
"L66532","9","0","126","5","0","2","505","false"
"L66533","8","0","157","7","0","3","505","false"
"L66534","2","0","91","9","0","3","5350","false"
"L66951","5","0","84","1","0","1","1296","false"
"L66952","166","0","1519","9","0","4","5350","false"
"L66953","1","0","12","1","0","1","1296","false"
"L66954","2","0","184","1","0","1","1296","false"
"L66955","1","0","20","1","0","1","1296","false"
"L66956","1","0","8","1","0","1","1296","false"
"L68421","2","0","38","3","0","3","5350","false"
"L68422","1","0","33","4","0","3","5350","false"
"L68423","35","0","516","4","0","3","5350","false"
"L68424","4","0","64","3","0","3","5350","false"
"L68425","1","0","7","3","0","3","5350","false"
"L68426","1","0","85","3","0","3","5350","false"
"L68427","1","0","6","3","0","3","5350","false"
"L68428","3","0","82","3","0","3","5350","false"
"L68429","1","0","5","3","0","3","5350","false"
"L68430","1","0","5","3","0","3","5350","false"
"L69021","3","0","56","3","0","3","5350","false"
"L69022","10","0","316","4","0","3","5350","false"
"L69023","8","0","311","4","0","3","5350","false"
"L69024","9","0","347","4","0","3","5350","false"
"L69025","1","0","7","3","0","3","5350","false"
"L69026","10","0","154","3","0","3","5350","false"
"L69027","1","0","34","3","0","3","5350","false"
"L69028","1","0","28","3","0","3","5350","false"
"L35352","1","0","35","4","0","3","1296","false"
"L74872","1","0","63","5","0","4","505","false"
"L74873","2","0","42","1","0","1","1636","false"
"L103290","4","0","87","9","0","5","505","false"
"L103291","1","0","12","3","0","3","505","false"
"L103292","1","0","20","3","0","2","1634","false"
"L103293","2","0","22","3","0","3","505","false"
"L103294","7","0","115","1","0","1","5350","false"
"L103295","3","0","74","11","0","3","1296","false"
"L103296","2","0","28","1","0","1","1296","false"
"L103297","1","0","27","6","0","5","1296","false"
"L103298","7","0","282","5","0","4","1634","false"
"L103299","6","0","61","5","0","3","1296","false"
"L103300","3","0","124","8","0","3","1296","false"
"L103301","1","0","47","2","0","2","1404","false"
"L103302","4","0","116","5","0","3","1296","false"
"L103303","9","0","121","17","0","5","1296","false"
"L103304","7","0","178","13","0","6","505","false"
"L103305","3","0","99","11","0","6","505","false"
"L103306","6","0","296","5","0","4","505","false"
"L65748","5","0","82","1","0","1","1296","false"
"L65749","3","0","82","8","0","6","505","false"
"L65750","1","0","42","11","0","5","505","false"
"L65751","3","0","39","3","0","3","505","false"
"L65752","9","0","159","11","0","5","5350","false"
"L65753","1","0","15","5","0","3","5350","false"
"L65754","30","0","319","3","0","3","5350","false"
"L65755","6","0","109","3","0","2","1296","false"
"L65756","9","0","327","10","0","3","5350","false"
"L65757","5","0","100","8","0","3","1296","false"
"L65758","6","0","95","4","0","3","1296","false"
"L65759","9","0","95","2","0","1","1296","false"
"L65760","3","0","168","4","0","3","1296","false"
"L71970","1","0","57","6","0","5","505","false"
"L71971","6","0","128","3","0","3","505","false"
"L77984","33","0","499","27","0","7","505","false"
"L77985","1","0","78","12","0","6","505","false"
"L103709","1","0","12","1","0","1","1296","false"
"L103710","8","0","130","1","0","1","1296","false"
"L103711","22","0","212","3","0","2","5350","false"
"L103712","13","0","171","1","0","1","1296","false"
"L37975","1","0","53","4","0","3","505","false"
"L37976","2","0","37","3","0","3","2319","false"
"L37977","4","0","131","6","0","4","2319","false"
"L37978","1","0","140","4","0","3","505","false"
"L37979","14","0","392","7","0","3","505","false"
"L66537","26","0","154","8","0","3","505","false"
"L66538","1","0","196","8","0","5","505","false"
"L66539","4","0","60","3","0","2","505","false"
"L66540","1","0","94","12","0","5","5350","false"
"L86841","1","0","83","30","0","9","5350","false"
"L86842","1","0","13","12","0","5","310","false"
"L86843","2","0","33","21","0","7","310","false"
"L86844","1","0","60","33","0","9","310","false"
"L86845","30","0","423","10","0","5","505","false"
"L86846","25","0","271","28","0","9","5350","false"
"L86847","1","0","66","59","0","10","505","false"
"L86848","1","0","30","2","0","2","310","false"
"L86849","14","0","130","13","0","5","505","false"
"L86850","1","0","19","11","0","4","505","false"
"L86851","24","0","272","25","0","8","5350","false"
"L86852","1","0","9","10","0","6","310","false"
"L86853","2","0","47","11","0","8","310","false"
"L87244","1","0","13","33","0","7","310","false"
"L87257","1","0","9","8","0","7","310","false"
"L87258","37","0","306","12","0","7","310","false"
"L87259","1","0","9","8","0","7","310","false"
"L86859","5","0","109","6","0","4","505","false"
"L86860","8","0","198","5","0","4","505","false"
"L86861","1","0","22","9","0","6","310","false"
"L86862","1","0","6","7","0","5","310","false"
"L86863","5","0","64","13","0","9","310","false"
"L86864","20","0","469","44","0","12","828","false"
"L86865","3","0","71","9","0","5","505","false"
"L86866","1","0","14","5","0","5","310","false"
"L86867","2","0","22","8","0","6","505","false"
"L87835","1","0","20","7","0","5","310","false"
"L87950","1","0","6","2","0","2","310","false"
"L87951","1","0","9","8","0","4","505","false"
"L87952","1","0","60","9","0","4","505","false"
"L87953","12","0","189","10","0","4","310","false"
"L87954","3","0","56","2","0","2","310","false"
"L87955","3","0","49","3","0","3","310","false"
"L87956","1","0","189","18","0","6","505","false"
"L87957","1","0","112","9","0","4","310","false"
"L87958","6","0","119","4","0","3","5350","false"
"L87959","1","0","14","6","0","4","310","false"
"L87979","3","0","423","27","0","6","505","false"
"L87980","36","0","378","26","0","6","505","false"
"L87981","21","0","185","7","0","4","1296","false"
"L87982","6","0","60","2","0","2","310","false"
"L88573","1","0","7","1","0","1","1296","false"
"L88574","1","0","20","2","0","2","310","false"
"L88575","26","0","429","17","0","4","5350","false"
"L89118","1","0","7","2","0","2","1296","false"
"L89119","1","0","6","2","0","2","1296","false"
"L89120","1","0","24","2","0","2","1296","false"
"L92961","1","0","9","3","0","2","1296","false"
"L92962","4","0","74","4","0","2","1296","false"
"L92963","1","0","19","6","0","4","310","false"
"L92964","26","0","234","11","0","5","828","false"
"L92965","3","0","25","2","0","2","310","false"
"L92966","8","0","73","4","0","2","1296","false"
"L92967","8","0","73","2","0","2","310","false"
"L92968","1","0","5","2","0","2","310","false"
"L92969","5","0","38","3","0","3","310","false"
"L93198","1","0","28","2","0","2","310","false"
"L93199","8","0","89","2","0","2","310","false"
"L93200","2","0","53","2","0","2","310","false"
"L93201","9","0","117","2","0","2","310","false"
"L93202","1","0","9","2","0","2","310","false"
"L88591","12","0","133","3","0","3","310","false"
"L88592","1","0","5","2","0","1","1296","false"
"L88593","1","0","5","2","0","2","310","false"
"L88594","1","0","6","2","0","1","1296","false"
"L88595","1","0","5","2","0","2","310","false"
"L88596","1","0","5","2","0","2","310","false"
"L89151","1","0","48","2","0","2","1296","false"
"L89152","1","0","40","2","0","2","1296","false"
"L89153","3","0","86","5","0","4","5350","false"
"L89154","11","0","283","12","0","3","1296","false"
"L89698","1","0","7","2","0","2","310","false"
"L89699","1","0","5","2","0","2","310","false"
"L89700","28","0","340","6","0","4","5350","false"
"L89701","1","0","27","2","0","2","310","false"
"L89702","1","0","42","3","0","3","310","false"
"L90839","1","0","11","5","0","4","505","false"
"L90840","8","0","145","7","0","4","1296","false"
"L90841","3","0","184","10","0","5","505","false"
"L90842","1","0","34","2","0","2","310","false"
"L90843","6","0","120","5","0","4","505","false"
"L90844","32","0","335","18","0","5","1296","false"
"L91662","1","0","36","2","0","2","310","false"
"L91663","9","0","61","3","0","3","310","false"
"L91664","1","0","18","3","0","3","310","false"
"L91665","1","0","8","6","0","4","505","false"
"L91666","13","0","268","12","0","4","505","false"
"L91667","1","0","4","3","0","3","310","false"
"L91668","1","0","5","3","0","3","310","false"
"L91669","1","0","28","6","0","4","505","false"
"L91670","1","0","13","2","0","2","310","false"
"L91671","28","0","226","15","0","6","505","false"
"L91672","1","0","22","4","0","4","505","false"
"L91673","3","0","41","4","0","4","505","false"
"L91674","1","0","10","4","0","4","505","false"
"L91675","1","0","16","4","0","4","310","false"
"L91676","1","0","18","3","0","3","310","false"
"L92072","1","0","6","2","0","2","310","false"
"L92073","14","0","169","6","0","3","1296","false"
"L92074","6","0","35","4","0","2","1296","false"
"L92075","1","0","18","4","0","2","1296","false"
"L92076","1","0","18","3","0","3","310","false"
"L92077","1","0","38","2","0","2","310","false"
"L92078","6","0","33","4","0","2","1296","false"
"L92079","21","0","158","9","0","4","505","false"
"L92274","1","0","34","2","0","2","310","false"
"L92275","11","0","152","2","0","2","310","false"
"L92276","1","0","4","2","0","2","310","false"
"L92277","1","0","11","2","0","2","310","false"
"L92278","17","0","127","4","0","2","1296","false"
"L92279","1","0","4","2","0","2","310","false"
"L92773","1","0","6","2","0","2","310","false"
"L92774","1","0","30","2","0","2","310","false"
"L92775","2","0","69","3","0","3","310","false"
"L92776","1","0","11","2","0","2","310","false"
"L92777","14","0","127","12","0","4","505","false"
"L89841","1","0","33","3","0","3","310","false"
"L89842","1","0","22","2","0","2","310","false"
"L89843","1","0","9","4","0","4","5350","false"
"L89844","1","0","43","2","0","2","310","false"
"L89845","7","0","95","4","0","2","1296","false"
"L89846","1","0","46","2","0","2","310","false"
"L89847","1","0","9","2","0","2","310","false"
"L89848","16","0","161","7","0","4","5350","false"
"L89849","3","0","47","8","0","4","5350","false"
"L89850","5","0","58","2","0","2","310","false"
"L89851","2","0","51","4","0","4","5350","false"
"L89852","1","0","51","2","0","2","310","false"
"L89853","28","0","204","8","0","4","1296","false"
"L89854","3","0","63","2","0","2","310","false"
"L89855","1","0","39","2","0","2","310","false"
"L89856","4","0","120","3","0","3","310","false"
"L89857","4","0","43","2","0","2","310","false"
"L89858","2","0","25","3","0","3","310","false"
"L89859","1","0","59","2","0","2","310","false"
"L89860","46","0","330","11","0","5","505","false"
"L92553","4","0","37","2","0","2","310","false"
"L92554","10","0","82","2","0","2","310","false"
"L92555","1","0","14","2","0","2","310","false"
"L92556","1","0","36","2","0","2","310","false"
"L92621","5","0","55","2","0","2","310","false"
"L92622","5","0","51","2","0","2","310","false"
"L92623","4","0","46","2","0","2","310","false"
"L87965","1","0","21","2","0","2","310","false"
"L87966","10","0","67","2","0","2","310","false"
"L87967","5","0","34","2","0","2","310","false"
"L87968","1","0","8","2","0","2","310","false"
"L87969","18","0","241","6","0","4","5350","false"
"L87970","2","0","24","2","0","2","310","false"
"L87971","4","0","42","2","0","2","310","false"
"L87972","22","0","168","2","0","2","310","false"
"L87973","3","0","114","6","0","4","310","false"
"L87974","1","0","5","2","0","2","310","false"
"L87984","1","0","22","2","0","2","310","false"
"L88599","2","0","101","6","0","4","1296","false"
"L89157","5","0","95","6","0","4","505","false"
"L90846","1","0","53","2","0","2","310","false"
"L90847","1","0","88","4","0","2","310","false"
"L90848","1","0","179","15","0","5","1296","false"
"L90849","42","0","623","13","0","4","310","false"
"L90850","26","0","397","8","0","6","505","false"
"L90851","2","0","45","2","0","2","310","false"
"L90852","3","0","57","5","0","4","505","false"
"L91678","1","0","62","2","0","2","310","false"
"L92281","11","0","57","2","0","2","310","false"
"L92282","15","0","208","2","0","2","310","false"
"L92283","1","0","4","2","0","2","310","false"
"L92284","6","0","212","4","0","2","1296","false"
"L89864","2","0","181","25","0","5","505","false"
"L89865","12","0","222","7","0","4","505","false"
"L89866","4","0","95","2","0","2","310","false"
"L89867","1","0","51","2","0","2","310","false"
"L93721","6","0","128","9","0","7","310","false"
"L93722","9","0","69","8","0","6","310","false"
"L93723","16","0","655","25","0","8","310","false"
"L93724","18","0","348","69","0","11","5350","false"
"L93725","1","0","20","6","0","5","310","false"
"L93726","1","0","12","4","0","2","310","false"
"L93727","17","0","761","22","0","8","1404","false"
"L93728","1","0","8","6","0","5","310","false"
"L93729","1","0","38","7","0","5","310","false"
"L93730","1","0","5","4","0","2","310","false"
"L93731","1","0","7","6","0","5","310","false"
"L93732","8","0","123","10","0","7","310","false"
"L93733","4","0","104","7","0","3","310","false"
"L93734","1","0","7","13","0","7","310","false"
"L93735","14","0","92","12","0","6","505","false"
"L93736","1","0","11","4","0","2","310","false"
"L93737","1","0","42","14","0","6","310","false"
"L93738","1","0","8","6","0","5","310","false"
"L93739","42","0","607","80","0","11","505","false"
"L93740","1","0","20","3","0","3","310","false"
"L93741","37","0","450","10","0","4","5350","false"
"L93742","1","0","10","5","0","5","310","false"
"L93743","1","0","6","3","0","3","310","false"
"L93744","5","0","55","9","0","6","310","false"
"L93745","3","0","31","9","0","6","310","false"
"L93746","2","0","43","7","0","5","310","false"
"L93747","1","0","12","3","0","3","310","false"
"L93748","1","0","24","7","0","5","310","false"
"L93754","5","0","38","6","0","5","310","false"
"L93755","4","0","37","3","0","3","310","false"
"L93756","2","0","19","4","0","4","310","false"
"L93757","1","0","8","3","0","3","310","false"
"L93758","3","0","40","6","0","4","310","false"
"L93759","2","0","123","34","0","8","5350","false"
"L93760","1","0","9","8","0","5","310","false"
"L93761","1","0","12","4","0","4","310","false"
"L93762","2","0","155","34","0","8","5350","false"
"L93763","4","0","64","3","0","3","310","false"
"L93764","8","0","76","16","0","8","310","false"
"L93765","1","0","6","5","0","4","310","false"
"L93766","1","0","6","4","0","4","310","false"
"L93767","1","0","22","7","0","6","310","false"
"L93768","15","0","381","26","0","7","5350","false"
"L93769","2","0","50","9","0","6","505","false"
"L93770","1","0","16","9","0","6","310","false"
"L93771","5","0","35","5","0","4","310","false"
"L93772","2","0","26","5","0","4","310","false"
"L95979","3","0","25","2","0","2","310","false"
"L95980","4","0","78","9","0","5","1636","false"
"L95981","1","0","32","7","0","5","1296","false"
"L95982","14","0","172","7","0","4","1296","false"
"L95983","1","0","8","2","0","2","310","false"
"L95993","4","0","104","4","0","3","505","false"
"L95994","1","0","62","2","0","2","310","false"
"L95995","1","0","8","2","0","2","310","false"
"L95996","14","0","83","2","0","2","310","false"
"L95997","1","0","68","2","0","2","310","false"
"L95998","1","0","15","2","0","2","310","false"
"L95999","5","0","47","2","0","2","310","false"
"L96000","1","0","6","2","0","2","310","false"
"L96001","11","0","83","2","0","2","310","false"
"L96002","10","0","131","2","0","2","310","false"
"L96003","15","0","110","2","0","2","310","false"
"L96004","1","0","25","2","0","2","310","false"
"L96005","35","0","329","2","0","2","310","false"
"L96006","1","0","10","2","0","2","310","false"
"L96007","1","0","11","2","0","2","310","false"
"L96008","1","0","25","2","0","2","310","false"
"L96009","13","0","194","2","0","2","310","false"
"L96010","10","0","232","2","0","2","310","false"
"L99983","5","0","46","4","0","3","505","false"
"L99984","2","0","27","2","0","2","310","false"
"L99985","6","0","66","2","0","2","310","false"
"L99986","3","0","26","2","0","2","310","false"
"L99987","6","0","58","4","0","3","505","false"
"L99988","10","0","117","4","0","3","505","false"
"L99989","1","0","34","4","0","3","505","false"
"L100294","1","0","262","2","0","2","310","false"
"L100295","12","0","387","4","0","3","505","false"
"L100296","6","0","61","2","0","2","310","false"
"L100297","1","0","12","2","0","2","505","false"
"L100298","5","0","67","2","0","2","505","false"
"L100299","1","0","39","2","0","2","505","false"
"L100300","4","0","55","1","0","1","533","false"
"L101068","3","0","131","1","0","1","533","false"
"L101069","1","0","18","1","0","1","533","false"
"L101070","8","0","179","3","0","3","1296","false"
"L101071","12","0","187","1","0","1","533","false"
"L101072","7","0","122","1","0","1","533","false"
"L101073","1","0","22","1","0","1","533","false"
"L101074","1","0","21","1","0","1","533","false"
"L101075","1","0","29","1","0","1","533","false"
"L101076","1","0","108","3","0","2","505","false"
"L96388","1","0","8","2","0","2","310","false"
"L96389","18","0","220","4","0","3","505","false"
"L96390","3","0","115","7","0","3","505","false"
"L96391","10","0","192","4","0","3","505","false"
"L96392","1","0","5","2","0","2","310","false"
"L96393","39","0","379","4","0","3","505","false"
"L96394","3","0","90","4","0","3","505","false"
"L96395","1","0","24","2","0","2","310","false"
"L96396","1","0","58","2","0","2","310","false"
"L96397","5","0","53","5","0","4","1296","false"
"L96398","8","0","82","3","0","2","310","false"
"L97866","2","0","28","2","0","2","310","false"
"L97867","1","0","25","5","0","4","1296","false"
"L97868","1","0","24","4","0","3","505","false"
"L97869","2","0","27","2","0","2","310","false"
"L97870","1","0","56","2","0","2","310","false"
"L98245","125","0","581","6","0","4","1296","false"
"L98246","1","0","11","2","0","2","310","false"
"L98247","1","0","12","2","0","2","310","false"
"L98248","3","0","156","2","0","2","310","false"
"L98249","5","0","63","2","0","2","310","false"
"L98250","1","0","77","4","0","3","505","false"
"L101382","1","0","29","2","0","1","533","false"
"L101383","28","0","139","1","0","1","533","false"
"L101384","10","0","87","2","0","1","533","false"
"L101385","1","0","9","1","0","1","533","false"
"L101386","1","0","11","1","0","1","533","false"
"L101387","1","0","7","1","0","1","533","false"
"L101388","1","0","6","1","0","1","533","false"
"L101728","1","0","21","1","0","1","533","false"
"L101729","1","0","23","3","0","3","1296","false"
"L101730","2","0","59","1","0","1","533","false"
"L101731","1","0","6","3","0","3","1296","false"
"L101732","11","0","148","6","0","3","1296","false"
"L101733","6","0","83","6","0","3","1296","false"
"L101734","1","0","20","3","0","2","505","false"
"L101735","1","0","25","1","0","1","533","false"
"L97910","13","0","137","2","0","2","310","false"
"L97911","7","0","57","3","0","3","310","false"
"L97912","2","0","51","2","0","2","310","false"
"L97913","2","0","24","2","0","2","310","false"
"L95989","1","0","86","3","0","3","1296","false"
"L95990","4","0","116","3","0","3","505","false"
"L96012","1","0","190","3","0","2","505","false"
"L96013","1","0","89","3","0","2","505","false"
"L96014","1","0","217","3","0","2","505","false"
"L96015","1","0","70","3","0","2","505","false"
"L96016","1","0","439","3","0","2","505","false"
"L96017","3","0","243","3","0","2","505","false"
"L96018","1","0","70","3","0","2","505","false"
"L96019","1","0","730","3","0","2","505","false"
"L99991","1","0","63","3","0","2","505","false"
"L99992","1","0","23","3","0","2","505","false"
"L99993","3","0","85","4","0","2","505","false"
"L100302","20","0","290","3","0","2","505","false"
"L100303","2","0","88","5","0","2","505","false"
"L100304","7","0","128","3","0","2","505","false"
"L101078","1","0","86","3","0","2","505","false"
"L101079","25","0","424","3","0","2","505","false"
"L101080","9","0","128","3","0","2","505","false"
"L96400","13","0","390","6","0","3","1296","false"
"L96401","1","0","286","4","0","2","505","false"
"L96402","3","0","199","1","0","1","533","false"
"L96403","1","0","666","3","0","2","505","false"
"L96404","1","0","69","3","0","3","1296","false"
"L96405","1","0","54","3","0","2","505","false"
"L97872","3","0","238","3","0","2","505","false"
"L101390","1","0","290","1","0","1","533","false"
"L101391","10","0","167","1","0","1","533","false"
"L101392","1","0","15","1","0","1","533","false"
"L101737","1","0","23","1","0","1","533","false"
"L101738","5","0","105","5","0","3","1296","false"
"L102403","1","0","53","1","0","1","533","false"
"L102404","4","0","112","11","0","5","1296","false"
"L102405","6","0","111","1","0","1","533","false"
"L102406","1","0","31","1","0","1","533","false"
"L102407","5","0","113","6","0","4","1296","false"
"L102716","9","0","187","3","0","3","1296","false"
"L102717","3","0","49","1","0","1","533","false"
"L102718","3","0","42","1","0","1","533","false"
"L102719","5","0","45","1","0","1","533","false"
"L102720","2","0","36","1","0","1","533","false"
"L102963","11","0","113","5","0","3","1296","false"
"L102964","1","0","13","3","0","1","1636","false"
"L102965","2","0","32","3","0","3","1296","false"
"L102966","8","0","67","3","0","1","1636","false"
"L102967","6","0","26","3","0","1","1636","false"
"L102968","9","0","204","5","0","3","533","false"
"L103280","1","0","22","4","0","4","3997","false"
"L102728","1","0","74","1","0","1","533","false"
"L19166","3","0","46","20","0","6","828","false"
"L19174","1","0","109","51","0","6","2319","false"
"L19175","1","0","77","21","0","7","310","false"
"L72973","2","0","49","7","0","4","2319","false"
"L72974","1","0","26","7","0","4","2319","false"
"L72975","1","0","34","8","0","6","2319","false"
"L72976","1","0","14","10","0","6","2319","false"
"L72977","1","0","23","11","0","6","2319","false"
"L103866","3","0","30","3","0","2","2319","false"
"L103867","1","0","19","10","0","6","2319","false"
"L103868","1","0","24","8","0","6","2319","false"
"L103869","2","0","19","7","0","6","2319","false"
"L103870","4","0","79","8","0","6","2319","false"
"L103871","1","0","19","7","0","6","2319","false"
"L103872","1","0","31","8","0","6","2319","false"
"L103873","12","0","91","10","0","6","2319","false"
"L103874","7","0","43","7","0","6","2319","false"
"L103875","13","0","186","12","0","6","2319","false"
"L103876","1","0","6","7","0","6","2319","false"
"L103877","6","0","54","10","0","6","2319","false"
"L73072","1","0","31","6","0","4","2319","false"
"L73073","1","0","8","5","0","4","2319","false"
"L73074","1","0","14","5","0","4","2319","false"
"L73075","2","0","32","5","0","4","2319","false"
"L73366","4","0","69","10","0","6","2319","false"
"L73367","1","0","11","8","0","6","2319","false"
"L73368","1","0","21","8","0","6","2319","false"
"L73369","12","0","101","13","0","6","2319","false"
"L73370","1","0","17","10","0","6","2319","false"
"L73371","5","0","75","10","0","6","2319","false"
"L73372","2","0","87","11","0","6","2319","false"
"L73373","1","0","12","7","0","4","2319","false"
